,isInner,raw ssdeep,raw ppdeep,raw ppdeep_mod,raw byteBag,raw lzjd,raw bz,raw jump,raw ncd,skeletons ssdeep,skeletons ppdeep,skeletons ppdeep_mod,skeletons byteBag,skeletons lzjd,skeletons bz,skeletons jump,skeletons ncd,fstSecSkel ssdeep,fstSecSkel ppdeep,fstSecSkel ppdeep_mod,fstSecSkel byteBag,fstSecSkel lzjd,fstSecSkel bz,fstSecSkel jump,fstSecSkel ncd,fStat ssdeep,fStat ppdeep,fStat ppdeep_mod,fStat byteBag,fStat lzjd,fStat bz,fStat jump,fStat ncd,fStat0 ssdeep,fStat0 ppdeep,fStat0 ppdeep_mod,fStat0 byteBag,fStat0 lzjd,fStat0 bz,fStat0 jump,fStat0 ncd
fstSecSkel byteBag,0.1653788683221898,,,0.7030523902379405,0.9045407636738908,0.8092348488455859,0.6557096103950969,0.10862401014399398,0.4120404217957076,0.1393361315482337,0.14118164322436927,0.5771035329923333,1.0,0.77020814767798,0.6056513838374704,0.35121904839865853,0.4385293489326473,0.14007154410138,0.14164302114340316,0.574874697249548,1.0,0.7712446507364229,0.5770207340845116,0.3515332307079413,0.4396662955970694,,,0.669724808488431,0.7858617131062953,0.1361955244572901,0.5999742085309411,0.4035806315328034,0.5176774365927974,0.071892292343088,0.07240796785507737,0.4405107189434684,0.7858617131062953,0.7938439375177828,0.5705437364647314,0.3435040094790826,0.5446570635007756
fstSecSkel lzjd,0.15704642107550176,,,0.5891176763329228,0.8068312557429641,0.8377072560238445,0.6088803239786057,0.11603126946470103,0.46851952902794886,0.13554298362945283,0.13554298362945283,0.5045687602048226,0.7712446507364229,0.9930597727075563,0.5976725255738248,0.3969568156723491,0.5678553436264262,0.1358167100373012,0.13600637844528,0.5039748047249386,0.7712446507364229,1.0,0.5752227241758604,0.3974415480896767,0.5693482705149417,,,0.6374159582447934,0.6998986902136001,0.1186964060037524,0.5971541625854694,0.4200406741986481,0.5697918299537592,0.1076534269913328,0.10733434747003427,0.3999815823744649,0.6998986902136001,0.783276060262459,0.5679399536581223,0.36981560078654385,0.6374767928145764
fstSecSkel bz,0.332947407068916,,,0.5485308763014347,0.5558567113344312,0.5498524079517454,0.7482460466826145,0.21284394984587926,0.32969114918035614,-0.000692334861863313,0.0011538914364388549,0.3881167071122497,0.5770207340845116,0.5772101243044535,0.9143791547514579,0.3949513340347474,0.34965157366100397,0.0,0.001615448011014397,0.3866299329207624,0.5770207340845116,0.5752227241758604,1.0,0.3942280633916348,0.3523338512091375,,,0.5728536443872051,0.6823246521580829,0.07286695041779107,0.7608639644562761,0.4677114261573845,0.500408764549323,0.11899512517234295,0.11869032274254483,0.38259688646553935,0.6823246521580829,0.64034438925652,0.9126038134014018,0.38711903019212085,0.4706186289187234
fstSecSkel jump,0.306966058121698,,,0.32974727838090007,0.3473995719441046,0.4092898796531782,0.33537278504173135,0.11577193933128267,0.4084747212517531,0.14668947144957795,0.14622745736627216,0.32564092877636974,0.3515332307079413,0.3950197062297178,0.4285286501225384,0.9929279898936675,0.3738538403866456,0.1469659576684511,0.14622745736627216,0.32361448279958843,0.3515332307079413,0.3974415480896767,0.3942280633916348,1.0,0.37430054488264625,,,0.36056569094767765,0.3696179877997266,0.2696591634210897,0.3280935936315073,0.8202543842672252,0.33318997547038887,0.0881349505341689,0.08779559706887483,0.3685892569845183,0.3696179877997266,0.40269627553963316,0.37146815162611885,0.8812757254525982,0.3798823519800723
fstSecSkel ncd,0.23546617859843263,,,0.34829909235437645,0.46288810698423855,0.5636150188446903,0.3619621825041972,0.05737980913794729,0.7019309342920629,0.20163949222112756,0.20071665701645422,0.320781568768505,0.4396662955970694,0.5695210358830239,0.36689750402234395,0.3753664201902381,0.994538340058709,0.2019326898648458,0.20117807461879092,0.31839583436812696,0.4396662955970694,0.5693482705149417,0.3523338512091375,0.37430054488264625,1.0,,,0.37788897627886986,0.4147243500330729,0.34172499630792075,0.3508968156874891,0.3369056206257195,0.6751548620238875,0.1468471900253647,0.14657331176595192,0.32500850096773926,0.4147243500330729,0.5057188892594121,0.34879120150040294,0.3140951991985821,0.799122694584923
fStat ssdeep,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
fStat ppdeep,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
fStat ppdeep_mod,0.25462242194741713,,,0.6689653388918492,0.6457464000847366,0.6312410723707844,0.6222409627269329,0.07059089264668963,0.36047780413497205,0.09542692519724945,0.09648136635965,0.4638276361143777,0.669724808488431,0.6403770110083957,0.5939864164429218,0.3614825343293779,0.37600547399683837,0.09572015645605257,0.09700858694085027,0.4646113881079432,0.669724808488431,0.6374159582447934,0.5728536443872051,0.36056569094767765,0.37788897627886986,,,1.0,0.6711006188066757,0.11426133351995478,0.6253419793827353,0.4085565003096021,0.5073135493415117,0.19367944789026154,0.1933951356272848,0.5328181642029497,0.6711006188066757,0.6998948979034213,0.5620153356648562,0.3575115259088599,0.5021923607223847
fStat byteBag,0.3101497779749478,,,0.7051293544631634,0.756105951152391,0.7263650481834725,0.7009725047609527,0.1488295611583714,0.4089443134290523,0.04567641398435476,0.047521925660490315,0.4823538397714919,0.7858617131062953,0.7014534448012645,0.7011311503563729,0.3699943678079052,0.4132444639382958,0.04638283420819997,0.0479833035795242,0.47959059743758564,0.7858617131062953,0.6998986902136001,0.6823246521580829,0.3696179877997266,0.4147243500330729,,,0.6711006188066757,1.0,0.14791868352449988,0.732441632349959,0.43869705244672613,0.5680860404218734,0.05882096646252654,0.058449805376990176,0.49156721736548764,1.0,0.8266295799758587,0.6660358274592808,0.36467714561835957,0.5513652982951954
fStat lzjd,0.22979774722894108,,,0.11544548124057254,0.10654282799317125,0.17358237682810734,0.10470948820697129,-0.016863413360187356,0.47265327411158126,0.23099526143044544,0.23053280845460872,0.1930279332373615,0.1361955244572901,0.11809037037864208,0.080614052333227,0.2703730289201376,0.3442101994396396,0.2308354678601775,0.23053280845460872,0.19319108950696987,0.1361955244572901,0.1186964060037524,0.07286695041779107,0.2696591634210897,0.34172499630792075,,,0.11426133351995478,0.14791868352449988,1.0,0.04267802770582606,0.2601046832604631,0.295913722029507,0.1318912860275178,0.1315998939115961,0.2081532293083114,0.1479186835244999,0.20383110405108512,0.0638097314262057,0.26752392132361397,0.291970935512662
fStat bz,0.33289011100807725,,,0.6059429922203561,0.57554515115133,0.562736014382543,0.6900202781186598,0.17708054537987986,0.28800000426222694,-0.06253015335002672,-0.060684244764048066,0.35796993287343215,0.5999742085309411,0.5997459775272466,0.7184031661361094,0.329500192437453,0.34735484385032034,-0.06185707953993073,-0.06022276761755341,0.3570298463937816,0.5999742085309411,0.5971541625854694,0.7608639644562761,0.3280935936315073,0.3508968156874891,,,0.6253419793827353,0.732441632349959,0.04267802770582606,1.0,0.39858822664310717,0.5121961716935832,0.09544120082844303,0.09598300543677778,0.39832633637710535,0.732441632349959,0.6827783991450338,0.7385449444128225,0.32076452105231473,0.47793549094412574
fStat jump,0.33102829516540266,,,0.37661597320733115,0.3891209288035411,0.4298383335941223,0.40752703007170876,0.15516840102169802,0.381821426322797,0.13275465574997417,0.13229290042562644,0.34513111199706187,0.4035806315328034,0.4179659723709536,0.5060262626799533,0.8197217590152288,0.3372354256836606,0.13302669903251557,0.13229290042562644,0.3458233741229776,0.4035806315328034,0.4200406741986481,0.4677114261573845,0.8202543842672252,0.3369056206257195,,,0.4085565003096021,0.43869705244672613,0.2601046832604631,0.39858822664310717,1.0,0.3439370346102261,0.10378401084276813,0.10389875273612295,0.401061943537523,0.4386970524467262,0.4546252817914525,0.4412588208386062,0.8315100353174262,0.3680496886736429
fStat ncd,0.30584950548058665,,,0.474897678823317,0.5058064684555748,0.5851702634718117,0.4835600217742295,0.1273792053602201,0.6118973000555378,0.10845179492257705,0.10845179492257705,0.3626062523303327,0.5176774365927974,0.5715197809164696,0.5044525709120575,0.33390789274662963,0.6745236510242474,0.10871618606164016,0.10891329192224761,0.36202807505055085,0.5176774365927974,0.5697918299537592,0.500408764549323,0.33318997547038887,0.6751548620238875,,,0.5073135493415117,0.5680860404218734,0.295913722029507,0.5121961716935832,0.3439370346102261,1.0,0.18696820372687317,0.18673860753627416,0.4363488130203791,0.5680860404218734,0.6214482776415616,0.5023664075049131,0.2949507585918985,0.8230031589528088
fStat0 ssdeep,0.16705457270575627,,,0.1229257506840804,0.06753518371623418,0.09291162515644946,0.13820356641011056,0.02273038836164435,0.1625271405430423,0.12856504493007612,0.13090259120153205,0.12024051558684776,0.071892292343088,0.11159196700321082,0.10328568308831504,0.08814255197887957,0.14684087496784248,0.12860484218994592,0.13090259120153205,0.11885237653738683,0.071892292343088,0.1076534269913328,0.11899512517234295,0.0881349505341689,0.1468471900253647,,,0.19367944789026154,0.05882096646252654,0.1318912860275178,0.09544120082844303,0.10378401084276813,0.18696820372687317,1.0,0.9988956374322776,0.21656510596115264,0.05882096646252655,0.12895124166702082,0.12596377796451602,0.08110851267544063,0.17472756932375322
fStat0 ppdeep,0.1672392654904173,,,0.12354049449574524,0.06717365692579466,0.09257559980074041,0.13879281739792904,0.02231791257577419,0.1622706165384775,0.127537119014583,0.12987724963870378,0.12083289217551468,0.07240796785507737,0.11127724186689267,0.10296358765036163,0.08780316924509908,0.14656700848636675,0.12757659808038374,0.12987724963870378,0.11944317459307767,0.07240796785507737,0.10733434747003427,0.11869032274254483,0.08779559706887483,0.14657331176595192,,,0.1933951356272848,0.058449805376990176,0.1315998939115961,0.09598300543677778,0.10389875273612295,0.18673860753627416,0.9988956374322776,1.0,0.2168045367760805,0.05844980537699017,0.12865620190740415,0.12653938414711738,0.08076163553017959,0.17448453391234137
fStat0 ppdeep_mod,0.36597208180819435,,,0.4996118706472029,0.4065522106906835,0.43114721096246783,0.4367366860525104,-0.08088304078171768,0.34803030707486965,0.21530846275534354,0.21467145546908512,0.36081080903359236,0.4405107189434684,0.39819275597744136,0.4135278185047945,0.36814540693273673,0.32392585387248185,0.21569371364241732,0.21530846275534354,0.35714986697366535,0.4405107189434684,0.3999815823744649,0.38259688646553935,0.3685892569845183,0.32500850096773926,,,0.5328181642029497,0.49156721736548764,0.2081532293083114,0.39832633637710535,0.401061943537523,0.4363488130203791,0.21656510596115264,0.2168045367760805,1.0,0.4915672173654876,0.48446439890905124,0.3788983390776138,0.36196583111564296,0.42022492553325264
fStat0 byteBag,0.3101497779749478,,,0.7051293544631634,0.756105951152391,0.7263650481834725,0.7009725047609527,0.1488295611583714,0.4089443134290523,0.04567641398435476,0.047521925660490315,0.4823538397714919,0.7858617131062953,0.7014534448012645,0.7011311503563729,0.3699943678079052,0.4132444639382958,0.04638283420819997,0.0479833035795242,0.47959059743758564,0.7858617131062953,0.6998986902136001,0.6823246521580829,0.3696179877997266,0.4147243500330729,,,0.6711006188066757,1.0,0.1479186835244999,0.732441632349959,0.4386970524467262,0.5680860404218734,0.05882096646252655,0.05844980537699017,0.4915672173654876,1.0,0.8266295799758587,0.6660358274592808,0.36467714561835957,0.5513652982951954
fStat0 lzjd,0.24551256173259997,,,0.6704762095954997,0.7814199045863014,0.7982323329762566,0.6615467314592879,0.12749935081796934,0.47178842654664793,0.11918982006724389,0.11918982006724389,0.5011835056898166,0.7938439375177828,0.7841426119388198,0.6587879548879157,0.40307662488825585,0.5045754788670075,0.1199212397846253,0.11965269315488368,0.4998635456069936,0.7938439375177828,0.783276060262459,0.64034438925652,0.40269627553963316,0.5057188892594121,,,0.6998948979034213,0.8266295799758587,0.20383110405108512,0.6827783991450338,0.4546252817914525,0.6214482776415616,0.12895124166702082,0.12865620190740415,0.48446439890905124,0.8266295799758587,1.0,0.6237457564903219,0.39115907436187647,0.6338254903825303
fStat0 bz,0.3329330802801631,,,0.5386855173403375,0.5431865428284551,0.5449829167481767,0.7452010233850019,0.20748371365749743,0.3307953864423399,0.0073845874193668665,0.0073845874193668665,0.3957115871711208,0.5705437364647314,0.5701864832177012,0.8569461844818013,0.3719309647360728,0.3467974519503439,0.007617713106653476,0.007846124133077295,0.3936805183566986,0.5705437364647314,0.5679399536581223,0.9126038134014018,0.37146815162611885,0.34879120150040294,,,0.5620153356648562,0.6660358274592808,0.0638097314262057,0.7385449444128225,0.4412588208386062,0.5023664075049131,0.12596377796451602,0.12653938414711738,0.3788983390776138,0.6660358274592808,0.6237457564903219,1.0,0.36402776478158577,0.4694799541783743
fStat0 jump,0.30885661807488507,,,0.32927914365969624,0.34006122311497256,0.3895815712333435,0.32717565241809415,0.12071531698849963,0.36391816737889665,0.1290606131551923,0.12859885783084454,0.3311699375164872,0.3435040094790826,0.3671357775924385,0.42716949905034507,0.8816103208420358,0.31502849872439964,0.12933151294827902,0.12859885783084454,0.329506674950727,0.3435040094790826,0.36981560078654385,0.38711903019212085,0.8812757254525982,0.3140951991985821,,,0.3575115259088599,0.36467714561835957,0.26752392132361397,0.32076452105231473,0.8315100353174262,0.2949507585918985,0.08110851267544063,0.08076163553017959,0.36196583111564296,0.36467714561835957,0.39115907436187647,0.36402776478158577,1.0,0.3320710240652278
fStat0 ncd,0.2596714452577326,,,0.4722464457151716,0.5506772742137165,0.6484537980475926,0.47958356971205024,0.11009547042310219,0.6565752128666037,0.14903147628794264,0.14903147628794264,0.3831820624470787,0.5446570635007756,0.6385133404451692,0.481548394223401,0.3802596320813696,0.7974542014277114,0.14930837921616497,0.149492874047348,0.38079047650193804,0.5446570635007756,0.6374767928145764,0.4706186289187234,0.3798823519800723,0.799122694584923,,,0.5021923607223847,0.5513652982951954,0.291970935512662,0.47793549094412574,0.3680496886736429,0.8230031589528088,0.17472756932375322,0.17448453391234137,0.42022492553325264,0.5513652982951954,0.6338254903825303,0.4694799541783743,0.3320710240652278,1.0
