,isInner,id1,id2,group1,group2,raw ppdeep,raw ppdeep_mod,raw byteBag,raw lzjd,raw bz,raw jump,raw ncd,skeletons ppdeep,skeletons ppdeep_mod,skeletons byteBag,skeletons lzjd,skeletons bz,skeletons jump,skeletons ncd,fstSecSkel ppdeep,fstSecSkel ppdeep_mod,fstSecSkel byteBag,fstSecSkel lzjd,fstSecSkel bz,fstSecSkel jump,fstSecSkel ncd,fStat ppdeep,fStat ppdeep_mod,fStat byteBag,fStat lzjd,fStat bz,fStat jump,fStat ncd,fStat0 ppdeep,fStat0 ppdeep_mod,fStat0 byteBag,fStat0 lzjd,fStat0 bz,fStat0 jump,fStat0 ncd
350,False,NonfungiblePositionManager - v0.7.6 abi2 o1 runs200,MainchainGatewayProxy - v0.5.16 abi2 o1 runs200,NonfungiblePositionManager,MainchainGatewayProxy,0,0.0,0.08951985226223454,0.04703476482617587,0.078125,0.0390625,0.014741209871150907,0,0.0,0.08130904183535763,0.06224066390041494,0.14714714714714716,0.08108108108108103,0.034625751606883685,0,0.0,0.08130904183535763,0.06224066390041494,0.14714714714714716,0.0780780780780781,0.034640116158473344,0,0.0,0.06525220176140913,0.22105263157894736,0.14414414414414412,0.11111111111111116,0.03162486368593239,0,0.0,0.06525220176140913,0.07142857142857142,0.14714714714714716,0.08108108108108103,0.02655310621242485
351,True,NonfungiblePositionManager - v0.7.6 abi2 o1 runs200,NonfungiblePositionManager - v0.6.12 abi2 o1 runs200,NonfungiblePositionManager,NonfungiblePositionManager,0,51.76470588235294,0.9553736110486302,0.3989071038251366,0.875,0.15364583333333337,0.7605710549258936,90,88.0952380952381,0.9855178857447945,0.5375375375375375,0.975975975975976,0.924924924924925,0.9147833298776695,90,88.0952380952381,0.9855178857447945,0.5421686746987951,0.975975975975976,0.924924924924925,0.914955403443269,91,89.81481481481481,0.9892644135188867,0.5375375375375375,0.975975975975976,0.963963963963964,0.9131378935939196,0,86.20689655172414,0.9892644135188867,0.49271137026239065,0.978978978978979,0.924924924924925,0.8743114672008012
352,False,NonfungiblePositionManager - v0.7.6 abi2 o1 runs200,RootChainManagerProxy - v0.6.12 abi2 o1 runs200,NonfungiblePositionManager,RootChainManagerProxy,0,0.0,0.08381823219728457,0.04918032786885246,0.07552083333333337,0.0234375,0.0325398558637257,0,0.0,0.07335672830341476,0.0513347022587269,0.10510510510510507,0.048048048048048075,0.06406800746423388,0,0.0,0.07335672830341476,0.0513347022587269,0.10510510510510507,0.048048048048048075,0.06347230864965775,0,0.0,0.06487785342410893,0.1619047619047619,0.10510510510510507,0.07207207207207211,0.061068702290076333,0,0.0,0.06487785342410893,0.07272727272727272,0.10510510510510507,0.048048048048048075,0.047094188376753505
353,False,NonfungiblePositionManager - v0.7.6 abi2 o1 runs200,DSToken - v0.5.16 abi2 o1 runs200,NonfungiblePositionManager,DSToken,0,0.0,0.17187068250898038,0.06666666666666667,0.12760416666666663,0.05208333333333337,0.03385018563005023,0,0.0,0.16745346641489076,0.09871244635193133,0.2492492492492493,0.1351351351351351,0.0557744142649803,0,0.0,0.16745346641489076,0.09871244635193133,0.2492492492492493,0.13813813813813813,0.05579755237502593,0,0.0,0.13591072140294938,0.17391304347826086,0.25225225225225223,0.16516516516516522,0.05779716466739367,0,0.0,0.13591072140294938,0.07337526205450734,0.25225225225225223,0.14114114114114118,0.04308617234468938
354,False,NonfungiblePositionManager - v0.7.6 abi2 o1 runs200,Synthetix - v0.8.4 abi2 o1 runs200,NonfungiblePositionManager,Synthetix,0,53.333333333333336,0.6475080563280802,0.17701149425287357,0.29166666666666663,0.05208333333333337,0.06988425420397466,0,56.34920634920635,0.6666004107864573,0.22488038277511962,0.4444444444444444,0.17717717717717718,0.12295251917893427,0,56.69291338582677,0.6666004107864573,0.22488038277511962,0.4444444444444444,0.17717717717717718,0.12300352623936943,0,44.18604651162791,0.5722120658135283,0.17701149425287357,0.6006006006006006,0.24624624624624625,0.10468920392584515,0,42.10526315789474,0.5722120658135283,0.2278177458033573,0.4084084084084084,0.20120120120120122,0.10370741482965933
355,False,NonfungiblePositionManager - v0.7.6 abi2 o1 runs200,AddressResolver - v0.5.16 abi2 o1 runs200,NonfungiblePositionManager,AddressResolver,0,0.0,0.12573855243722304,0.05567010309278351,0.09114583333333337,0.03385416666666663,0.02882725485913955,0,0.0,0.11431270666036844,0.07789473684210527,0.15315315315315314,0.06306306306306309,0.0557744142649803,0,0.0,0.11431270666036844,0.07789473684210527,0.15315315315315314,0.06306306306306309,0.05579755237502593,0,0.0,0.09531437725270324,0.18248175182481752,0.15315315315315314,0.08708708708708712,0.06652126499454744,0,0.0,0.09531437725270324,0.05856832971800434,0.15315315315315314,0.06006006006006004,0.04959919839679359
356,False,NonfungiblePositionManager - v0.7.6 abi2 o1 runs200,AddressResolver - v0.7.6 abi2 o1 runs200,NonfungiblePositionManager,AddressResolver,0,0.0,0.11147540983606558,0.053497942386831275,0.09114583333333337,0.02604166666666663,0.0355972919851496,0,0.0,0.10304339024225656,0.07789473684210527,0.1501501501501501,0.06006006006006004,0.06966618287373004,0,0.0,0.10304339024225656,0.07789473684210527,0.1501501501501501,0.06006006006006004,0.06969508400746734,0,0.0,0.09371245494593512,0.20930232558139536,0.1501501501501501,0.08408408408408408,0.06761177753544166,0,0.0,0.09371245494593512,0.05963302752293578,0.1501501501501501,0.06306306306306309,0.05811623246492986
357,False,NonfungiblePositionManager - v0.7.6 abi2 o1 runs200,BinaryOptionMarketManager - v0.8.4 abi2 o1 runs200,NonfungiblePositionManager,BinaryOptionMarketManager,0,50.0,0.5156560187691752,0.15315315315315314,0.328125,0.0703125,0.06715440052413191,0,45.744680851063826,0.4940432119539611,0.22488038277511962,0.5135135135135135,0.17717717717717718,0.12709931577856107,0,45.26315789473684,0.4940432119539611,0.22488038277511962,0.5075075075075075,0.17717717717717718,0.12715204314457582,0,43.373493975903614,0.4799523620484319,0.1403118040089087,0.5675675675675675,0.2432432432432432,0.10687022900763359,0,0.0,0.4799523620484319,0.2397094430992736,0.49549549549549554,0.19519519519519524,0.10220440881763528
358,False,NonfungiblePositionManager - v0.7.6 abi2 o1 runs200,AggregationRouterV3 - v0.7.6 abi2 o1 runs200,NonfungiblePositionManager,AggregationRouterV3,0,41.666666666666664,0.39505549949545915,0.13777777777777778,0.3125,0.0546875,0.08047608648176457,0,25.31645569620254,0.3840194030856296,0.17972350230414746,0.4084084084084084,0.09909909909909909,0.14472320132697492,0,26.25,0.3840194030856296,0.18244803695150116,0.4054054054054054,0.09909909909909909,0.14436838830118232,0,0.0,0.3874700718276137,0.13777777777777778,0.4354354354354354,0.14114114114114118,0.128680479825518,0,0.0,0.3874700718276137,0.19069767441860466,0.4144144144144144,0.10810810810810811,0.11472945891783567
359,False,NonfungiblePositionManager - v0.7.6 abi2 o1 runs200,SwapRouter - v0.7.6 abi2 o1 runs200,NonfungiblePositionManager,SwapRouter,0,40.35087719298246,0.4160077234277308,0.13024282560706402,0.33333333333333337,0.04947916666666663,0.15833151343088012,0,50.0,0.4369560817648249,0.19626168224299065,0.4774774774774775,0.2072072072072072,0.25834542815674894,0,50.526315789473685,0.4369560817648249,0.19626168224299065,0.4774774774774775,0.2072072072072072,0.25845260319435803,0,41.86046511627907,0.47056467761313575,0.20187793427230047,0.5105105105105106,0.23423423423423428,0.2202835332606325,0,0.0,0.47056467761313575,0.2132701421800948,0.48048048048048053,0.2072072072072072,0.23146292585170342
