,isInner,id1,id2,group1,group2,fourbytes,ppdeep,byteBagJaccard,lzjd1,size
29,True,CollateralManager - 1 0.7.6.hex,CollateralManager - 999999 0.8.4.hex,CollateralManager,CollateralManager,0.08,63.28125,0.859840848806366,0.3324658425504229,0.6839325722820868
30,True,CollateralManager - 999999 0.5.16.hex,CollateralManager - 999999 0.7.6.hex,CollateralManager,CollateralManager,1.0,85.9375,0.9160847166571265,0.4586894586894587,0.9514834857249487
31,True,CollateralManager - 999999 0.5.16.hex,CollateralManager - 999999 0.6.12.hex,CollateralManager,CollateralManager,1.0,86.71875,0.9174962810390205,0.47656813266041814,0.9545313180319711
32,True,CollateralManager - 999999 0.5.16.hex,CollateralManager - 1 0.6.12.hex,CollateralManager,CollateralManager,1.0,72.65625,0.8506782419967445,0.36442371752165226,0.8003980842196927
33,True,CollateralManager - 999999 0.5.16.hex,CollateralManager - 1 0.8.4.hex,CollateralManager,CollateralManager,1.0,65.625,0.8012491185655284,0.32385261797026504,0.8901536356285377
34,True,CollateralManager - 999999 0.5.16.hex,CollateralManager - no 0.8.4.hex,CollateralManager,CollateralManager,1.0,50.0,0.6453160700685453,0.2634176434299815,0.6673446515296169
35,True,CollateralManager - 999999 0.5.16.hex,CollateralManager - no 0.7.6.hex,CollateralManager,CollateralManager,1.0,48.275862068965516,0.7079166666666666,0.29949238578680204,0.7874320419258461
36,True,CollateralManager - 999999 0.5.16.hex,CollateralManager - no 0.6.12.hex,CollateralManager,CollateralManager,1.0,48.275862068965516,0.7086949265687583,0.29620253164556964,0.7885520894643908
37,True,CollateralManager - 999999 0.5.16.hex,CollateralManager - 999999 0.8.4.hex,CollateralManager,CollateralManager,0.08,65.625,0.8415437715720113,0.36442371752165226,0.8576229595647071
38,True,CollateralManager - 999999 0.7.6.hex,CollateralManager - 999999 0.6.12.hex,CollateralManager,CollateralManager,1.0,96.09375,0.9927051671732523,0.6925619834710743,0.9968069855336895
39,True,CollateralManager - 999999 0.7.6.hex,CollateralManager - 1 0.6.12.hex,CollateralManager,CollateralManager,1.0,73.4375,0.9079579236222273,0.45454545454545453,0.8412106949074982
40,True,CollateralManager - 999999 0.7.6.hex,CollateralManager - 1 0.8.4.hex,CollateralManager,CollateralManager,1.0,65.625,0.8306679209783632,0.36442371752165226,0.9355429169118128
41,True,CollateralManager - 999999 0.7.6.hex,CollateralManager - no 0.8.4.hex,CollateralManager,CollateralManager,1.0,46.666666666666664,0.6167491435097069,0.24801950030469225,0.634967415217301
42,True,CollateralManager - 999999 0.7.6.hex,CollateralManager - no 0.7.6.hex,CollateralManager,CollateralManager,1.0,48.275862068965516,0.67356780577035,0.2945638432364096,0.749228584023118
43,True,CollateralManager - 999999 0.7.6.hex,CollateralManager - no 0.6.12.hex,CollateralManager,CollateralManager,1.0,48.275862068965516,0.6741591741591741,0.28967254408060455,0.7502942907592701
44,True,CollateralManager - 999999 0.7.6.hex,CollateralManager - 999999 0.8.4.hex,CollateralManager,CollateralManager,0.08,67.1875,0.8722849695916595,0.39319727891156464,0.8160140830043743
45,True,CollateralManager - 999999 0.6.12.hex,CollateralManager - 1 0.6.12.hex,CollateralManager,CollateralManager,1.0,73.4375,0.9113373755863173,0.45042492917847027,0.8385246969894435
46,True,CollateralManager - 999999 0.6.12.hex,CollateralManager - 1 0.8.4.hex,CollateralManager,CollateralManager,1.0,65.625,0.828744263662912,0.36989966555183945,0.9325557148442591
47,True,CollateralManager - 999999 0.6.12.hex,CollateralManager - no 0.8.4.hex,CollateralManager,CollateralManager,1.0,50.0,0.6191346739792809,0.24954240390482002,0.6370013698061516
48,True,CollateralManager - 999999 0.6.12.hex,CollateralManager - no 0.7.6.hex,CollateralManager,CollateralManager,1.0,48.275862068965516,0.675788072860351,0.2986683576410907,0.7516285448400842
49,True,CollateralManager - 999999 0.6.12.hex,CollateralManager - no 0.6.12.hex,CollateralManager,CollateralManager,1.0,48.275862068965516,0.6765220288165237,0.29129886506935687,0.7526976652933098
50,True,CollateralManager - 999999 0.6.12.hex,CollateralManager - 999999 0.8.4.hex,CollateralManager,CollateralManager,0.08,67.1875,0.8705971605072071,0.3922501699524133,0.8186279739677798
51,True,CollateralManager - 1 0.6.12.hex,CollateralManager - 1 0.8.4.hex,CollateralManager,CollateralManager,1.0,68.75,0.8920840407470289,0.41046831955922863,0.8991684718049053
52,True,CollateralManager - 1 0.6.12.hex,CollateralManager - no 0.8.4.hex,CollateralManager,CollateralManager,1.0,44.76190476190476,0.623578154425612,0.2205005959475566,0.5341413805985638
53,True,CollateralManager - 1 0.6.12.hex,CollateralManager - no 0.7.6.hex,CollateralManager,CollateralManager,1.0,46.42857142857143,0.6836860742814791,0.2510690287110568,0.630259097810648
54,True,CollateralManager - 1 0.6.12.hex,CollateralManager - no 0.6.12.hex,CollateralManager,CollateralManager,1.0,46.42857142857143,0.6844231879277645,0.24954240390482002,0.6311555817147342
55,True,CollateralManager - 1 0.6.12.hex,CollateralManager - 999999 0.8.4.hex,CollateralManager,CollateralManager,0.08,63.28125,0.8600487339760567,0.33159947984395316,0.6864397738184146
56,True,CollateralManager - 1 0.8.4.hex,CollateralManager - no 0.8.4.hex,CollateralManager,CollateralManager,1.0,46.666666666666664,0.6755259414539193,0.23821039903264812,0.594039267776348
57,True,CollateralManager - 1 0.8.4.hex,CollateralManager - no 0.7.6.hex,CollateralManager,CollateralManager,1.0,48.275862068965516,0.6976855546687949,0.2533659730722154,0.700935494930695
58,True,CollateralManager - 1 0.8.4.hex,CollateralManager - no 0.6.12.hex,CollateralManager,CollateralManager,1.0,51.724137931034484,0.6988250339701063,0.24954240390482002,0.7019325093192074
59,True,CollateralManager - 1 0.8.4.hex,CollateralManager - 999999 0.8.4.hex,CollateralManager,CollateralManager,0.08,70.3125,0.8870868404845001,0.4281729428172943,0.7634161954550304
60,True,CollateralManager - no 0.8.4.hex,CollateralManager - no 0.7.6.hex,CollateralManager,CollateralManager,1.0,64.55696202531647,0.9032896740785866,0.5058823529411764,0.8474949151135279
61,True,CollateralManager - no 0.8.4.hex,CollateralManager - no 0.6.12.hex,CollateralManager,CollateralManager,1.0,64.55696202531647,0.9016293589157911,0.5249441548771407,0.8462911460711469
62,True,CollateralManager - no 0.8.4.hex,CollateralManager - 999999 0.8.4.hex,CollateralManager,CollateralManager,0.08,50.0,0.6754585417614067,0.2945638432364096,0.7781329127059898
63,True,CollateralManager - no 0.7.6.hex,CollateralManager - no 0.6.12.hex,CollateralManager,CollateralManager,1.0,94.73684210526315,0.9969879518072289,0.7459505541346974,0.9985796150266935
64,True,CollateralManager - no 0.7.6.hex,CollateralManager - 999999 0.8.4.hex,CollateralManager,CollateralManager,0.08,51.724137931034484,0.7065994798439532,0.2744243932794026,0.9181564382622325
65,True,CollateralManager - no 0.6.12.hex,CollateralManager - 999999 0.8.4.hex,CollateralManager,CollateralManager,0.08,51.724137931034484,0.707634706169624,0.2704714640198511,0.9194624288797332
