,isInner,id1,id2,group1,group2,fourbytes,ppdeep,byteBagJaccard,lzjd1,size
72,False,DSToken - 0.8.4.hex,NonfungiblePositionManager - 0.6.12.hex,DSToken,NonfungiblePositionManager,0.125,0.0,0.16970567832722228,0.09635974304068523,0.19129876728079792
73,False,DSToken - 0.8.4.hex,NonfungiblePositionManager - 0.7.6.hex,DSToken,NonfungiblePositionManager,0.125,0.0,0.17067822793641302,0.09871244635193133,0.1927678378960983
74,False,DSToken - 0.8.4.hex,NonfungiblePositionManager - 0.5.16.hex,DSToken,NonfungiblePositionManager,0.125,0.0,0.16610892865803384,0.09635974304068523,0.18927428102759478
75,False,DSToken - 0.8.4.hex,NonfungiblePositionManager - 0.8.4.hex,DSToken,NonfungiblePositionManager,0.125,0.0,0.16105520549233518,0.09577314071696094,0.17983911513323278
76,False,DSToken - 0.5.16.hex,NonfungiblePositionManager - 0.6.12.hex,DSToken,NonfungiblePositionManager,0.125,0.0,0.15116682356438588,0.07059477487493052,0.18295585207369575
77,False,DSToken - 0.5.16.hex,NonfungiblePositionManager - 0.7.6.hex,DSToken,NonfungiblePositionManager,0.125,0.0,0.15203308750249153,0.06881243063263041,0.18436085363224833
78,False,DSToken - 0.5.16.hex,NonfungiblePositionManager - 0.5.16.hex,DSToken,NonfungiblePositionManager,0.125,0.0,0.14796314258001939,0.06821963394342762,0.1810196576447866
79,False,DSToken - 0.5.16.hex,NonfungiblePositionManager - 0.8.4.hex,DSToken,NonfungiblePositionManager,0.125,0.0,0.1434617012272535,0.06762749445676275,0.17199597787833082
80,False,DSToken - 0.7.6.hex,Synthetix - 0.6.12.hex,DSToken,Synthetix,0.12048192771084337,23.25581395348837,0.18401150071879493,0.08086560364464693,0.2365231484743852
81,False,DSToken - 0.7.6.hex,Synthetix - 0.8.4.hex,DSToken,Synthetix,0.12048192771084337,22.727272727272734,0.17931538555244245,0.07535410764872522,0.22574570400511149
82,False,DSToken - 0.7.6.hex,Synthetix - 0.7.6.hex,DSToken,Synthetix,0.12048192771084337,23.25581395348837,0.1841726618705036,0.08025042686397268,0.23681518326454298
83,False,DSToken - 0.7.6.hex,Synthetix - 0.5.16.hex,DSToken,Synthetix,0.12048192771084337,25.581395348837205,0.17870123576447783,0.08025042686397268,0.22932395039797765
84,False,DSToken - 0.6.12.hex,Synthetix - 0.6.12.hex,DSToken,Synthetix,0.12048192771084337,23.25581395348837,0.18401150071879493,0.08086560364464693,0.2365231484743852
85,False,DSToken - 0.6.12.hex,Synthetix - 0.8.4.hex,DSToken,Synthetix,0.12048192771084337,22.727272727272734,0.17931538555244245,0.07535410764872522,0.22574570400511149
86,False,DSToken - 0.6.12.hex,Synthetix - 0.7.6.hex,DSToken,Synthetix,0.12048192771084337,23.25581395348837,0.1841726618705036,0.08025042686397268,0.23681518326454298
87,False,DSToken - 0.6.12.hex,Synthetix - 0.5.16.hex,DSToken,Synthetix,0.12048192771084337,25.581395348837205,0.17870123576447783,0.08025042686397268,0.22932395039797765
88,False,DSToken - 0.8.4.hex,Synthetix - 0.6.12.hex,DSToken,Synthetix,0.12048192771084337,34.78260869565217,0.21045383411580595,0.11851447296559257,0.25206116552744695
89,False,DSToken - 0.8.4.hex,Synthetix - 0.8.4.hex,DSToken,Synthetix,0.12048192771084337,34.04255319148936,0.20507502744906672,0.11304347826086956,0.24057571375727207
90,False,DSToken - 0.8.4.hex,Synthetix - 0.7.6.hex,DSToken,Synthetix,0.12048192771084337,34.78260869565217,0.2106384311759915,0.11790393013100436,0.25237238508484144
