,isInner,id1,id2,group1,group2,raw ncd,raw lzjd32,raw lzjd64,raw lzjd128,raw lzjd256,raw lzjd512,raw lzjd1K,skel ncd,skel lzjd32,skel lzjd64,skel lzjd128,skel lzjd256,skel lzjd512,skel lzjd1K,fStat ncd,fStat lzjd32,fStat lzjd64,fStat lzjd128,fStat lzjd256,fStat lzjd512,fStat lzjd1K,fStat0 ncd,fStat0 lzjd32,fStat0 lzjd64,fStat0 lzjd128,fStat0 lzjd256,fStat0 lzjd512,fStat0 lzjd1K
0,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,NonfungiblePositionManager - v0.5.16 abi2 o1 runs200,CollateralManagerState,NonfungiblePositionManager,0.02732070785470351,0.04918032786885246,0.07563025210084033,0.06224066390041494,0.06224066390041494,0.06334371754932502,0.06168999481596682,0.06624946050927924,0.06666666666666667,0.05785123966942149,0.07112970711297072,0.08016877637130802,0.07337526205450734,0.10127531882970743,0.04851157662624035,0.015873015873015872,0.04065040650406504,0.06944444444444445,0.1937984496124031,0.49514563106796117,0.5876288659793815,0.04375,0.10344827586206896,0.06666666666666667,0.06666666666666667,0.05785123966942149,0.12236286919831224,0.3135802469135803
1,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,UniswapV2Router02 - v0.5.16 abi1 o1 runs200,CollateralManagerState,UniswapV2Router02,0.04096385542168675,0.12280701754385964,0.0847457627118644,0.06224066390041494,0.07112970711297072,0.06777893639207508,0.0683359415753782,0.0583969465648855,0.06666666666666667,0.0847457627118644,0.07563025210084033,0.07563025210084033,0.06777893639207508,0.10708898944193061,0.04819277108433735,0.03225806451612903,0.024,0.06944444444444445,0.2125984251968504,0.4807692307692308,0.4807692307692308,0.045863309352517985,0.12280701754385964,0.09401709401709402,0.07112970711297072,0.060041407867494824,0.13432835820895522,0.33668341708542715
2,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,BinaryOptionMarketManager - v0.5.16 abi2 o1 runs200,CollateralManagerState,BinaryOptionMarketManager,0.08835555555555556,0.18518518518518517,0.13274336283185842,0.09871244635193133,0.12035010940919037,0.11425462459194777,0.11002710027100271,0.15462494247583985,0.12280701754385964,0.11304347826086956,0.14285714285714285,0.13777777777777778,0.1365149833518313,0.2243536280233528,0.09,0.10344827586206896,0.10344827586206896,0.232,0.5247524752475248,0.6210526315789474,0.6210526315789474,0.08651685393258426,0.12280701754385964,0.12280701754385964,0.10822510822510822,0.11546840958605664,0.2819277108433735,0.6470588235294118
3,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,Synthetix - v0.5.16 abi2 o1 runs200,CollateralManagerState,Synthetix,0.07927411652340019,0.12280701754385964,0.09401709401709402,0.07112970711297072,0.06444906444906445,0.07676130389064142,0.07676130389064142,0.1394830659536542,0.0847457627118644,0.0847457627118644,0.10344827586206896,0.11062906724511931,0.09989258861439312,0.16785998408910102,0.07517084282460136,0.0847457627118644,0.05785123966942149,0.12408759124087591,0.3275862068965517,0.54,0.54,0.08971774193548387,0.14285714285714285,0.12280701754385964,0.08936170212765958,0.07563025210084033,0.18485523385300667,0.49859154929577465
4,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,DSToken - v0.5.16 abi1 o1 runs200,CollateralManagerState,DSToken,0.08888888888888889,0.14285714285714285,0.13274336283185842,0.1689497716894977,0.16363636363636364,0.1976608187134503,0.20187793427230047,0.1704697986577181,0.20754716981132076,0.18518518518518517,0.19626168224299065,0.26108374384236455,0.24271844660194175,0.2633390705679862,0.1375,0.18518518518518517,0.24271844660194175,0.3508771929824561,0.3508771929824561,0.3508771929824561,0.3508771929824561,0.15434083601286175,0.23076923076923078,0.23076923076923078,0.2864321608040201,0.2641975308641975,0.37467700258397935,0.37467700258397935
5,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,MainchainGatewayProxy - v0.5.16 abi1 o1 runs200,CollateralManagerState,MainchainGatewayProxy,0.07578347578347579,0.12280701754385964,0.12280701754385964,0.1689497716894977,0.13274336283185842,0.14927048260381592,0.29545454545454547,0.1691275167785235,0.3333333333333333,0.23076923076923078,0.19626168224299065,0.22195704057279236,0.25316455696202533,0.38704028021015763,0.2549019607843137,0.28,0.27906976744186046,0.34146341463414637,0.34146341463414637,0.34146341463414637,0.34146341463414637,0.18823529411764706,0.2549019607843137,0.28,0.21904761904761905,0.3951612903225806,0.42386831275720166,0.42386831275720166
6,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,AggregationRouterV3 - v0.5.16 abi2 o1 runs200,CollateralManagerState,AggregationRouterV3,0.06725468577728776,0.14285714285714285,0.13274336283185842,0.10344827586206896,0.10822510822510822,0.10822510822510822,0.11243889190657251,0.10815682739972961,0.10344827586206896,0.13274336283185842,0.1277533039647577,0.1352549889135255,0.13274336283185842,0.20525451559934318,0.07494646680942184,0.0847457627118644,0.0847457627118644,0.17557251908396945,0.3275862068965517,0.375,0.375,0.07723995880535531,0.14285714285714285,0.15315315315315314,0.10344827586206896,0.10822510822510822,0.2372093023255814,0.4696132596685083
7,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,UniswapV2Router02 - v0.5.16 abi2 o1 runs200,CollateralManagerState,UniswapV2Router02,0.043520123242826884,0.14285714285714285,0.0847457627118644,0.06666666666666667,0.08016877637130802,0.07903055848261328,0.08188061278394083,0.0875,0.06666666666666667,0.0847457627118644,0.09871244635193133,0.1010752688172043,0.09401709401709402,0.14330218068535824,0.05309734513274336,0.06666666666666667,0.05785123966942149,0.11594202898550725,0.2727272727272727,0.5247524752475248,0.5247524752475248,0.06115107913669065,0.10344827586206896,0.0847457627118644,0.08016877637130802,0.06444906444906445,0.14655172413793102,0.37823834196891193
8,True,CollateralManagerState - v0.5.16 abi2 o1 runs200,CollateralManagerState - v0.5.16 abi1 o1 runs200,CollateralManagerState,CollateralManagerState,0.49572649572649574,0.30612244897959184,0.24271844660194175,0.29292929292929293,0.30279898218829515,0.3403141361256545,0.3420707732634338,0.5731543624161074,0.391304347826087,0.3617021276595745,0.31958762886597936,0.38005390835579517,0.34914361001317523,0.4142581888246628,0.41346153846153844,0.30612244897959184,0.3763440860215054,0.41284403669724773,0.41284403669724773,0.41284403669724773,0.41284403669724773,0.43359375,0.4222222222222222,0.3763440860215054,0.4463276836158192,0.43820224719101125,0.5331412103746398,0.5331412103746398
9,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,MainchainGatewayProxy - v0.5.16 abi2 o1 runs200,CollateralManagerState,MainchainGatewayProxy,0.10826210826210826,0.20754716981132076,0.15315315315315314,0.17972350230414746,0.15315315315315314,0.17836593785960875,0.30685203574975173,0.2389261744966443,0.28,0.21904761904761905,0.24271844660194175,0.2736318407960199,0.2927536231884058,0.4695222405271829,0.29411764705882354,0.30612244897959184,0.28888888888888886,0.36470588235294116,0.36470588235294116,0.36470588235294116,0.36470588235294116,0.2196078431372549,0.2549019607843137,0.29292929292929293,0.26108374384236455,0.4457831325301205,0.4634146341463415,0.4634146341463415
