raw ncd,0.8921856639247944
fStat ncd,0.868096357226792
fStat0 ncd,0.7855464159811986
skel ncd,0.7532314923619271
raw lzjd256,0.7223854289071681
raw lzjd512,0.7159224441833137
raw lzjd128,0.699177438307873
fStat lzjd64,0.6906580493537016
fStat0 lzjd128,0.6806698002350177
fStat0 lzjd256,0.6542303172737955
raw lzjd64,0.6401292596944771
fStat lzjd32,0.6354289071680376
fStat0 lzjd64,0.6037015276145711
skel lzjd32,0.5925381903642774
fStat0 lzjd512,0.5819623971797885
skel lzjd256,0.5801997649823737
fStat lzjd128,0.5799059929494712
raw lzjd32,0.5655111633372503
skel lzjd64,0.5655111633372503
skel lzjd512,0.559048178613396
skel lzjd128,0.5581668625146886
raw lzjd1K,0.5455346650998825
fStat0 lzjd32,0.5346650998824912
skel lzjd1K,0.5
fStat lzjd256,0.4418331374853114
fStat lzjd512,0.15511163337250294
fStat lzjd1K,0.1354289071680376
fStat0 lzjd1K,0.0672737955346651
