raw ncd,5.098296175099675
skel ncd,4.750097658366036
fStat0 ncd,4.737266203357396
fStat ncd,3.135503190645439
skel lzjd1K,2.883036913852297
fStat lzjd32,2.7698713500240224
fStat lzjd128,2.4313626234730226
skel lzjd512,2.3919156992260793
skel lzjd32,2.290329006849839
raw lzjd1K,2.225828359503914
raw lzjd512,2.208485423613932
skel lzjd64,2.1794405625041073
raw lzjd256,2.162931817470011
skel lzjd128,2.1237452345143577
skel lzjd256,2.0983338659943023
raw lzjd128,1.9703423907685766
fStat lzjd256,1.9215818050919538
raw lzjd64,1.8994785271466497
fStat lzjd64,1.8585032605320364
fStat0 lzjd32,1.8279556903518914
fStat0 lzjd128,1.7613681555846548
raw lzjd32,1.7606811685063677
fStat0 lzjd512,1.7050563012376163
fStat0 lzjd256,1.6720993034069
fStat0 lzjd64,1.5786716426334544
fStat0 lzjd1K,0.8839804216659485
fStat lzjd512,0.8310972527265041
fStat lzjd1K,0.6356347371787056
