,isInner,id1,id2,group1,group2,raw bzJumpi2,raw bzJumpi4,raw bzJumpi8,raw bzFixedLen32_2,raw bzFixedLen64_2,raw bzFixedLen128_2,raw bzFixedLen256_2,raw bzFixedLen256_4,raw bzFixedLen64_8,raw bzFixedLen256_8,raw bzFixedLen1024_8,skel bzJumpi2,skel bzJumpi4,skel bzJumpi8,skel bzFixedLen32_2,skel bzFixedLen64_2,skel bzFixedLen128_2,skel bzFixedLen256_2,skel bzFixedLen256_4,skel bzFixedLen64_8,skel bzFixedLen256_8,skel bzFixedLen1024_8
0,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,NonfungiblePositionManager - v0.5.16 abi2 o1 runs200,CollateralManagerState,NonfungiblePositionManager,0.1960227272727273,0.19318181818181823,0.1789772727272727,0.153446033810143,0.1532467532467533,0.15544041450777202,0.15463917525773196,0.15463917525773196,0.1454545454545455,0.14432989690721654,0.16000000000000003,0.19571865443425074,0.15596330275229353,0.11926605504587151,0.15123859191655797,0.15104166666666663,0.15104166666666663,0.15625,0.14583333333333337,0.13020833333333337,0.13541666666666663,0.125
1,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,UniswapV2Router02 - v0.5.16 abi1 o1 runs200,CollateralManagerState,UniswapV2Router02,0.20234604105571852,0.19648093841642233,0.19061583577712615,0.22736030828516374,0.2269230769230769,0.23076923076923073,0.23076923076923073,0.23076923076923073,0.21153846153846156,0.23076923076923073,0.05882352941176472,0.1887905604719764,0.1887905604719764,0.15634218289085544,0.22437137330754353,0.22393822393822393,0.22307692307692306,0.23076923076923073,0.19999999999999996,0.17760617760617758,0.16923076923076918,0.17647058823529416
2,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,BinaryOptionMarketManager - v0.5.16 abi2 o1 runs200,CollateralManagerState,BinaryOptionMarketManager,0.32093023255813957,0.28837209302325584,0.25116279069767444,0.2829736211031175,0.2822966507177034,0.2857142857142857,0.28301886792452835,0.24528301886792447,0.20574162679425834,0.2075471698113207,0.2142857142857143,0.31999999999999995,0.25,0.20499999999999996,0.28019323671497587,0.28019323671497587,0.27884615384615385,0.28846153846153844,0.25,0.24154589371980673,0.21153846153846156,0.23076923076923073
3,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,Synthetix - v0.5.16 abi2 o1 runs200,CollateralManagerState,Synthetix,0.25274725274725274,0.2490842490842491,0.19780219780219777,0.21261261261261266,0.21223021582733814,0.2158273381294964,0.2142857142857143,0.18571428571428572,0.18705035971223016,0.17142857142857137,0.2222222222222222,0.25196850393700787,0.25196850393700787,0.2086614173228346,0.20976491862567814,0.20938628158844763,0.2086330935251799,0.2142857142857143,0.17142857142857137,0.18050541516245489,0.15714285714285714,0.16666666666666663
4,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,DSToken - v0.5.16 abi1 o1 runs200,CollateralManagerState,DSToken,0.6382978723404256,0.36170212765957444,0.24468085106382975,0.711864406779661,0.6779661016949152,0.6666666666666667,0.6666666666666667,0.33333333333333337,0.288135593220339,0.2666666666666667,0.25,0.6382978723404256,0.2978723404255319,0.17021276595744683,0.6293103448275862,0.7068965517241379,0.6896551724137931,0.6666666666666667,0.33333333333333337,0.2586206896551724,0.2666666666666667,0.25
5,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,MainchainGatewayProxy - v0.5.16 abi1 o1 runs200,CollateralManagerState,MainchainGatewayProxy,0.7101449275362319,0.3913043478260869,0.26086956521739135,0.47457627118644063,0.4576271186440678,0.4666666666666667,0.4666666666666667,0.4,0.27118644067796616,0.33333333333333337,0.25,0.671875,0.296875,0.1875,0.4224137931034483,0.43103448275862066,0.4137931034482759,0.4666666666666667,0.4,0.31034482758620685,0.19999999999999996,0.5
6,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,AggregationRouterV3 - v0.5.16 abi2 o1 runs200,CollateralManagerState,AggregationRouterV3,0.4207317073170732,0.2682926829268293,0.19512195121951215,0.3619631901840491,0.3619631901840491,0.36585365853658536,0.36585365853658536,0.29268292682926833,0.26993865030674846,0.2195121951219512,0.18181818181818177,0.4025157232704403,0.23270440251572322,0.19496855345911945,0.3580246913580247,0.3580246913580247,0.3580246913580247,0.36585365853658536,0.2682926829268293,0.26543209876543206,0.24390243902439024,0.2727272727272727
7,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,UniswapV2Router02 - v0.5.16 abi2 o1 runs200,CollateralManagerState,UniswapV2Router02,0.24125874125874125,0.22377622377622375,0.2027972027972028,0.23228346456692917,0.23228346456692917,0.2362204724409449,0.234375,0.234375,0.20078740157480313,0.203125,0.1875,0.22456140350877196,0.16842105263157892,0.14035087719298245,0.22924901185770752,0.22924901185770752,0.22834645669291342,0.234375,0.203125,0.19367588932806323,0.171875,0.1875
8,True,CollateralManagerState - v0.5.16 abi2 o1 runs200,CollateralManagerState - v0.5.16 abi1 o1 runs200,CollateralManagerState,CollateralManagerState,0.7738095238095238,0.6666666666666667,0.6547619047619048,0.6967213114754098,0.7049180327868853,0.8064516129032258,0.8125,0.625,0.34426229508196726,0.5625,0.0,0.7875,0.3375,0.32499999999999996,0.7083333333333333,0.7333333333333334,0.8,0.7333333333333334,0.4666666666666667,0.31666666666666665,0.19999999999999996,0.25
9,False,CollateralManagerState - v0.5.16 abi2 o1 runs200,MainchainGatewayProxy - v0.5.16 abi2 o1 runs200,CollateralManagerState,MainchainGatewayProxy,0.6811594202898551,0.3623188405797102,0.2753623188405797,0.5254237288135593,0.5084745762711864,0.5,0.5333333333333333,0.4,0.288135593220339,0.2666666666666667,0.0,0.625,0.359375,0.296875,0.48275862068965514,0.5,0.5172413793103448,0.5333333333333333,0.4,0.3448275862068966,0.2666666666666667,0.25
