raw bzJumpi2,0.7520564042303173
raw bzJumpi4,0.754406580493537
raw bzJumpi8,0.6698002350176263
raw bzFixedLen32_2,0.37485311398354876
raw bzFixedLen64_2,0.3780846063454759
raw bzFixedLen128_2,0.39659224441833135
raw bzFixedLen256_2,0.4009988249118684
raw bzFixedLen256_4,0.3719153936545241
raw bzFixedLen64_8,0.37309048178613397
raw bzFixedLen256_8,0.31756756756756754
raw bzFixedLen1024_8,0.32344300822561695
skel bzJumpi2,0.7538190364277321
skel bzJumpi4,0.7027027027027027
skel bzJumpi8,0.6756756756756757
skel bzFixedLen32_2,0.4162749706227967
skel bzFixedLen64_2,0.4009988249118684
skel bzFixedLen128_2,0.43301997649823737
skel bzFixedLen256_2,0.4103995299647474
skel bzFixedLen256_4,0.3795534665099882
skel bzFixedLen64_8,0.35340775558166865
skel bzFixedLen256_8,0.36398354876615746
skel bzFixedLen1024_8,0.3193301997649824
