,isInner,id1,id2,raw ssdeep,raw ppdeep,raw ppdeep_mod,raw byteBag,raw lzjd,raw bz,raw jump,raw ncd,raw fourbytes,skeletons ssdeep,skeletons ppdeep,skeletons ppdeep_mod,skeletons byteBag,skeletons lzjd,skeletons bz,skeletons jump,skeletons ncd,skeletons fourbytes,fstSecSkel ssdeep,fstSecSkel ppdeep,fstSecSkel ppdeep_mod,fstSecSkel byteBag,fstSecSkel lzjd,fstSecSkel bz,fstSecSkel jump,fstSecSkel ncd,fstSecSkel fourbytes,fStat ssdeep,fStat ppdeep,fStat ppdeep_mod,fStat byteBag,fStat lzjd,fStat bz,fStat jump,fStat ncd,fStat fourbytes,fStat0 ssdeep,fStat0 ppdeep,fStat0 ppdeep_mod,fStat0 byteBag,fStat0 lzjd,fStat0 bz,fStat0 jump,fStat0 ncd,fStat0 fourbytes,fStatV2 ssdeep,fStatV2 ppdeep,fStatV2 ppdeep_mod,fStatV2 byteBag,fStatV2 lzjd,fStatV2 bz,fStatV2 jump,fStatV2 ncd,fStatV2 fourbytes,fStat0V2 ssdeep,fStat0V2 ppdeep,fStat0V2 ppdeep_mod,fStat0V2 byteBag,fStat0V2 lzjd,fStat0V2 bz,fStat0V2 jump,fStat0V2 ncd,fStat0V2 fourbytes
fstSecSkel ppdeep_mod,0.2878535762115036,-0.056369170289967505,-0.06760151070341133,0.1779432451124049,0.1780504108132895,0.6161031876258333,0.655614633800066,0.5039022148507123,0.5993620974305872,0.0845064981324762,0.4221225807919212,0.1841537883605491,0.2762182304537779,0.2767932753953307,0.9671814391431562,0.661997875410395,0.4423595273159823,0.5834500886699909,0.48843390498818007,0.40320129035774654,,0.27650405751481827,0.27714528870515304,1.0,0.6619843541048158,0.43421386878314056,0.584769473868479,0.49051424176659886,0.403869087188429,,0.23122709544669753,0.23074699138961183,0.48074041383509264,0.6360588645448403,-0.19677928809380463,0.5859549630676177,0.496361577966939,0.3974306952482894,,0.23277283093764473,0.23266781577089474,0.41483322156449975,0.6360588645448403,0.221574200644937,0.590771675880755,0.48125071209137427,0.41386326624186187,,0.23123036793882085,0.23074820365890267,0.4817075149354853,0.6361590844607905,-0.196419854748924,0.5857885364366148,0.4964018884846219,0.3979209291311993,,0.23277481791179103,0.23266827277693977,0.4115424177574903,0.6361590844607905,0.2213593153091618,0.5907672763468949,0.48160388661435727,0.41369369048949256,
fstSecSkel byteBag,0.2742719187746561,-0.05950393011843103,-0.07231705101805656,0.14943652968144955,0.14954270286615562,0.6718885203294941,0.8589267848477153,0.6482507055853992,0.7835179490701571,0.14754496828243674,0.5428945776009186,0.18201648942425896,0.20872400271780436,0.20898376325185,0.6573532028458919,0.9764257820106987,0.5463400210515281,0.7771396651109775,0.6103061580281062,0.5167916055226958,,0.20912151539203538,0.20937744176409231,0.6619843541048158,1.0,0.5348399323198727,0.7740738779097448,0.6125739806315013,0.5182198841812953,,0.21105511201523522,0.21083488603735234,0.5605309931004525,0.895348377516193,-0.21661735656073894,0.764768778761059,0.6116981263885506,0.5180783619800945,,0.20638208170287586,0.20643795163468778,0.5285065223227016,0.895348377516193,0.2784421102015226,0.777716079187752,0.5978596799902733,0.5409696386905133,,0.2110566316158742,0.2108358514701208,0.5615044154644552,0.8955573714731584,-0.216451759649339,0.764135575506408,0.6118132155312507,0.5190371132109209,,0.20638420636979413,0.20643847587614775,0.5254866416900933,0.8955573714731584,0.27834697089385435,0.7776545483284638,0.5981832925084204,0.5407254240736993,
fstSecSkel lzjd,0.2537178866088741,-0.02030390378390941,-0.11377219512460235,0.1509788850526801,0.15106843558933297,0.46691365628161474,0.5331824890209224,0.7823570094655345,0.5345520329238678,-0.02815841993103867,0.6576013880658321,0.10862759291475442,0.20580712732521647,0.205672764757987,0.427435718975369,0.5224922151285238,0.9610401817115692,0.5388596745373384,0.4613277847122397,0.6045855242638715,,0.20486893856645974,0.20474983757200818,0.43421386878314056,0.5348399323198727,1.0,0.5354788576717688,0.46570605325942854,0.6108693066670001,,0.2129605737182264,0.21245063063112904,0.4266406712952153,0.5223405521025302,0.11738054180386931,0.5256035141308462,0.5179229895756499,0.6896928926696061,,0.2360857205602636,0.2355934144180836,0.31880928112317025,0.5223405521025302,0.6419300180895633,0.54295619857889,0.4542311876756908,0.6881623035217006,,0.21296229445930967,0.21245135612042437,0.4277268440741297,0.5220570272159801,0.11694689426112788,0.5256555777301953,0.5177846504640703,0.6894665490972517,,0.2360871056353985,0.23559381012976285,0.3183114932621351,0.5220570272159801,0.6417539258521686,0.542957204885649,0.4547171610831268,0.687839870569638,
fstSecSkel bz,0.27263081933721833,-0.03621064286094314,-0.056604707298404916,0.1509102759359289,0.1509851834791718,0.6031550007525454,0.7313682526848448,0.6323854372639803,0.8719639480619232,0.14081343555887954,0.5255918793902592,0.19357678731173983,0.2129058822103432,0.2129446901854268,0.5771286883427263,0.7621107661829519,0.5403753417022616,0.9404129283613021,0.678561838792228,0.4939802510872225,,0.21308821305265133,0.2131214680812101,0.584769473868479,0.7740738779097448,0.5354788576717688,1.0,0.6830897461944611,0.49562096716130444,,0.2038863801456646,0.20353381364471165,0.5341312122353444,0.7579968436856387,-0.18477760266456936,0.8451052154828511,0.677403443055706,0.5352538577454555,,0.20030676426388191,0.20039869494834278,0.4902472856699099,0.7579968436856387,0.32762437698407115,0.9109953049910989,0.6684196781684849,0.5390705783135377,,0.20388634475470285,0.20353408249725133,0.5352325694092552,0.7580309312422153,-0.18473163380220173,0.844803286072393,0.677601325175593,0.5360302226257556,,0.20030777380791126,0.2003985553039493,0.48715997744949147,0.7580309312422153,0.3274408901236707,0.911041535379124,0.6683816110096303,0.5391556081094306,
fstSecSkel jump,0.2554199952523885,0.02438823647482828,-0.0395731205743855,0.1443239985511366,0.14442183683386323,0.5168798103576232,0.5889299537253402,0.5399612714416341,0.6709272812463386,0.16095347479313202,0.5022117244935569,0.24124823579480117,0.22397580248652565,0.22381261218731285,0.4893562470970909,0.6117575226744246,0.47511894973120317,0.6881008646111145,0.9543559496647724,0.4882447856880567,,0.22271057841509487,0.22254027779828853,0.49051424176659886,0.6125739806315013,0.46570605325942854,0.6830897461944611,1.0,0.4868240123309127,,0.21548249725131444,0.214968159993161,0.41692874755185,0.5981199879055465,-0.11074709319813585,0.6843413456356551,0.7153218365516885,0.4977637275362318,,0.21921883700730693,0.21916901258762847,0.44274725382146535,0.5981199879055465,0.28522120145039076,0.6762080393472519,0.8234498896120116,0.5176745069620167,,0.21548207499298994,0.2149687276593507,0.4177264277472988,0.59792218049727,-0.11109890269054744,0.6845204629635855,0.7154822270349483,0.49765723875643864,,0.21921859950092387,0.21916852250433388,0.4406172125467126,0.59792218049727,0.2850109001134369,0.6761917928985917,0.8233206728591462,0.517713311775965,
fstSecSkel ncd,0.280445672804716,0.07029487014110102,-0.027011410417150942,0.15199721856733586,0.15207799081678944,0.4489874705536097,0.5249589154503742,0.6433599523856669,0.4952544116090106,0.0462738251629346,0.8627267304889525,0.19692824368269163,0.22242660160775282,0.22237220925798568,0.40075891022173915,0.5145594940559586,0.6181088013126496,0.5005316665088989,0.4873296707180498,0.9787610268201459,,0.2216346111429205,0.22157536413378065,0.403869087188429,0.5182198841812953,0.6108693066670001,0.49562096716130444,0.4868240123309127,1.0,,0.2194284293364453,0.21898809906987032,0.3507660290561983,0.5156731557680182,0.07685844782135143,0.4925916376396682,0.5124317766395132,0.6669539978759438,,0.2500483203373987,0.24977558742146377,0.38848076390950365,0.5156731557680182,0.3912190765631717,0.4949667523820159,0.4794430356746625,0.7743152000058678,,0.21943037085505612,0.21898928654196181,0.3518240048723376,0.5153514242923461,0.0767099836538402,0.49279302295290317,0.5121599939896944,0.6666474153081902,,0.2500487271799489,0.24977539879894595,0.38796919093233495,0.5153514242923461,0.3906153247800567,0.49499625289531285,0.4796663734839712,0.7742483753131076,
fstSecSkel fourbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fStat ssdeep,0.5462322628056704,-0.02026948361803603,-0.07200819531538881,0.609988771140187,0.6102636889264774,0.22666418497757634,0.19899413485370376,0.21825971963805008,0.20009915397699105,0.07764707126640402,0.22094975710056314,0.3017612144231174,0.5109925679667625,0.5109522238997658,0.22983610114218828,0.21102325240284828,0.2127170965689799,0.20499830886922873,0.21519366415672087,0.21945579808671725,,0.512517820568127,0.5125000740659944,0.23122709544669753,0.21105511201523522,0.2129605737182264,0.2038863801456646,0.21548249725131444,0.2194284293364453,,1.0,0.9967467690232478,0.1911179121504868,0.21452199343466993,0.14193502737519517,0.20492191000412172,0.21974068796810584,0.22536508829332064,,0.5956018920329871,0.59526376990742,0.2129886598423838,0.21452199343466993,0.18521750360308803,0.20174298975941,0.21474541454689952,0.22452936492649506,,0.9999860015766121,0.9967500478955278,0.1911775388790531,0.21445095820586818,0.14193735113500228,0.20493422271124143,0.21973339165577496,0.22535695348675733,,0.5956026473793172,0.5952647921878766,0.21350907075375983,0.21445095820586818,0.18511728643600409,0.20174049247898002,0.21473264382935253,0.22452677576421579,
fStat ppdeep,0.5460869002602138,-0.02009155242474318,-0.0717259997747799,0.6074175703176401,0.6076950790478751,0.2260685295218631,0.19875906735752374,0.21774113220819405,0.19976501714781436,0.07724510582357452,0.2204536499153802,0.3013198461262753,0.5092292335870348,0.5092361957482429,0.22935600383622418,0.21078145841984358,0.21220653492867153,0.2045955903528626,0.21467197716329692,0.218999177283128,,0.510748982349968,0.5107589714605809,0.23074699138961183,0.21083488603735234,0.21245063063112904,0.20353381364471165,0.214968159993161,0.21898809906987032,,0.9967467690232478,1.0,0.19185619314856378,0.21431847417014974,0.1413401519048214,0.20464759000927737,0.21921438844291274,0.22481016542318713,,0.593894561541977,0.5936321742779248,0.21254528556886582,0.21431847417014974,0.18465956093724126,0.20145032931565293,0.2142450861872217,0.2240226399726577,,0.9967430400295468,0.9999893222930322,0.19190097615049467,0.21424777399062742,0.14134202592143585,0.2046597039502753,0.21920709108293712,0.22480172167587842,,0.5938957212092558,0.5936328188601226,0.2130649627374458,0.21424777399062742,0.1845592078390825,0.2014478460080254,0.2142323184450834,0.22402000761625462,
fStat ppdeep_mod,0.228735093664619,-0.05219048390188694,-0.10843143962429098,0.13546400685011284,0.13553573671411787,0.47709470377024915,0.5512411205483257,0.4629120422966149,0.5333056361310444,0.06883764093358698,0.3802514211672943,0.1126820472984584,0.18100162719934387,0.18125473817694562,0.470872410669518,0.5468910790882342,0.4240766644789977,0.5278803348263534,0.4115058971548083,0.3449820394342005,,0.1817244091208756,0.18197768386517668,0.48074041383509264,0.5605309931004525,0.4266406712952153,0.5341312122353444,0.41692874755185,0.3507660290561983,,0.1911179121504868,0.19185619314856378,1.0,0.5756871933741785,-0.1698210434605372,0.5374038868781148,0.3930829100474837,0.4045388312564023,,0.1630822100514373,0.16351400135122893,0.47017341349766073,0.5756871933741785,0.3157696466807864,0.5450350313642707,0.4033616004411079,0.40882017505736196,,0.1911168173765106,0.19185594981798,0.9942615024215318,0.5757830630536211,-0.17039999044439483,0.5370372388520016,0.3929945749045939,0.40523890551941955,,0.16308411400608658,0.16351445190237376,0.46917996612854623,0.5757830630536211,0.3159046209511171,0.5449568750975011,0.40361199075436943,0.40824884502832026,
fStat byteBag,0.28158095219096,-0.045473645182430605,-0.06877714987930014,0.14990873417393127,0.15002381410858195,0.6474893645123457,0.8082076349163145,0.6239163721397171,0.7636333697818052,0.14834358097121797,0.5337310141989164,0.19198028843041035,0.20958042813648048,0.2098410343775254,0.631011536114172,0.8854543421767874,0.5319664481135228,0.7606805285834721,0.5952757234897232,0.5132017710637615,,0.20942507935904792,0.20968502246229753,0.6360588645448403,0.895348377516193,0.5223405521025302,0.7579968436856387,0.5981199879055465,0.5156731557680182,,0.21452199343466993,0.21431847417014974,0.5756871933741785,1.0,-0.20257376453975984,0.7501954500852083,0.5965599663000407,0.5253403941694127,,0.2112982084016807,0.21130473977472677,0.546838951838222,1.0,0.28016720230726583,0.7614744397601179,0.5837420168227905,0.5474425850602659,,0.21452324991898256,0.21431924651623188,0.5765824800185594,0.9988364369341087,-0.20253115612783262,0.7496029694140488,0.5966929852207022,0.5260302513688611,,0.21130043613317118,0.21130537745695147,0.5440220035153358,0.9988364369341087,0.2799922698374702,0.7613776813101818,0.584123215356769,0.5470912998679456,
fStat lzjd,0.127135071182953,0.0804704314904792,-0.11761200604662203,0.12629308296749212,0.12630900323719052,-0.1274549576555563,-0.20256048071960311,0.018914321459972572,-0.1820585218252946,-0.15653740198533056,0.0968499328963613,0.045205913338562206,0.09268490355912426,0.09243391527261066,-0.19398194594146112,-0.21596952459255492,0.1138222135656891,-0.1783469650931782,-0.11118144380966917,0.07480198072776444,,0.09113886315402515,0.0909043414208211,-0.19677928809380463,-0.21661735656073894,0.11738054180386931,-0.18477760266456936,-0.11074709319813585,0.07685844782135143,,0.14193502737519517,0.1413401519048214,-0.1698210434605372,-0.20257376453975984,1.0,-0.18843482486775373,-0.03441958960823232,0.15231453561719685,,0.15264884723551558,0.1522357888603867,-0.2099105244330872,-0.2025737645397598,0.2974110324733094,-0.1829559373853308,-0.10162853330746316,0.11342455131195217,,0.14193628965405097,0.1413405904990484,-0.1701654646974854,-0.20279517943176248,0.9903579421392191,-0.18793871518092367,-0.03472898442880523,0.1517930679135491,,0.15264793304921342,0.15223559674906573,-0.20749741808245592,-0.20279517943176248,0.2976639139916108,-0.18292550269363955,-0.10164733944310259,0.1137626328179538,
fStat bz,0.2690890975841724,-0.017876363545265523,-0.04382662268744964,0.14623490040185305,0.14630242564189677,0.594058237131341,0.724361603342032,0.62631005856092,0.8286671039256903,0.14174764412174184,0.523682712282092,0.1902181489728463,0.2148489989447751,0.21492537095730962,0.5791072693774477,0.7546471496033481,0.530746524453929,0.8431208133228751,0.6799038606742952,0.49186546655464036,,0.21505045757040753,0.21512944468787304,0.5859549630676177,0.764768778761059,0.5256035141308462,0.8451052154828511,0.6843413456356551,0.4925916376396682,,0.20492191000412172,0.20464759000927737,0.5374038868781148,0.7501954500852083,-0.18843482486775373,1.0,0.6831139195204473,0.5290477051357149,,0.20092156840267383,0.20105951555326879,0.48621825697198967,0.7501954500852083,0.31001610635963006,0.8483490814359896,0.6725685880289662,0.5342333261712368,,0.2049207762114469,0.20464758192039875,0.538399893321258,0.750272453468346,-0.18846468710927125,0.9985969291681809,0.6832297616339965,0.5299375536711213,,0.200922508479104,0.20105967343408088,0.48315079911926423,0.750272453468346,0.3098954893869503,0.8484454284949942,0.6725813361703871,0.534449212197264,
fStat jump,0.28181667117937775,-0.0003524063064903543,-0.08135778261930056,0.15046357218073905,0.15055007717609342,0.5297529782879172,0.5869876807006389,0.5885543036086068,0.666258063227658,0.12578996281442292,0.5385225295665507,0.23975806666285288,0.21486089987968246,0.2147227891856696,0.49791089408193784,0.6138043186911464,0.5291229718154074,0.6842247879312388,0.7110439665914724,0.5143440373193015,,0.21449622546581396,0.2143520871253201,0.496361577966939,0.6116981263885506,0.5179229895756499,0.677403443055706,0.7153218365516885,0.5124317766395132,,0.21974068796810584,0.21921438844291274,0.3930829100474837,0.5965599663000407,-0.03441958960823232,0.6831139195204473,1.0,0.569514832351793,,0.21498901680079202,0.21485636532365773,0.377636786184681,0.5965599663000407,0.3468349537674318,0.6725439273123479,0.7325161040693496,0.5541035918687535,,0.21973991711325708,0.21921458488566656,0.39366631008195374,0.5963616846597635,-0.03466907319093883,0.6836981245856455,0.997824826241864,0.5685662274335006,,0.21498934161295113,0.21485607855324007,0.37553460837032127,0.5963616846597635,0.34641619326375156,0.6725560279081249,0.7321917609314103,0.554065440668028,
fStat ncd,0.2798408686255777,0.04453299255199082,-0.10140497276700836,0.15206400448993412,0.15216634938573612,0.47475692672569636,0.4935966162673299,0.6853740074277455,0.532779590667,-0.010372233364018808,0.7060885979431452,0.16687506237995872,0.2091229627830808,0.2090539392434331,0.3922762328492702,0.5088812335794177,0.6891313959610319,0.5410821119466506,0.49304001834673805,0.6620791829215816,,0.20809040676085683,0.20802919119907984,0.3974306952482894,0.5180783619800945,0.6896928926696061,0.5352538577454555,0.4977637275362318,0.6669539978759438,,0.22536508829332064,0.22481016542318713,0.4045388312564023,0.5253403941694127,0.15231453561719685,0.5290477051357149,0.569514832351793,1.0,,0.2432298764017304,0.24281305479164833,0.34754316937665686,0.5253403941694127,0.5580650328025527,0.5366809368161118,0.48862454968036406,0.8059698043483572,,0.22536630593818444,0.22481095337643595,0.4053230283258545,0.5250004545672077,0.15169622587297157,0.5294024945351767,0.5692231236699961,0.9894651209723871,,0.24323114791082057,0.2428131073103207,0.3476198654847692,0.5250004545672077,0.557600609097445,0.5366977337160049,0.48886387433177764,0.8058568370867589,
fStat fourbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
fStat0 ssdeep,0.4578283645797668,0.009541199592877157,-0.04664479903719826,0.5500248328005317,0.5502681739410924,0.20705917489928247,0.204957254822061,0.23610494039027047,0.196559891703311,0.0741545011505847,0.24721083137818559,0.25317167377993166,0.549033021338005,0.5488746269561566,0.23256126008457872,0.20622072410595713,0.23600971864336603,0.20078717960053052,0.2188564576544512,0.25013151628806496,,0.5449994997763075,0.5448520054119395,0.23277283093764473,0.20638208170287586,0.2360857205602636,0.20030676426388191,0.21921883700730693,0.2500483203373987,,0.5956018920329871,0.593894561541977,0.1630822100514373,0.2112982084016807,0.15264884723551558,0.20092156840267383,0.21498901680079202,0.2432298764017304,,1.0,0.996687838429085,0.2370802206075812,0.2112982084016807,0.1925866436859784,0.1979767106962398,0.21899510820107335,0.25054424669040315,,0.5956073264136094,0.5938981437187258,0.16322798964702148,0.21119217427522946,0.15252949052288475,0.20094786264593362,0.21497317243272654,0.24321699051176118,,0.9999909298194951,0.9966878387433157,0.23770850878905234,0.21119217427522946,0.19240372615827894,0.19797247959125558,0.21897403248400796,0.25054331240381345,
fStat0 ppdeep,0.4576897001560023,0.00957218249185711,-0.04673084040665203,0.5498923947254166,0.5501691516540997,0.20702617580328905,0.20503350794162614,0.23575982523990005,0.19659189046545,0.07424010624034208,0.24700669722047042,0.2532528465355345,0.5486734245506735,0.5485469117587212,0.23242818722913952,0.20627972342528525,0.235513826048812,0.2008463138873813,0.21881065608707373,0.24987218320093071,,0.5447529207129967,0.5446543321731394,0.23266781577089474,0.20643795163468778,0.2355934144180836,0.20039869494834278,0.21916901258762847,0.24977558742146377,,0.59526376990742,0.5936321742779248,0.16351400135122893,0.21130473977472677,0.1522357888603867,0.20105951555326879,0.21485636532365773,0.24281305479164833,,0.996687838429085,1.0,0.23796534816892906,0.21130473977472675,0.19218721273031383,0.1980678478481925,0.21894624948334532,0.2501666509233431,,0.5952701764733405,0.5936357838154521,0.16365969041020084,0.2111990793686802,0.1521155614544116,0.20108626768629334,0.21484051992131004,0.2428004490952086,,0.9966880302037783,0.9999986248458366,0.23859496402814526,0.2111990793686802,0.19200447371519036,0.198063603849266,0.21892648472767454,0.250165209927844,
fStat0 ppdeep_mod,0.22656644099217313,0.0021979666217413637,0.005745001959460856,0.14535027833129718,0.14543083805696233,0.4331613172434352,0.5009512419124648,0.38041710090241593,0.4773035310662729,0.14420026944644676,0.37711682340494374,0.14176754080323511,0.18661927763548036,0.18671397341020046,0.40895754048096283,0.526981048828261,0.32673543170511893,0.492567589097101,0.4430681239579308,0.38724556286878137,,0.18626387045622186,0.18637625575711622,0.41483322156449975,0.5285065223227016,0.31880928112317025,0.4902472856699099,0.44274725382146535,0.38848076390950365,,0.2129886598423838,0.21254528556886582,0.47017341349766073,0.546838951838222,-0.2099105244330872,0.48621825697198967,0.377636786184681,0.34754316937665686,,0.2370802206075812,0.23796534816892906,1.0,0.546838951838222,0.13527377828134673,0.4816412722932384,0.43600135813721214,0.3967681611349302,,0.21298958586191163,0.21254605916085004,0.4701869745996507,0.5467858461115223,-0.2102241514778669,0.4862732539204347,0.3776687221763172,0.3484092804115025,,0.2370801895233716,0.23796521520349603,0.9914404242044637,0.5467858461115223,0.13464927758835862,0.481542203899291,0.43591444729376166,0.3963624377754587,
fStat0 byteBag,0.28158095219096,-0.045473645182430605,-0.06877714987930014,0.14990873417393127,0.15002381410858195,0.6474893645123457,0.8082076349163145,0.6239163721397171,0.7636333697818052,0.14834358097121797,0.5337310141989164,0.19198028843041035,0.20958042813648048,0.2098410343775254,0.631011536114172,0.8854543421767874,0.5319664481135228,0.7606805285834721,0.5952757234897232,0.5132017710637615,,0.20942507935904792,0.20968502246229753,0.6360588645448403,0.895348377516193,0.5223405521025302,0.7579968436856387,0.5981199879055465,0.5156731557680182,,0.21452199343466993,0.21431847417014974,0.5756871933741785,1.0,-0.2025737645397598,0.7501954500852083,0.5965599663000407,0.5253403941694127,,0.2112982084016807,0.21130473977472675,0.546838951838222,1.0,0.28016720230726583,0.7614744397601179,0.5837420168227905,0.5474425850602659,,0.21452324991898256,0.21431924651623188,0.5765824800185594,0.9988364369341087,-0.20253115612783262,0.7496029694140488,0.5966929852207022,0.5260302513688611,,0.21130043613317118,0.21130537745695147,0.5440220035153358,0.9988364369341087,0.2799922698374702,0.7613776813101818,0.584123215356769,0.5470912998679456,
fStat0 lzjd,0.19132332849459363,-0.044906268521065364,-0.16815112275154065,0.14210154957096277,0.14213509513133088,0.2827081996269996,0.28414752343043365,0.5215917008925448,0.3237846836745454,-0.11406965284084344,0.4447932689318846,0.03858987169747692,0.1590843674758352,0.15881224830230686,0.21197965979756453,0.26465202040947966,0.6249737757884566,0.3297583907398449,0.27916591746201525,0.38337811007159367,,0.15798707580877702,0.15774722514541675,0.221574200644937,0.2784421102015226,0.6419300180895633,0.32762437698407115,0.28522120145039076,0.3912190765631717,,0.18521750360308803,0.18465956093724126,0.3157696466807864,0.28016720230726583,0.2974110324733094,0.31001610635963006,0.3468349537674318,0.5580650328025527,,0.1925866436859784,0.19218721273031383,0.13527377828134673,0.28016720230726583,1.0,0.33487547842564436,0.27855453350399373,0.5021774283536751,,0.18521724096304554,0.18465962065772895,0.3162394241432438,0.27990679926490925,0.29676898208525854,0.31033959633947,0.3466153420694783,0.5576308726864271,,0.19258802996314311,0.1921876119715625,0.1364651842548677,0.27990679926490925,0.9929032275017904,0.3348691563486785,0.2788204777940739,0.5021523996651115,
fStat0 bz,0.27557034158618626,-0.03385367820895845,-0.06515473024708823,0.1495757234909439,0.14964139517687403,0.6037667772988092,0.7351496148355275,0.637386674667038,0.8656804290434268,0.13668861770758609,0.525843202931072,0.19151595175233224,0.21258727262547283,0.21266458526648407,0.582952359790957,0.7646853996030416,0.5473998459080545,0.8996857074319359,0.6714555684117585,0.4930023070071102,,0.21296046634414617,0.2130320837301711,0.590771675880755,0.777716079187752,0.54295619857889,0.9109953049910989,0.6762080393472519,0.4949667523820159,,0.20174298975941,0.20145032931565293,0.5450350313642707,0.7614744397601179,-0.1829559373853308,0.8483490814359896,0.6725439273123479,0.5366809368161118,,0.1979767106962398,0.1980678478481925,0.4816412722932384,0.7614744397601179,0.33487547842564436,1.0,0.661622803818837,0.5386654362098701,,0.20174180740114608,0.20145001836065687,0.5460594554141641,0.7615038174266148,-0.18300156010686283,0.8480659921443291,0.6726968470899064,0.5373990890711043,,0.1979775674584987,0.1980677844101556,0.47871634261145024,0.7615038174266148,0.3347569656822587,0.9995952472477264,0.6615417051404743,0.5387664654084237,
fStat0 jump,0.2586582721343478,0.02939995384764408,-0.03233351893741312,0.14456046129552322,0.1446628576546023,0.5064305382548061,0.5741788554304339,0.5256845679368213,0.6556975774424424,0.1625224480361815,0.4927454180295299,0.24684534294529953,0.2253233425367652,0.22516251291109357,0.48073729007883953,0.5983152409834429,0.46402264310719055,0.6730331450856895,0.8212902320557498,0.48145100345062963,,0.22469034855701456,0.22452296343190078,0.48125071209137427,0.5978596799902733,0.4542311876756908,0.6684196781684849,0.8234498896120116,0.4794430356746625,,0.21474541454689952,0.2142450861872217,0.4033616004411079,0.5837420168227905,-0.10162853330746316,0.6725685880289662,0.7325161040693496,0.48862454968036406,,0.21899510820107335,0.21894624948334532,0.43600135813721214,0.5837420168227905,0.27855453350399373,0.661622803818837,1.0,0.5073811965803356,,0.21474512017572436,0.21424556914675208,0.4041399244328363,0.5835447286889651,-0.10193597684663581,0.6729275688100979,0.7326288072713564,0.488228000700626,,0.2189948832985626,0.21894574676615247,0.4339271776786419,0.5835447286889651,0.2782289705635334,0.6616346570552045,0.9953954712876321,0.5073862180941635,
fStat0 ncd,0.28118815763782795,0.06520329162461543,-0.0694371349652103,0.1522160595847448,0.15229964276509295,0.47644459407817874,0.5257859430469342,0.7022566595743834,0.5371225260082977,0.017401218493809184,0.7917648949801471,0.18076520309309918,0.21799486653829706,0.21793451120238444,0.4096597686011563,0.532592200130922,0.6912608008264169,0.5441988821296988,0.5151307501536962,0.76836312662434,,0.2170839640828636,0.21702612237138147,0.41386326624186187,0.5409696386905133,0.6881623035217006,0.5390705783135377,0.5176745069620167,0.7743152000058678,,0.22452936492649506,0.2240226399726577,0.40882017505736196,0.5474425850602659,0.11342455131195217,0.5342333261712368,0.5541035918687535,0.8059698043483572,,0.25054424669040315,0.2501666509233431,0.3967681611349302,0.5474425850602659,0.5021774283536751,0.5386654362098701,0.5073811965803356,1.0,,0.2245307667454209,0.2240236831319436,0.40985126238216957,0.5470739742779663,0.11295267504774119,0.5345933812680498,0.5538885334987209,0.8059324124843448,,0.2505445524951503,0.25016647490468735,0.3964332244661239,0.5470739742779663,0.5016517212532999,0.5386812274269135,0.5077166924721465,0.9934647387226174,
fStat0 fourbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
fStatV2 ssdeep,0.5462348680777015,-0.020272684619370967,-0.07201153449054618,0.6099937619497457,0.6102684959300635,0.22666592588833462,0.19899558784570945,0.2182607450767399,0.2000994599587974,0.07764936617116847,0.2209521370184218,0.3017632432677377,0.511001568788161,0.5109613852479463,0.2298392259811089,0.2110248994466755,0.21271884581496467,0.20499842895517278,0.21519332708135677,0.21945795199211016,,0.5125269533629987,0.5125092073413188,0.23123036793882085,0.2110566316158742,0.21296229445930967,0.20388634475470285,0.21548207499298994,0.21943037085505612,,0.9999860015766121,0.9967430400295468,0.1911168173765106,0.21452324991898256,0.14193628965405097,0.2049207762114469,0.21973991711325708,0.22536630593818444,,0.5956073264136094,0.5952701764733405,0.21298958586191163,0.21452324991898256,0.18521724096304554,0.20174180740114608,0.21474512017572436,0.2245307667454209,,1.0,0.9967477988792525,0.19117682218756188,0.21445218639559835,0.14193859215114155,0.20493313141470026,0.21973262080275519,0.22535811447528586,,0.5956081897281463,0.5952711987528039,0.2135099982724707,0.21445218639559835,0.18511683968405854,0.20173931012148547,0.21473234946425476,0.2245281775855491,
