,isInner,id1,id2,group1,group2,ppdeep-significantAndZero,ppdeep-significantOnly,ppdeep-skeleton,byteBag-significantOnly,byteBag-skeleton,lzjd1-significantAndZero,lzjd1-significantOnly,lzjd1-skeleton
50,True,CollateralManager - 999999 0.6.12.hex,CollateralManager - 999999 0.8.4.hex,CollateralManager,CollateralManager,72.65625,59.09090909090909,67.1875,0.8103448275862069,0.8705971605072071,0.47058823529411764,0.41739130434782606,0.3922501699524133
51,True,CollateralManager - 1 0.6.12.hex,CollateralManager - 1 0.8.4.hex,CollateralManager,CollateralManager,72.65625,60.9375,68.75,0.8298555377207063,0.8920840407470289,0.48138297872340424,0.38596491228070173,0.41046831955922863
52,True,CollateralManager - 1 0.6.12.hex,CollateralManager - no 0.8.4.hex,CollateralManager,CollateralManager,61.71875,53.84615384615385,44.76190476190476,0.6939597315436241,0.623578154425612,0.47424042272126815,0.38396624472573837,0.2205005959475566
53,True,CollateralManager - 1 0.6.12.hex,CollateralManager - no 0.7.6.hex,CollateralManager,CollateralManager,63.28125,63.768115942028984,46.42857142857143,0.8251445086705202,0.6836860742814791,0.5020188425302826,0.4577777777777778,0.2510690287110568
54,True,CollateralManager - 1 0.6.12.hex,CollateralManager - no 0.6.12.hex,CollateralManager,CollateralManager,63.28125,63.768115942028984,46.42857142857143,0.823953823953824,0.6844231879277645,0.4919786096256685,0.4642857142857143,0.24954240390482002
55,True,CollateralManager - 1 0.6.12.hex,CollateralManager - 999999 0.8.4.hex,CollateralManager,CollateralManager,70.3125,59.09090909090909,63.28125,0.8103448275862069,0.8600487339760567,0.4820717131474104,0.41739130434782606,0.33159947984395316
56,True,CollateralManager - 1 0.8.4.hex,CollateralManager - no 0.8.4.hex,CollateralManager,CollateralManager,64.0625,60.8,46.666666666666664,0.8234442836468886,0.6755259414539193,0.5344352617079889,0.44954128440366975,0.23821039903264812
57,True,CollateralManager - 1 0.8.4.hex,CollateralManager - no 0.7.6.hex,CollateralManager,CollateralManager,62.5,49.25373134328358,48.275862068965516,0.7861189801699717,0.6976855546687949,0.5074424898511503,0.3562231759656652,0.2533659730722154
58,True,CollateralManager - 1 0.8.4.hex,CollateralManager - no 0.6.12.hex,CollateralManager,CollateralManager,62.5,49.25373134328358,51.724137931034484,0.7900709219858156,0.6988250339701063,0.5135869565217391,0.36796536796536794,0.24954240390482002
59,True,CollateralManager - 1 0.8.4.hex,CollateralManager - 999999 0.8.4.hex,CollateralManager,CollateralManager,75.78125,95.3125,70.3125,0.9743150684931506,0.8870868404845001,0.519781718963165,0.717391304347826,0.4281729428172943
60,True,CollateralManager - no 0.8.4.hex,CollateralManager - no 0.7.6.hex,CollateralManager,CollateralManager,85.15625,61.76470588235294,64.55696202531647,0.853887399463807,0.9032896740785866,0.5607580824972129,0.456,0.5058823529411764
61,True,CollateralManager - no 0.8.4.hex,CollateralManager - no 0.6.12.hex,CollateralManager,CollateralManager,85.15625,61.76470588235294,64.55696202531647,0.8577181208053691,0.9016293589157911,0.5743243243243243,0.46184738955823296,0.5249441548771407
62,True,CollateralManager - no 0.8.4.hex,CollateralManager - 999999 0.8.4.hex,CollateralManager,CollateralManager,64.0625,56.92307692307692,50.0,0.8451519536903039,0.6754585417614067,0.5368956743002544,0.5092592592592593,0.2945638432364096
63,True,CollateralManager - no 0.7.6.hex,CollateralManager - no 0.6.12.hex,CollateralManager,CollateralManager,98.4375,98.61111111111111,94.73684210526315,0.9956772334293948,0.9969879518072289,0.7475,0.9473684210526315,0.7459505541346974
64,True,CollateralManager - no 0.7.6.hex,CollateralManager - 999999 0.8.4.hex,CollateralManager,CollateralManager,64.0625,49.27536231884058,51.724137931034484,0.7697642163661581,0.7065994798439532,0.4803921568627451,0.39316239316239315,0.2744243932794026
65,True,CollateralManager - no 0.6.12.hex,CollateralManager - 999999 0.8.4.hex,CollateralManager,CollateralManager,63.28125,49.27536231884058,51.724137931034484,0.7736111111111111,0.707634706169624,0.4713763702801462,0.39316239316239315,0.2704714640198511
66,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3,AggregationRouterV3,71.11111111111111,64.86486486486487,36.666666666666664,0.8262295081967214,0.8086240310077519,0.48497854077253216,0.4117647058823529,0.3170418006430868
67,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - 1 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,80.43478260869566,66.0,67.27272727272728,0.9361702127659575,0.8412487054297973,0.5550561797752809,0.546875,0.38565629228687415
68,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - no 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,72.22222222222223,57.89473684210526,33.33333333333333,0.8295819935691319,0.6609181442798154,0.432712215320911,0.47761194029850745,0.21543026706231455
69,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - 999999 0.6.12.hex,AggregationRouterV3,AggregationRouterV3,78.94736842105263,66.0,57.52212389380531,0.9747292418772563,0.8485453034081463,0.5109170305676856,0.8787878787878788,0.36624416277518346
70,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - no 0.8.4.hex,AggregationRouterV3,AggregationRouterV3,72.22222222222223,57.333333333333336,34.48275862068965,0.7325227963525835,0.6422453703703703,0.44467640918580376,0.4306569343065693,0.19139034322280396
71,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - 999999 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,76.59574468085106,66.0,57.52212389380531,0.9711191335740073,0.8462433510638298,0.5208791208791209,0.6936936936936937,0.36533333333333334
72,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - no 0.6.12.hex,AggregationRouterV3,AggregationRouterV3,72.22222222222223,57.89473684210526,35.71428571428571,0.8295819935691319,0.6619273301737757,0.432712215320911,0.47761194029850745,0.20825958702064898
73,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - 1 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,92.47311827956989,64.0,92.85714285714286,0.9963898916967509,0.9953814574067739,0.7404580152671756,0.8,0.6516129032258065
74,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - no 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,72.82608695652173,53.84615384615385,32.758620689655174,0.8227848101265823,0.6472450175849941,0.4268041237113402,0.45588235294117646,0.20470588235294118
75,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - 999999 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,73.11827956989248,65.71428571428572,38.333333333333336,0.9181494661921709,0.7412229373902867,0.4661016949152542,0.5076923076923077,0.26811145510835915
76,True,AggregationRouterV3 - 1 0.6.12.hex,AggregationRouterV3 - 1 0.8.4.hex,AggregationRouterV3,AggregationRouterV3,82.41758241758242,64.0,72.91666666666667,0.8662207357859532,0.9348898388687932,0.5242290748898678,0.4142857142857143,0.4361851332398317
77,True,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3 - 1 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,69.31818181818181,58.108108108108105,37.5,0.7882736156351792,0.7056141350812197,0.4579831932773109,0.46564885496183206,0.2404603270745003
78,True,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3 - no 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,70.93023255813954,65.47619047619048,50.602409638554214,0.8451612903225807,0.6423239611843742,0.4775828460038986,0.536,0.22708208508088676
79,True,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3 - 999999 0.6.12.hex,AggregationRouterV3,AggregationRouterV3,78.02197802197801,76.25,49.333333333333336,0.8456375838926175,0.8939501779359431,0.5407098121085595,0.39849624060150374,0.41730103806228375
80,True,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3 - no 0.8.4.hex,AggregationRouterV3,AggregationRouterV3,70.93023255813954,66.26506024096386,51.19047619047619,0.842443729903537,0.6162639952857984,0.48046875,0.5118110236220472,0.2161520190023753
81,True,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3 - 999999 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,80.0,75.9493670886076,49.333333333333336,0.8484848484848485,0.8921516284036305,0.582089552238806,0.4573643410852713,0.40177960301163584
82,True,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3 - no 0.6.12.hex,AggregationRouterV3,AggregationRouterV3,72.09302325581396,65.47619047619048,51.21951219512195,0.8451612903225807,0.6423239611843742,0.45489443378119004,0.536,0.22634730538922157
83,True,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3 - 1 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,73.03370786516854,64.0,35.0,0.8289473684210527,0.808338720103426,0.4837310195227766,0.47692307692307695,0.30862619808306707
84,True,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3 - no 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,71.5909090909091,62.7906976744186,51.19047619047619,0.8322784810126582,0.6175384248778745,0.4605009633911368,0.47692307692307695,0.2118343195266272
85,True,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3 - 999999 0.5.16.hex,AggregationRouterV3,AggregationRouterV3,74.15730337078652,70.51282051282051,52.325581395348834,0.8066666666666666,0.7909418586428459,0.49290060851926976,0.47692307692307695,0.30695596681557114
86,True,AggregationRouterV3 - 999999 0.8.4.hex,AggregationRouterV3 - 1 0.8.4.hex,AggregationRouterV3,AggregationRouterV3,74.71264367816092,64.0,36.666666666666664,0.9547038327526133,0.8229217110573043,0.5032397408207343,0.6410256410256411,0.3455978975032852
87,True,AggregationRouterV3 - 1 0.5.16.hex,AggregationRouterV3 - no 0.7.6.hex,AggregationRouterV3,AggregationRouterV3,73.86363636363636,53.94736842105263,40.98360655737705,0.8514851485148515,0.7473391388485728,0.4610526315789474,0.44680851063829785,0.2657601977750309
88,True,AggregationRouterV3 - 1 0.5.16.hex,AggregationRouterV3 - 999999 0.6.12.hex,AggregationRouterV3,AggregationRouterV3,72.04301075268818,65.27777777777777,59.2,0.9113475177304965,0.7201967592592593,0.4860813704496788,0.5121951219512195,0.2665429808286951
