,isInner,id1,id2,raw ssdeep,raw ppdeep,raw ppdeep_mod,raw byteBag,raw lzjd,raw bz,raw jump,raw ncd,raw fourbytes,skeletons ssdeep,skeletons ppdeep,skeletons ppdeep_mod,skeletons byteBag,skeletons lzjd,skeletons bz,skeletons jump,skeletons ncd,skeletons fourbytes,fstSecSkel ssdeep,fstSecSkel ppdeep,fstSecSkel ppdeep_mod,fstSecSkel byteBag,fstSecSkel lzjd,fstSecSkel bz,fstSecSkel jump,fstSecSkel ncd,fstSecSkel fourbytes,fStat ssdeep,fStat ppdeep,fStat ppdeep_mod,fStat byteBag,fStat lzjd,fStat bz,fStat jump,fStat ncd,fStat fourbytes,fStat0 ssdeep,fStat0 ppdeep,fStat0 ppdeep_mod,fStat0 byteBag,fStat0 lzjd,fStat0 bz,fStat0 jump,fStat0 ncd,fStat0 fourbytes,fStatV2 ssdeep,fStatV2 ppdeep,fStatV2 ppdeep_mod,fStatV2 byteBag,fStatV2 lzjd,fStatV2 bz,fStatV2 jump,fStatV2 ncd,fStatV2 fourbytes,fStat0V2 ssdeep,fStat0V2 ppdeep,fStat0V2 ppdeep_mod,fStat0V2 byteBag,fStat0V2 lzjd,fStat0V2 bz,fStat0V2 jump,fStat0V2 ncd,fStat0V2 fourbytes
skeletons fourbytes,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fstSecSkel ssdeep,0.16738680452379687,0.1562161859794601,0.10765272309954019,0.13877212126655142,0.1387741392136419,0.09882782730004432,0.1412757353569343,0.16510291995826204,0.04452797996685159,0.10051758562966066,0.12288866071214945,-0.04472219041871931,0.9939995907801498,0.954524394760421,0.2356704176181015,0.12285882355464506,0.11511185454587762,0.03769992226105604,0.1502985326368504,0.15039649778973074,,1.0,0.9563028671295549,0.23738876359984873,0.11582753652503815,0.11431788782885638,0.03673147617031525,0.1505777768759724,0.14596890113916886,,0.1685480447180337,0.16850490351970798,0.0323360156063341,0.08591554141671137,0.009326204344501574,0.02156197566709763,0.06126667949988964,0.11941514409042836,,0.15616655376176153,0.15601102527184776,-0.005828462996920864,0.08591554141671137,0.09782765382630887,0.03285538371599963,0.1438448914741537,0.18282902110627025,,0.16854945149023048,0.1685058156169021,0.032124755579269006,0.0855878906003568,0.007427335523612099,0.02103721614934393,0.06097791922374797,0.11915581218918088,,0.1528668011854881,0.15270749383022703,-0.008276376367706978,0.0855878906003568,0.09743251211102215,0.032842296313309725,0.14395954391810345,0.18278631856259933,
fstSecSkel ppdeep,0.16626127592160697,0.15423752575251423,0.10725715958453876,0.13895909080681532,0.13896108113693253,0.09950418462632928,0.1466715253745776,0.16902648979696222,0.04686784816437857,0.10077960369467148,0.12162841967093206,-0.047297723967179905,0.955337102507988,0.9951670699621802,0.2513357419156676,0.1292958438076091,0.1186761842204301,0.03918653150676027,0.1480884942103402,0.14931540411107333,,0.9563028671295549,1.0,0.25323933043332664,0.12226450428045221,0.11797123648966276,0.03844369205839019,0.14835873390709078,0.1448764250442293,,0.16816614914299058,0.16812627951771086,0.035254182776865206,0.0907727417470219,0.00391074630769717,0.02356988237788593,0.05927637493127636,0.119139789732581,,0.15665259069675072,0.15653189218496283,-0.006510208700773688,0.0907727417470219,0.10329396643521362,0.0346437291063731,0.14188497116227644,0.1821157248849578,,0.16816759214395158,0.16812693598366635,0.03505504579851507,0.09040184510865482,0.0018979922988265018,0.023103278555993867,0.05899269731983647,0.11887629625784832,,0.1533469702092064,0.15322291593340584,-0.008794393271163428,0.09040184510865482,0.10307492673046138,0.03464072673254183,0.14203334023859232,0.18214691469404795,
fstSecSkel ppdeep_mod,0.11679624834646246,0.007277367073862618,-0.03351617813916357,0.07648239112191078,0.07648362631141555,0.3256782779717574,0.4489340381079119,0.4251225161141293,0.26621976940180575,-0.06583935230566292,0.3098694656236482,0.0720228350796753,0.2366889505978126,0.25195142826398653,0.9532536001292514,0.4650074299635838,0.4305231512488131,0.31470010184228375,0.35332079073188216,0.30659144138338934,,0.23738876359984873,0.25323933043332664,1.0,0.454227255655547,0.4251405821073799,0.2761944016592818,0.3537246446100047,0.29754899790419514,,0.11975377510612945,0.11973213436202858,0.3111907942231422,0.371589132324104,0.052915184150818924,0.24508686608793062,0.32227985857849384,0.3220043530633104,,0.11973614653005832,0.11975027221644828,0.20775911624984816,0.371589132324104,0.416163623946424,0.2821334111478344,0.3498630663496352,0.3566236230856047,,0.11975429048071266,0.1197322634553844,0.3110083666614571,0.37244955113655853,0.05468460080129038,0.24564836087233127,0.32194206484018567,0.32375502499535835,,0.12114271452496236,0.12116011788918166,0.21717779647069982,0.37244955113655853,0.4158001686670202,0.2818316996349608,0.3497169535746397,0.355873282961229,
fstSecSkel byteBag,0.13212809074519288,0.05525676561066725,0.025476757854346624,0.07485547270132159,0.07485666943395829,0.5004948656586717,0.7060576835775753,0.6468002801911586,0.4920931082748799,-0.12868104314965575,0.48184930740141574,0.14733375358719936,0.11541529594125356,0.12153713622268476,0.45206711580168063,0.9645256335533551,0.6375914890525405,0.515813600301514,0.40439119035896537,0.447700559349441,,0.11582753652503815,0.12226450428045221,0.454227255655547,1.0,0.6418642829994659,0.49222997061752083,0.40452023821558203,0.44624269744907147,,0.12610175418704445,0.12609528931414238,0.5018517473688427,0.727057820467707,0.0722367341326932,0.5065760227813569,0.42014818001193566,0.5236916370156894,,0.16360643154753035,0.16360188556274624,0.3660835376897992,0.727057820467707,0.7034084702901932,0.5117534226495638,0.4048830266050779,0.5364736566687253,,0.12610270152667316,0.12609459288863278,0.5030505820320679,0.7271435810182401,0.0713115070649498,0.5075837284617657,0.42014276915049137,0.5248614466910311,,0.164681893434602,0.16467281577485107,0.37247042928987484,0.7271435810182401,0.7035500255908717,0.5115655524936665,0.4046818082592862,0.536702937989896,
fstSecSkel lzjd,0.13033638072308282,-0.010420735661635712,-0.017508477957462285,0.07550467085861078,0.07550716726023624,0.43755259014338405,0.6423606100365867,0.7409551063150516,0.42428382104988455,-0.11755204313203847,0.6273547841632602,0.19445369654521252,0.1138516039739798,0.1171250207772084,0.4304614412528137,0.642590204962263,0.9644548465625277,0.47278300465370426,0.4843394855781179,0.6342633022146829,,0.11431788782885638,0.11797123648966276,0.4251405821073799,0.6418642829994659,1.0,0.44011882846392664,0.48268718853229503,0.6285650666407844,,0.13171858537483971,0.131704081977495,0.4210131438807041,0.5530922743370533,0.21012689823456357,0.43765497876522436,0.4943774522036731,0.5977107462268691,,0.20060909669699176,0.20063272194036388,0.4008520853841168,0.5530922743370533,0.6657191854544747,0.44851597711591257,0.4809518199143633,0.6483569589888093,,0.1317194420920769,0.13170363503507243,0.4238885023839965,0.553575253573631,0.2104013295986117,0.43828446741357,0.494543037651926,0.60007319162664,,0.20284143949748268,0.2028604137617963,0.41139574957092023,0.553575253573631,0.6651362831325984,0.4482712537619395,0.4809309884111387,0.6487331228512746,
fstSecSkel bz,0.1340145504413353,0.031160871616242123,-0.006352303246257005,0.0744665424914919,0.0744676506778569,0.39515233905377745,0.3856975874031077,0.4193206079274987,0.6759873831674297,-0.16078100398291714,0.3805285876329235,0.1841883493428443,0.03616969987295973,0.037505512966569635,0.2721490791126831,0.48152403128257143,0.43623559726467415,0.8815133673303668,0.47591304991932915,0.348226486086236,,0.03673147617031525,0.03844369205839019,0.2761944016592818,0.49222997061752083,0.44011882846392664,1.0,0.47549688464545786,0.3504704671289946,,0.12689672468628144,0.12688156749856164,0.4160754674969944,0.5464670172225619,0.1591861891034653,0.6717495361601152,0.5272603447906711,0.44896268354624347,,0.15494256700300016,0.1547741388723958,0.43017603436445145,0.5464670172225619,0.515526094156106,0.8285477255045249,0.4684729536437376,0.40469800028507963,,0.12689691706393402,0.12688144269289417,0.41798684797347313,0.5470754905237514,0.16121867166167547,0.6718774802296696,0.52776490271973,0.45024091532400606,,0.1564082745162671,0.1562366344691156,0.43626500408565005,0.5470754905237514,0.5155367576542078,0.8285499980848046,0.46837890491143064,0.4048134991203862,
fstSecSkel jump,0.13607285443847986,0.014595386895877364,-0.012694435207136775,0.07498891837166433,0.07498982152417762,0.34617246247734434,0.34814448973178214,0.4575017002094482,0.4635162205182857,-0.13371635287248337,0.48741794846119363,0.23863263345075408,0.1499542726853101,0.14739280373383537,0.3640906199349835,0.4290633135586514,0.4963444053628161,0.5383942050850635,0.9825434760066346,0.46309137684601304,,0.1505777768759724,0.14835873390709078,0.3537246446100047,0.40452023821558203,0.48268718853229503,0.47549688464545786,1.0,0.44616278863482484,,0.1292651499534075,0.12924536304969686,0.32012798391574815,0.4129326298547162,0.3139543799064691,0.4669748044634307,0.6843124052729086,0.4711310725046581,,0.2019955683809618,0.20180288706441937,0.4095050192668131,0.4129326298547162,0.4805760272874223,0.4722283555252451,0.8586661097172852,0.49018563683516725,,0.12926526785021566,0.1292451769421014,0.321866344391616,0.4130598200074494,0.3141059545967009,0.4676506930000323,0.6837820001566682,0.47185235637094114,,0.20454447509211124,0.2043501573894573,0.4179452023698315,0.4130598200074494,0.4803835542794242,0.4719866987457437,0.8588486987835284,0.4894697580406066,
fstSecSkel ncd,0.13641946365624422,0.020855858338122635,-0.004649416597084688,0.07491891277059853,0.0749192630872083,0.32223430997752384,0.4432389567692957,0.5808100317523005,0.32525513561072916,-0.07574367046610275,0.7872322658117046,0.21827906260491173,0.1454553273114376,0.1441031403823071,0.30225196970997,0.44215956162384046,0.6203240763645622,0.3727623405960898,0.44993051310092363,0.9669012202965428,,0.14596890113916886,0.1448764250442293,0.29754899790419514,0.44624269744907147,0.6285650666407844,0.3504704671289946,0.44616278863482484,1.0,,0.12749427209275324,0.12747782053479303,0.25850829449300294,0.38516978207886465,0.2956718109616556,0.3147522633028127,0.4474234056508534,0.6172113301672677,,0.20951456892528209,0.20940129821430203,0.3255194910328813,0.38516978207886465,0.4551381859534625,0.35232909336034796,0.4459209281090305,0.734091881157497,,0.1274951664079999,0.12747699625751924,0.26110627547453574,0.38498974910569705,0.29525817134246035,0.3150783150558315,0.447594338829845,0.6169968833472733,,0.21143330306442334,0.21131259565688265,0.3346921121956137,0.38498974910569705,0.4550576517678504,0.3522324288645665,0.4457904780140859,0.7345297856738948,
fstSecSkel fourbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fStat ssdeep,0.6647389300740447,-0.00565006904649865,-0.011066589521836067,0.5262755560492131,0.5262893328954832,0.12309539570078269,0.12153253620283264,0.13000716283722416,0.12163657851556053,0.07042681223502725,0.1292286982080266,0.1452951379931735,0.1659485824340484,0.16552360970014898,0.11962034537177284,0.12624609113107493,0.1319690814490618,0.12744657057562855,0.12946532245364967,0.12767459248076515,,0.1685480447180337,0.16816614914299058,0.11975377510612945,0.12610175418704445,0.13171858537483971,0.12689672468628144,0.1292651499534075,0.12749427209275324,,1.0,0.9994128562885477,0.14219785443404673,0.12811738493166447,0.13030985552029295,0.12432291101671156,0.13419330712410268,0.1349823423821142,,0.47771918093689314,0.4782243208844247,0.1356917151909344,0.12811738493166447,0.13052854246464207,0.12783748839907516,0.12927759738475422,0.13051013261770567,,0.9999771722776889,0.9994223131549957,0.1422653499268173,0.1281028322081324,0.13057665441962543,0.12431362069323652,0.13446272322024505,0.13515965605965166,,0.47199409494894595,0.47248348418145664,0.13561050427745766,0.1281028322081324,0.13055898929905158,0.1277095250880526,0.12934828376171087,0.13065731220043583,
fStat ppdeep,0.6646523168809708,-0.005617369414429224,-0.01103803800705172,0.5260641972657298,0.5260847344174975,0.12307666986664839,0.12154006060344916,0.13000349810800277,0.12162081024182582,0.07042179756116271,0.12921470761345158,0.14528726204896292,0.1659056031570893,0.16548230943101963,0.11959937551054708,0.12623961864975247,0.13195405589071685,0.12743250605564177,0.1294458599787067,0.12765816808260905,,0.16850490351970798,0.16812627951771086,0.11973213436202858,0.12609528931414238,0.131704081977495,0.12688156749856164,0.12924536304969686,0.12747782053479303,,0.9994128562885477,1.0,0.1422681810312838,0.12809841429938054,0.13027962246558086,0.12430791354349471,0.13416400872901887,0.13495288204179232,,0.4776354344099329,0.47814799900789745,0.13567651556564037,0.12809841429938054,0.13050616165588297,0.12781389248107533,0.12926042761705175,0.13048970769203821,,0.9994157384742183,0.999975259804987,0.14233070135408524,0.1280838523652955,0.130543965203639,0.12429986771724819,0.13443314910146714,0.13513074398458652,,0.471912009214073,0.4724080432451844,0.13559531956534687,0.1280838523652955,0.13053593673060368,0.12768483039641096,0.12933095529851873,0.1306370452435683,
fStat ppdeep_mod,0.12240411651604714,0.0030928385664484273,0.0010292820535099975,0.07804826173722082,0.0780514518268409,0.3638003096255462,0.42215652106656865,0.39774073534287874,0.3969349351162888,-0.148563237499375,0.2871002747134886,0.12495103410908015,0.03174841393767621,0.034274580009985636,0.30707030085568016,0.49511456825303296,0.41744537678820365,0.42642196788886855,0.31892192752576287,0.2599562385404915,,0.0323360156063341,0.035254182776865206,0.3111907942231422,0.5018517473688427,0.4210131438807041,0.4160754674969944,0.32012798391574815,0.25850829449300294,,0.14219785443404673,0.1422681810312838,1.0,0.5421050704386716,0.02517031509153528,0.4605752017807633,0.33959308306843283,0.370543300705911,,0.16026017313122812,0.16020215597242823,0.40704191696495906,0.5421050704386716,0.5184076147280335,0.424526029304912,0.32135561520672445,0.3425888795402242,,0.142197930703123,0.1422664721617402,0.9712875057115377,0.5425768529937234,0.02588532625255296,0.4607664645838962,0.3398440463435121,0.37159708585663886,,0.16073633049816638,0.16067245272407274,0.4064957955979718,0.5425768529937234,0.5184957730843949,0.4245164424290567,0.3211136463754905,0.342728922841281,
fStat byteBag,0.13456086276378748,0.03233239186483795,0.015605276348769835,0.0748369694854453,0.07483771369544771,0.45158283352985146,0.5774103699129075,0.5436258807452474,0.5450071284994622,-0.14703493365011347,0.4175391252099412,0.14673636617458058,0.08535225217246778,0.08977951992799565,0.36802826879674116,0.707038980135468,0.5473706047226864,0.5554099639357507,0.41287489446389963,0.3843038147397846,,0.08591554141671137,0.0907727417470219,0.371589132324104,0.727057820467707,0.5530922743370533,0.5464670172225619,0.4129326298547162,0.38516978207886465,,0.12811738493166447,0.12809841429938054,0.5421050704386716,1.0,0.12164171287832484,0.5806990469867254,0.45049201704120184,0.5207386669236247,,0.16973941967782935,0.16969125476771896,0.40510661939267856,1.0,0.7069337725691448,0.5637266329750478,0.4098285244076558,0.49129909760654644,,0.128117879541444,0.12809793035093556,0.5440411088412953,0.9957878450050416,0.12107701535335537,0.5814574224743646,0.45056666782506893,0.521714986776604,,0.17082625402926524,0.17077253378283216,0.4062781543267469,0.9957878450050416,0.7075972676550013,0.5635798269578094,0.4096358192362972,0.49179217289168436,
fStat lzjd,0.12738566141151056,-0.05396406529557724,-0.04882057674573123,0.07475514031992157,0.07475775679302603,0.0791806182747909,0.07452830021445025,0.15903266639082148,0.1398775408254609,-0.02993071718154455,0.294831627338408,0.17871239696303626,0.008834535339635978,0.0031535776030987717,0.05357091659855682,0.0650577120953905,0.20516544798865868,0.16790971738017557,0.3187621226607422,0.2884003161383386,,0.009326204344501574,0.00391074630769717,0.052915184150818924,0.0722367341326932,0.21012689823456357,0.1591861891034653,0.3139543799064691,0.2956718109616556,,0.13030985552029295,0.13027962246558086,0.02517031509153528,0.12164171287832484,1.0,0.12690308113317791,0.393983480786014,0.28270065883367324,,0.17495614800848308,0.17499440855106985,0.2607479498923762,0.12164171287832484,0.17494433241620025,0.1543071428983001,0.31461474876598666,0.2514469746484739,,0.13031096321306895,0.13027999774156077,0.02778676832242068,0.12103043027565362,0.9680784638056326,0.12782998332219592,0.3937790060703882,0.2819196439423565,,0.1737474596578467,0.17377571977672365,0.25918059363234036,0.12103043027565362,0.17574938356156597,0.1541383736493966,0.3147821711367555,0.2517189031727994,
fStat bz,0.12962883829334904,0.022361067339803475,-0.008734762341761855,0.07387267440976672,0.0738735915806898,0.41326814541065204,0.3972268840315663,0.4226431494429533,0.6502838461435766,-0.20558156731464888,0.343515385394708,0.1635232819836823,0.020945066092927518,0.02250024586261002,0.24229579823147995,0.49462873313847855,0.4342358083259267,0.6711413824569616,0.46666605426912117,0.3139103331209961,,0.02156197566709763,0.02356988237788593,0.24508686608793062,0.5065760227813569,0.43765497876522436,0.6717495361601152,0.4669748044634307,0.3147522633028127,,0.12432291101671156,0.12430791354349471,0.4605752017807633,0.5806990469867254,0.12690308113317791,1.0,0.5096813326687366,0.43059109999057776,,0.15373929193509506,0.15368964801789572,0.42699311174883386,0.5806990469867254,0.5426494038503645,0.6881012502539555,0.4704972787056139,0.38215866433042817,,0.1243225396928763,0.12430839495146764,0.4635176185055806,0.5814245576387624,0.12821489627529384,0.9939109154470126,0.5102236479778589,0.43215306328978137,,0.15570323241787282,0.15565225834409097,0.4330814798734889,0.5814245576387624,0.5427870488524658,0.6880629233954388,0.47046267723359847,0.38231839700740605,
fStat jump,0.13772366606566172,0.002653015011777274,-0.029990732588462278,0.07494985389305545,0.07495080390789877,0.3637049830723658,0.3504292887473902,0.4526523616829733,0.4710326454461072,-0.13188690959215155,0.47618396239655975,0.25968262263479164,0.060618842550299756,0.05816551604941373,0.3178291522966394,0.4143211956863528,0.49169332268899196,0.5502961578587178,0.6880526396596489,0.4460545730134955,,0.06126667949988964,0.05927637493127636,0.32227985857849384,0.42014818001193566,0.4943774522036731,0.5272603447906711,0.6843124052729086,0.4474234056508534,,0.13419330712410268,0.13416400872901887,0.33959308306843283,0.45049201704120184,0.393983480786014,0.5096813326687366,1.0,0.5149640643822555,,0.19300165823726298,0.19285998074327798,0.45835104927224474,0.4504920170412019,0.5054454581368949,0.5175480099989908,0.6928985174573726,0.47089066737375884,,0.1341939970920869,0.13416340212975567,0.3417099367707903,0.4508105979686455,0.3957665098627766,0.5106426493067532,0.9938421814700227,0.5161343931730905,,0.19531302694236186,0.19516878711958105,0.46649822616798386,0.4508105979686455,0.505249448183382,0.5172989201242353,0.6929450763528754,0.47082667654077853,
fStat ncd,0.13953197910206397,0.02078953112422306,-0.000117325100145744,0.07492090461293088,0.07492147416765975,0.41330606379484397,0.44951043640107285,0.5455250196571987,0.4322681146910441,-0.11984555747870032,0.5978421524963465,0.20875126913234768,0.11883347363299833,0.11813554537608499,0.321440184946701,0.513342924912259,0.5914482017397663,0.4685273209170077,0.47399777628902445,0.612123355801195,,0.11941514409042836,0.119139789732581,0.3220043530633104,0.5236916370156894,0.5977107462268691,0.44896268354624347,0.4711310725046581,0.6172113301672677,,0.1349823423821142,0.13495288204179232,0.370543300705911,0.5207386669236247,0.28270065883367324,0.43059109999057776,0.5149640643822555,1.0,,0.20299211603374995,0.20291075160469654,0.39378096363835785,0.5207386669236247,0.5728800428152093,0.4556671535863458,0.46487870393109143,0.7357539321054386,,0.13498367980920548,0.13495330296971916,0.3733212977601469,0.5201607189129067,0.28278575758373575,0.4309823719290433,0.5153196757001257,0.9783758692118113,,0.2041447662890244,0.20405820485893852,0.39681627186095986,0.5201607189129067,0.5716413205044725,0.45545290523029214,0.4650672312519705,0.735890564399036,
fStat fourbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
fStat0 ssdeep,0.40721567628729016,0.020135321247287324,0.009010307132544691,0.34343941489738883,0.343450098144136,0.11986569862754003,0.1728191716085075,0.2009642317229588,0.13670595464849639,0.04260505108410627,0.20808888428559916,0.22142609353556847,0.15514542359646005,0.1555255736918809,0.11961897363485316,0.16428121830552606,0.20063986031635087,0.16411479994898093,0.20207344029738297,0.2095151802855364,,0.15616655376176153,0.15665259069675072,0.11973614653005832,0.16360643154753035,0.20060909669699176,0.15494256700300016,0.2019955683809618,0.20951456892528209,,0.47771918093689314,0.4776354344099329,0.16026017313122812,0.16973941967782935,0.17495614800848308,0.15373929193509506,0.19300165823726298,0.20299211603374995,,1.0,0.997963098855653,0.21976906882409927,0.16973941967782935,0.18507710879711192,0.15111303142713878,0.20178308408926943,0.2095767452382167,,0.477723130213414,0.47763530573610496,0.1605721470153516,0.16957482537280946,0.1742270080676228,0.1539432299540334,0.1928762084443344,0.20305641036621322,,0.9877906390896241,0.9857580423483538,0.2196383270041332,0.16957482537280946,0.18483976818311526,0.15111047467612027,0.20170943188214427,0.2095632628947221,
fStat0 ppdeep,0.40674784884830584,0.01988675575709554,0.008931129325647885,0.3436655553848977,0.34367380648085444,0.11980801895607653,0.17299827054131695,0.20097331027320015,0.1365244935413487,0.04273700571547767,0.20796476025513272,0.22124771818031028,0.15498747439270857,0.15540555516027696,0.119626011262607,0.1642762404974538,0.2006656749372587,0.16393547462296257,0.20188084494598704,0.2094019844585051,,0.15601102527184776,0.15653189218496283,0.11975027221644828,0.16360188556274624,0.20063272194036388,0.1547741388723958,0.20180288706441937,0.20940129821430203,,0.4782243208844247,0.47814799900789745,0.16020215597242823,0.16969125476771896,0.17499440855106985,0.15368964801789572,0.19285998074327798,0.20291075160469654,,0.997963098855653,1.0,0.21998714293951713,0.16969125476771899,0.1851407293524105,0.15092887978236608,0.20162449700102886,0.20947061861783323,,0.4782281179400591,0.47814771772568104,0.1605135350048755,0.16952728237461429,0.1742673082745372,0.15389273195258732,0.19273474439024443,0.20297386979989607,,0.9857969423157611,0.9877440329454258,0.21985693394239103,0.16952728237461429,0.1849033601063479,0.15092634221171383,0.20155124452559758,0.20945690188554472,
fStat0 ppdeep_mod,0.12595317663384137,-0.012443673776855409,-0.01722670091167734,0.07832913445066743,0.07833168104837619,0.3264318689547421,0.29350844706435664,0.360780484076154,0.3756403105018522,-0.17505863395033966,0.35794128463829955,0.2512724962323749,-0.006309211177434209,-0.007243430093852979,0.2071101029549021,0.3582647629596911,0.397551536742826,0.43528040317442307,0.40989046020549424,0.3211914983006891,,-0.005828462996920864,-0.006510208700773688,0.20775911624984816,0.3660835376897992,0.4008520853841168,0.43017603436445145,0.4095050192668131,0.3255194910328813,,0.1356917151909344,0.13567651556564037,0.40704191696495906,0.40510661939267856,0.2607479498923762,0.42699311174883386,0.45835104927224474,0.39378096363835785,,0.21976906882409927,0.21998714293951713,1.0,0.4051066193926786,0.4298192493140786,0.436885962679055,0.4110817104000429,0.3687566856995668,,0.13569247988211555,0.135676854949778,0.4043569656115408,0.40505200001427644,0.2606678754187213,0.4282443984986686,0.45845539912785316,0.3948565125068612,,0.21797781776804342,0.21818139849690504,0.962023751223825,0.40505200001427644,0.4284260122501988,0.43667872143734393,0.4109331134249461,0.3684167702808485,
fStat0 byteBag,0.13456086276378748,0.03233239186483795,0.015605276348769835,0.0748369694854453,0.07483771369544771,0.45158283352985146,0.5774103699129075,0.5436258807452474,0.5450071284994622,-0.14703493365011347,0.4175391252099412,0.14673636617458058,0.08535225217246778,0.08977951992799565,0.36802826879674116,0.707038980135468,0.5473706047226864,0.5554099639357507,0.41287489446389963,0.3843038147397846,,0.08591554141671137,0.0907727417470219,0.371589132324104,0.727057820467707,0.5530922743370533,0.5464670172225619,0.4129326298547162,0.38516978207886465,,0.12811738493166447,0.12809841429938054,0.5421050704386716,1.0,0.12164171287832484,0.5806990469867254,0.4504920170412019,0.5207386669236247,,0.16973941967782935,0.16969125476771899,0.4051066193926786,1.0,0.7069337725691448,0.5637266329750478,0.4098285244076558,0.49129909760654644,,0.128117879541444,0.12809793035093556,0.5440411088412953,0.9957878450050416,0.12107701535335537,0.5814574224743646,0.45056666782506893,0.521714986776604,,0.17082625402926524,0.17077253378283216,0.4062781543267469,0.9957878450050416,0.7075972676550013,0.5635798269578094,0.4096358192362972,0.49179217289168436,
fStat0 lzjd,0.12638910579623786,0.008633942213736635,0.0023977537614987107,0.07533542840577083,0.0753372252069693,0.4700698171313517,0.627418267568974,0.6166703951457765,0.5137331339252578,-0.15327802652979866,0.4793543031652825,0.17096726806621226,0.097214560047258,0.10224272435821452,0.4152295647644042,0.6980116676978031,0.664641365397796,0.543820570723593,0.4809525983592156,0.4590702439048325,,0.09782765382630887,0.10329396643521362,0.416163623946424,0.7034084702901932,0.6657191854544747,0.515526094156106,0.4805760272874223,0.4551381859534625,,0.13052854246464207,0.13050616165588297,0.5184076147280335,0.7069337725691448,0.17494433241620025,0.5426494038503645,0.5054454581368949,0.5728800428152093,,0.18507710879711192,0.1851407293524105,0.4298192493140786,0.7069337725691448,1.0,0.5289687706522186,0.48165820563011763,0.560983019823126,,0.13052885678212092,0.13050524264913038,0.521041046926698,0.7070340274520631,0.17399657725599704,0.5437138590129532,0.5054244842007324,0.5743020504052515,,0.18752977093614534,0.18758999050878308,0.4375693763062561,0.7070340274520631,0.978843599015391,0.5287631064032711,0.4815365516425673,0.5611377180772735,
fStat0 bz,0.1336576564291897,0.023695592856068075,-0.002877230376990397,0.07458275209643346,0.07458418959292258,0.40595376376559134,0.3956748675978807,0.4238203457954646,0.6823757107501719,-0.17559013427600936,0.38514442210559935,0.18584093346777064,0.032361315098867444,0.03372534994621367,0.27864945654688134,0.5000680356716554,0.4445861259783409,0.7917523423165745,0.47222771583021145,0.3504671848287744,,0.03285538371599963,0.0346437291063731,0.2821334111478344,0.5117534226495638,0.44851597711591257,0.8285477255045249,0.4722283555252451,0.35232909336034796,,0.12783748839907516,0.12781389248107533,0.424526029304912,0.5637266329750478,0.1543071428983001,0.6881012502539555,0.5175480099989908,0.4556671535863458,,0.15111303142713878,0.15092887978236608,0.436885962679055,0.5637266329750478,0.5289687706522186,1.0,0.4631636013349569,0.41118344963866266,,0.1278374889994484,0.1278145917014068,0.4268655044046795,0.5644398758985246,0.1562808873617669,0.6880688916188449,0.5181289109279984,0.456970838896813,,0.15286402530391827,0.15267934827323262,0.4430384596000749,0.5644398758985246,0.5287210323944078,0.9979589287664887,0.46316315677306374,0.41126637160392887,
fStat0 jump,0.13629476251443967,0.02421142531103551,-0.012635768826235662,0.07499011924830454,0.07499100122391053,0.34525466589485493,0.3505616561027683,0.45391244380974793,0.4556115718191435,-0.14041712497155373,0.48789332845865585,0.24435497986558155,0.1432043348865328,0.14088336825890402,0.3604336124624685,0.429335752663429,0.49434446069304944,0.5312839239478657,0.8560277252112108,0.4629541976983015,,0.1438448914741537,0.14188497116227644,0.3498630663496352,0.4048830266050779,0.4809518199143633,0.4684729536437376,0.8586661097172852,0.4459209281090305,,0.12927759738475422,0.12926042761705175,0.32135561520672445,0.4098285244076558,0.31461474876598666,0.4704972787056139,0.6928985174573726,0.46487870393109143,,0.20178308408926943,0.20162449700102886,0.4110817104000429,0.4098285244076558,0.48165820563011763,0.4631636013349569,1.0,0.4882104786699423,,0.1292778108999303,0.12925950952353735,0.32311248186197794,0.4098641338700049,0.31433190781102793,0.4713404293064797,0.6924126948503199,0.4655010892226991,,0.2042275136555626,0.2040670889930278,0.41968279993168955,0.4098641338700049,0.48150088486609527,0.46290471869451544,0.9936779682177795,0.4874938191100139,
