,isInner,id1,id2,group1,group2,raw ssdeep,raw ppdeep,raw ppdeep_mod,raw byteBag,raw lzjd,raw bz,raw jump,raw ncd,raw lev,raw fourbyte,skeletons ssdeep,skeletons ppdeep,skeletons ppdeep_mod,skeletons byteBag,skeletons lzjd,skeletons bz,skeletons jump,skeletons ncd,skeletons lev,skeletons fourbyte,fstSecSkel ssdeep,fstSecSkel ppdeep,fstSecSkel ppdeep_mod,fstSecSkel byteBag,fstSecSkel lzjd,fstSecSkel bz,fstSecSkel jump,fstSecSkel ncd,fstSecSkel lev,fstSecSkel fourbyte,fStat ssdeep,fStat ppdeep,fStat ppdeep_mod,fStat byteBag,fStat lzjd,fStat bz,fStat jump,fStat ncd,fStat lev,fStat fourbyte,fStat0 ssdeep,fStat0 ppdeep,fStat0 ppdeep_mod,fStat0 byteBag,fStat0 lzjd,fStat0 bz,fStat0 jump,fStat0 ncd,fStat0 lev,fStat0 fourbyte
88,False,23169444,944652497,multisig WalletSimple/BitGo,smart GnosisSafe,0,0,21.0,0.2,0.2903225806451613,0.33333333333333337,0.0,0.08208955223880597,0.1015625,1.0,0,0,13.0,0.3392857142857143,0.5333333333333333,0.0,0.0,0.2714285714285714,0.28125,1,0,0,13.0,0.3392857142857143,0.3939393939393939,0.6666666666666667,0.0,0.29850746268656714,0.381578947368421,1,0,0,2.0,0.4666666666666667,0.7142857142857143,0.0,0.0,0.2222222222222222,0.4285714285714286,1,0,0,5.0,0.4666666666666667,0.36363636363636365,0.6666666666666667,0.0,0.45,0.5921052631578947,1
89,False,23169444,1185455645,multisig WalletSimple/BitGo,multisig Stefan George,0,0,0.0,0.0059210526315789476,0.03896103896103896,0.010471204188481686,0.005235602094240788,0.003531300160513644,0.005013787916771095,0.0,0,0,0.0,0.004084663943557371,0.022222222222222223,0.010582010582010581,0.005291005291005346,0.012455516014234875,0.006016545500125314,1,0,0,0.0,0.004084663943557371,0.022222222222222223,0.010582010582010581,0.005291005291005346,0.012462908011869436,0.0060491493383743045,1,0,0,0.0,0.008724100327153763,1.0,0.010582010582010581,0.010582010582010581,0.02735562310030395,0.008724100327153761,1,0,0,0.0,0.008724100327153763,0.1111111111111111,0.010582010582010581,0.010582010582010581,0.028400597907324365,0.006301197227473243,1
90,False,50920937,52706191,multisig Gavin Wood/Ethereum/Parity,ambi wallet,0,0,21.0,0.18181818181818182,0.34545454545454546,1.0,0.0,0.044444444444444446,0.12213740458015265,1.0,0,0,14.0,0.26785714285714285,0.5384615384615384,0.0,0.0,0.2777777777777778,0.2824427480916031,1,0,0,14.0,0.26785714285714285,0.5384615384615384,0.0,0.0,0.3,0.3522727272727273,1,0,0,3.0,0.5454545454545454,0.5,1.0,0.5,0.2857142857142857,0.5,1,0,0,8.0,0.5454545454545454,0.47368421052631576,0.0,0.0,0.5428571428571428,0.5113636363636364,1
91,True,50920937,200351047,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,0,0.0,0.0416141235813367,0.27586206896551724,0.04166666666666663,0.0,0.030226700251889168,0.03159173754556499,0.0,0,0,0.0,0.035580524344569285,0.7391304347826086,0.08333333333333337,0.0,0.0851063829787234,0.05589307411907651,1,0,0,0.0,0.035580524344569285,0.7391304347826086,0.08333333333333337,0.0,0.0851063829787234,0.05589307411907651,1,0,0,3.0,0.07954545454545454,0.7142857142857143,0.08333333333333337,0.0,0.07692307692307693,0.06818181818181823,1,0,0,4.0,0.07954545454545454,0.5555555555555556,0.08333333333333337,0.0,0.14736842105263157,0.05832320777642774,1
92,True,50920937,201721732,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,0,0.0,0.038293216630196934,0.21311475409836064,0.07407407407407407,0.0,0.016701461377870562,0.029189189189189224,0.0,0,0,0.0,0.03264604810996564,0.7391304347826086,0.08333333333333337,0.0,0.084,0.04972972972972978,1,0,0,0.0,0.03264604810996564,0.7391304347826086,0.08333333333333337,0.0,0.0846774193548387,0.05215419501133789,1,0,0,3.0,0.0707070707070707,0.5,0.08333333333333337,0.0,0.07407407407407407,0.06060606060606055,1,0,0,4.0,0.0707070707070707,0.5555555555555556,0.08333333333333337,0.0,0.15306122448979592,0.05442176870748294,1
93,False,50920937,211666803,multisig Gavin Wood/Ethereum/Parity,ambi wallet,0,0,21.0,0.2,0.34545454545454546,0.0,0.0,0.05185185185185185,0.13740458015267176,1.0,0,0,14.0,0.2727272727272727,0.5384615384615384,0.0,0.0,0.29577464788732394,0.2824427480916031,1,0,0,14.0,0.2727272727272727,0.5384615384615384,0.0,0.0,0.30434782608695654,0.36363636363636365,1,0,0,3.0,0.5454545454545454,0.5,1.0,0.5,0.2857142857142857,0.5,1,0,0,8.0,0.5454545454545454,0.47368421052631576,0.0,0.0,0.5428571428571428,0.5113636363636364,1
94,False,50920937,212062586,multisig Gavin Wood/Ethereum/Parity,ambi wallet,0,0,21.0,0.17985611510791366,0.27586206896551724,0.0,0.0,0.038461538461538464,0.12698412698412698,1.0,0,0,14.0,0.24074074074074073,0.48148148148148145,0.0,0.0,0.25,0.2936507936507936,1,0,0,14.0,0.24074074074074073,0.48148148148148145,0.0,0.0,0.2727272727272727,0.3614457831325302,1,0,0,3.0,0.36363636363636365,0.2,0.0,0.0,0.3333333333333333,0.375,1,0,0,8.0,0.36363636363636365,0.4,0.0,0.0,0.5161290322580645,0.5421686746987953,1
95,False,50920937,252638781,multisig Gavin Wood/Ethereum/Parity,ambi wallet,0,0,21.0,0.2,0.1746031746031746,1.0,0.0,0.08791208791208792,0.16279069767441856,1.0,0,0,14.0,0.27586206896551724,0.5384615384615384,1.0,0.0,0.2571428571428571,0.4534883720930233,1,0,0,14.0,0.27586206896551724,0.5384615384615384,1.0,0.0,0.2571428571428571,0.4534883720930233,1,0,0,3.0,0.35294117647058826,0.5,0.0,0.0,0.2,0.3125,1,0,0,8.0,0.35294117647058826,0.47368421052631576,0.5,0.0,0.4090909090909091,0.5348837209302326,1
96,False,50920937,263273729,multisig Gavin Wood/Ethereum/Parity,ambi wallet,0,0,21.0,0.2328767123287671,0.16129032258064516,1.0,0.0,0.10909090909090909,0.27450980392156865,1.0,0,0,14.0,0.5172413793103449,0.48148148148148145,1.0,0.0,0.46153846153846156,0.7254901960784313,1,0,0,14.0,0.5172413793103449,0.48148148148148145,1.0,0.0,0.46153846153846156,0.7254901960784313,1,0,0,3.0,0.4166666666666667,0.5,0.0,0.0,0.2857142857142857,0.4,1,0,0,8.0,0.4166666666666667,0.5555555555555556,1.0,0.0,0.5,0.803921568627451,1
97,False,50920937,285146357,multisig Gavin Wood/Ethereum/Parity,multisig WalletSimple/BitGo,0,0,18.0,0.25,0.15625,0.5,0.0,0.08064516129032258,0.2586206896551724,1.0,0,0,14.0,0.5,0.5384615384615384,1.0,0.0,0.425531914893617,0.6724137931034483,1,0,0,14.0,0.5,0.5384615384615384,1.0,0.0,0.425531914893617,0.6724137931034483,1,0,0,3.0,0.4166666666666667,0.5,0.0,0.0,0.2857142857142857,0.4,1,0,0,8.0,0.4166666666666667,0.47368421052631576,1.0,0.0,0.47058823529411764,0.7931034482758621,1
98,False,50920937,278050681,multisig Gavin Wood/Ethereum/Parity,multisig Stefan George,0,0,18.0,0.14814814814814814,0.12121212121212122,1.0,0.0,0.07547169811320754,0.061224489795918324,1.0,0,0,13.0,0.23684210526315788,0.3333333333333333,1.0,0.0,0.32558139534883723,0.4897959183673469,1,0,0,13.0,0.23684210526315788,0.3333333333333333,1.0,0.0,0.32558139534883723,0.4897959183673469,1,0,0,3.0,0.4,0.5,1.0,0.5,0.36363636363636365,0.4285714285714286,1,0,0,8.0,0.4,0.4444444444444444,1.0,0.0,0.6,0.7551020408163265,1
99,False,50920937,281126761,multisig Gavin Wood/Ethereum/Parity,ambi wallet,0,0,15.0,0.15384615384615385,0.13846153846153847,1.0,0.0,0.07547169811320754,0.12244897959183676,1.0,0,0,12.0,0.2571428571428571,0.3793103448275862,0.5,0.0,0.325,0.5306122448979591,1,0,0,12.0,0.2571428571428571,0.3793103448275862,0.5,0.0,0.325,0.5306122448979591,1,0,0,2.0,0.5,0.5,1.0,0.5,0.3333333333333333,0.5,1,0,0,8.0,0.5,0.47368421052631576,1.0,0.0,0.5666666666666667,0.7551020408163265,1
100,False,50920937,279554397,multisig Gavin Wood/Ethereum/Parity,wallet 5,0,0,0.0,0.06262230919765166,0.2542372881355932,0.19999999999999996,0.0,0.02056555269922879,0.04013961605584637,0.0,0,0,0.0,0.07307692307692308,0.6666666666666666,0.19999999999999996,0.0,0.08118081180811808,0.07678883071553233,1,0,0,0.0,0.07307692307692308,0.6666666666666666,0.19999999999999996,0.0,0.07806691449814127,0.08301886792452828,1,0,0,3.0,0.125,0.5,0.19999999999999996,0.09999999999999998,0.03333333333333333,0.1071428571428571,1,0,0,8.0,0.125,0.6470588235294118,0.19999999999999996,0.0,0.14018691588785046,0.09056603773584904,1
101,True,50920937,279982671,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,0,0.0,0.034031413612565446,0.27586206896551724,0.07999999999999996,0.0,0.01818181818181818,0.023549201009251508,0.0,0,0,0.0,0.029503105590062112,0.7391304347826086,0.08333333333333337,0.0,0.07782101167315175,0.038687973086627414,1,0,0,0.0,0.029503105590062112,0.7391304347826086,0.08333333333333337,0.0,0.08235294117647059,0.04013961605584637,1,0,0,3.0,0.06422018348623854,0.5,0.08333333333333337,0.0,0.07017543859649122,0.05504587155963303,1,0,0,4.0,0.06422018348623854,0.6470588235294118,0.08333333333333337,0.04166666666666663,0.1523809523809524,0.041884816753926746,1
102,False,50920937,330058410,multisig Gavin Wood/Ethereum/Parity,smart GnosisSafe,0,0,21.875,0.0856269113149847,0.23333333333333334,0.2857142857142857,0.0,0.04017857142857143,0.05509641873278237,0.0,0,0,18.0,0.12418300653594772,0.5384615384615384,0.2857142857142857,0.0,0.14285714285714285,0.11570247933884292,1,0,0,18.0,0.12418300653594772,0.5384615384615384,0.2857142857142857,0.0,0.14482758620689656,0.13124999999999998,1,0,0,3.0,0.25925925925925924,1.0,0.2857142857142857,0.0,0.12903225806451613,0.2222222222222222,1,0,0,8.0,0.25925925925925924,0.6470588235294118,0.2857142857142857,0.0,0.265625,0.14687499999999998,1
103,False,50920937,335801898,multisig Gavin Wood/Ethereum/Parity,dapper,0,0,11.0,0.13924050632911392,0.1044776119402985,1.0,0.0,0.07547169811320754,0.12244897959183676,1.0,0,0,9.0,0.2571428571428571,0.2903225806451613,1.0,0.0,0.3333333333333333,0.5306122448979591,1,0,0,9.0,0.2571428571428571,0.2903225806451613,1.0,0.0,0.3333333333333333,0.5306122448979591,1,0,0,3.0,0.29411764705882354,0.2,0.5,0.5,0.21052631578947367,0.33333333333333337,1,0,0,8.0,0.29411764705882354,0.3333333333333333,1.0,0.0,0.40625,0.653061224489796,1
104,False,50920937,418465659,multisig Gavin Wood/Ethereum/Parity,smart GnosisSafe,0,0,21.0,0.168,0.23333333333333334,1.0,0.0,0.09900990099009901,0.11818181818181817,1.0,0,0,14.0,0.4,0.42857142857142855,0.0,0.0,0.3333333333333333,0.32727272727272727,1,0,0,14.0,0.4,0.42857142857142855,0.5,0.0,0.33962264150943394,0.4626865671641791,1,0,0,3.0,0.46153846153846156,1.0,0.0,0.0,0.25,0.5,1,0,0,8.0,0.46153846153846156,0.4,1.0,0.0,0.5,0.6716417910447761,1
105,False,50920937,361996893,multisig Gavin Wood/Ethereum/Parity,smart Julien Niset/Argent,0,0,22.0,0.12556053811659193,0.21311475409836064,0.25,0.0,0.052884615384615384,0.07657657657657657,1.0,0,0,14.0,0.16981132075471697,0.48148148148148145,0.25,0.0,0.1732283464566929,0.18018018018018023,1,0,0,14.0,0.16981132075471697,0.48148148148148145,0.5,0.0,0.18253968253968253,0.22346368715083798,1,0,0,3.0,0.25,0.7142857142857143,0.0,0.0,0.125,0.1785714285714286,1,0,0,8.0,0.25,0.6470588235294118,0.5,0.0,0.2857142857142857,0.25698324022346364,1
106,False,50920937,390726882,multisig Gavin Wood/Ethereum/Parity,smart GnosisSafe,0,0,22.0,0.08722741433021806,0.2542372881355932,0.2857142857142857,0.0,0.045454545454545456,0.05602240896358546,0.0,0,0,18.0,0.125,0.6,0.2857142857142857,0.0,0.14383561643835616,0.11764705882352944,1,0,0,18.0,0.125,0.6,0.2857142857142857,0.0,0.14788732394366197,0.13375796178343946,1,0,0,3.0,0.2692307692307692,1.0,0.1428571428571429,0.0,0.13333333333333333,0.23076923076923073,1,0,0,8.0,0.2692307692307692,0.6470588235294118,0.2857142857142857,0.0,0.2857142857142857,0.14968152866242035,1
107,False,50920937,380260548,multisig Gavin Wood/Ethereum/Parity,smart GnosisSafe,0,0,21.311475409836063,0.08895705521472393,0.23333333333333334,0.2857142857142857,0.0,0.044444444444444446,0.05509641873278237,0.0,0,0,18.0,0.12337662337662338,0.5384615384615384,0.2857142857142857,0.0,0.14189189189189189,0.11570247933884292,1,0,0,18.0,0.12337662337662338,0.5384615384615384,0.2857142857142857,0.0,0.14482758620689656,0.13124999999999998,1,0,0,3.0,0.25925925925925924,1.0,0.2857142857142857,0.0,0.12903225806451613,0.2222222222222222,1,0,0,8.0,0.25925925925925924,0.6470588235294118,0.2857142857142857,0.0,0.265625,0.14687499999999998,1
108,False,50920937,368113519,multisig Gavin Wood/Ethereum/Parity,smart Julien Niset/Argent,0,0,22.0,0.12844036697247707,0.27586206896551724,0.25,0.0,0.05527638190954774,0.08411214953271029,1.0,0,0,14.0,0.18,0.48148148148148145,0.25,0.0,0.17796610169491525,0.19158878504672894,1,0,0,14.0,0.18,0.48148148148148145,0.0,0.0,0.1794871794871795,0.23976608187134507,1,0,0,3.0,0.23333333333333334,0.5,0.0,0.0,0.11764705882352941,0.19999999999999996,1,0,0,8.0,0.23333333333333334,0.6470588235294118,0.0,0.0,0.2923076923076923,0.2748538011695907,1
109,False,50920937,477996669,multisig Gavin Wood/Ethereum/Parity,smart GnosisSafe,0,0,22.0,0.10583941605839416,0.21311475409836064,0.2857142857142857,0.0,0.045,0.06375838926174493,0.0,0,0,18.0,0.13740458015267176,0.5384615384615384,0.2857142857142857,0.1428571428571429,0.15503875968992248,0.14429530201342278,1,0,0,18.0,0.13740458015267176,0.5384615384615384,0.2857142857142857,0.1428571428571429,0.15873015873015872,0.1686274509803921,1,0,0,3.0,0.25925925925925924,1.0,0.1428571428571429,0.0,0.12903225806451613,0.2222222222222222,1,0,0,8.0,0.25925925925925924,0.5555555555555556,0.2857142857142857,0.0,0.2857142857142857,0.1843137254901961,1
110,False,50920937,649064345,multisig Gavin Wood/Ethereum/Parity,smart Julien Niset/Argent,0,0,22.0,0.12393162393162394,0.32142857142857145,0.19999999999999996,0.0,0.05555555555555555,0.07391304347826089,1.0,0,0,14.0,0.15789473684210525,0.48148148148148145,0.25,0.0,0.15671641791044777,0.17826086956521736,1,0,0,14.0,0.15789473684210525,0.48148148148148145,0.0,0.0,0.16030534351145037,0.2192513368983957,1,0,0,3.0,0.21875,0.5,0.0,0.0,0.1111111111111111,0.1875,1,0,0,8.0,0.21875,0.6470588235294118,0.0,0.0,0.2753623188405797,0.25133689839572193,1
111,False,50920937,646985657,multisig Gavin Wood/Ethereum/Parity,smart Julien Niset/Argent,0,0,22.0,0.1297071129707113,0.27586206896551724,0.19999999999999996,0.0,0.05357142857142857,0.07499999999999996,1.0,0,0,18.0,0.14754098360655737,0.48148148148148145,0.25,0.0,0.15602836879432624,0.16666666666666663,1,0,0,18.0,0.14754098360655737,0.48148148148148145,0.25,0.0,0.15942028985507245,0.20304568527918787,1,0,0,3.0,0.22580645161290322,1.0,0.0,0.0,0.11428571428571428,0.16129032258064513,1,0,0,8.0,0.22580645161290322,0.6470588235294118,0.5,0.0,0.2647058823529412,0.23350253807106602,1
112,False,50920937,641867691,multisig Gavin Wood/Ethereum/Parity,smart GnosisSafe,0,0,0.0,0.002003186888231277,0.0136986301369863,0.007547169811320753,0.0037735849056603765,0.001859504132231405,0.0017886855241264765,0.0,0,0,0.0,0.0016976411722659042,0.02564102564102564,0.007633587786259555,0.0,0.010969723562966213,0.0019550748752079627,1,0,0,0.0,0.0016976411722659042,0.02564102564102564,0.007633587786259555,0.0,0.010984182776801407,0.0019593129898282102,1,0,0,0.0,0.004009163802978236,0.5,0.007633587786259555,0.003816793893129722,0.01,0.004009163802978222,1,0,0,0.0,0.004009163802978236,0.07692307692307693,0.007633587786259555,0.003816793893129722,0.017029328287606435,0.002042688010671978,1
113,False,50920937,537425789,multisig Gavin Wood/Ethereum/Parity,smart GnosisSafe,0,0,22.0,0.11152416356877323,0.2542372881355932,0.2857142857142857,0.0,0.04477611940298507,0.06060606060606055,0.0,0,0,18.0,0.17757009345794392,0.5384615384615384,0.19999999999999996,0.19999999999999996,0.15555555555555556,0.13804713804713808,1,0,0,18.0,0.17757009345794392,0.5384615384615384,0.19999999999999996,0.19999999999999996,0.15267175572519084,0.1673469387755102,1,0,0,3.0,0.35,1.0,0.0,0.0,0.16666666666666666,0.30000000000000004,1,0,0,8.0,0.35,0.5555555555555556,0.19999999999999996,0.0,0.3018867924528302,0.18775510204081636,1
114,False,50920937,833378376,multisig Gavin Wood/Ethereum/Parity,loopring wallet,0,0,0.0,0.031007751937984496,0.13846153846153847,0.032258064516129004,0.032258064516129004,0.010416666666666666,0.023048327137546454,0.0,0,0,0.0,0.021739130434782608,0.6,0.06451612903225812,0.0,0.037848605577689244,0.03420074349442381,1,0,0,0.0,0.021739130434782608,0.6,0.06451612903225812,0.0,0.03807615230460922,0.035603715170278605,1,0,0,3.0,0.056910569105691054,0.7142857142857143,0.06451612903225812,0.032258064516129004,0.05102040816326531,0.05691056910569103,1,0,0,4.0,0.056910569105691054,0.5555555555555556,0.06451612903225812,0.0,0.0972972972972973,0.03792569659442724,1
115,False,50920937,1004645671,multisig Gavin Wood/Ethereum/Parity,loopring wallet,0,0,0.0,0.06736842105263158,0.37037037037037035,0.08333333333333337,0.0,0.02056555269922879,0.048387096774193505,0.0,0,0,17.74193548387096,0.0703125,0.6666666666666666,0.08333333333333337,0.0,0.08482142857142858,0.08870967741935487,1,0,0,17.460317460317455,0.0703125,0.6666666666666666,0.08333333333333337,0.0,0.09049773755656108,0.09932279909706543,1,0,0,3.0,0.175,0.7142857142857143,0.16666666666666663,0.08333333333333337,0.13043478260869565,0.15000000000000002,1,0,0,8.0,0.175,0.5555555555555556,0.08333333333333337,0.0,0.20481927710843373,0.10609480812641081,1
116,False,50920937,944652497,multisig Gavin Wood/Ethereum/Parity,smart GnosisSafe,0,0,21.0,0.19402985074626866,0.2542372881355932,0.33333333333333337,0.0,0.08955223880597014,0.1015625,1.0,0,0,13.0,0.2807017543859649,0.48148148148148145,0.0,0.0,0.2714285714285714,0.28125,1,0,0,13.0,0.2807017543859649,0.3333333333333333,0.6666666666666667,0.0,0.2835820895522388,0.39473684210526316,1,0,0,3.0,0.4,1.0,0.0,0.0,0.2222222222222222,0.3571428571428571,1,0,0,8.0,0.4,0.4,0.6666666666666667,0.0,0.45,0.5789473684210527,1
117,False,50920937,1185455645,multisig Gavin Wood/Ethereum/Parity,multisig Stefan George,0,0,0.0,0.005922611213477231,0.04225352112676056,0.010471204188481686,0.010471204188481686,0.0032102728731942215,0.004763098520932596,0.0,0,0,0.0,0.0035270094672359385,0.02564102564102564,0.010582010582010581,0.005291005291005346,0.011269276393831554,0.005891200802206065,1,0,0,0.0,0.0035270094672359385,0.02564102564102564,0.010582010582010581,0.005291005291005346,0.010682492581602374,0.00592312539382478,1,0,0,0.0,0.007633587786259542,0.7142857142857143,0.010582010582010581,0.005291005291005346,0.015197568389057751,0.007633587786259555,1,0,0,0.0,0.007633587786259542,0.16666666666666666,0.010582010582010581,0.005291005291005346,0.028400597907324365,0.006175173282923718,1
118,False,52706191,200351047,ambi wallet,multisig Gavin Wood/Ethereum/Parity,0,0,0.0,0.10097323600973236,0.2080536912751678,0.04166666666666663,0.0,0.03526448362720403,0.06682867557715677,0.0,0,0,0.0,0.08955223880597014,0.6078431372549019,0.08333333333333337,0.0,0.09787234042553192,0.1409477521263669,1,0,0,0.0,0.08955223880597014,0.574468085106383,0.08333333333333337,0.0,0.10212765957446808,0.0911300121506683,1,0,0,6.0,0.10112359550561797,0.45454545454545453,0.08333333333333337,0.0,0.09615384615384616,0.10227272727272729,1,0,0,10.0,0.10112359550561797,0.7,0.08333333333333337,0.0,0.17894736842105263,0.10449574726609967,1
119,False,52706191,201721732,ambi wallet,multisig Gavin Wood/Ethereum/Parity,0,0,0.0,0.09946524064171124,0.21621621621621623,0.07407407407407407,0.0,0.04592901878914405,0.06918918918918915,0.0,0,0,0.0,0.08404802744425385,0.673469387755102,0.08333333333333337,0.0,0.1,0.12864864864864867,1,0,0,0.0,0.08404802744425385,0.6444444444444445,0.08333333333333337,0.0,0.0967741935483871,0.08616780045351469,1,0,0,6.0,0.09,0.45454545454545453,0.08333333333333337,0.0,0.1111111111111111,0.09090909090909094,1,0,0,10.0,0.09,0.7,0.08333333333333337,0.0,0.17346938775510204,0.0975056689342404,1
120,True,52706191,211666803,ambi wallet,ambi wallet,43,47,47.0,0.4879518072289157,0.36923076923076925,0.0,0.0,0.4740740740740741,0.5877862595419847,1.0,20,19,19.0,0.9803921568627451,1.0,0.0,0.5,0.9027777777777778,0.9923664122137404,1,22,19,19.0,0.9803921568627451,1.0,1.0,0.5,0.9,0.9886363636363636,1,100,100,100.0,1.0,1.0,1.0,1.0,0.2857142857142857,1.0,1,100,100,100.0,1.0,1.0,1.0,1.0,0.9142857142857143,1.0,1
121,True,52706191,212062586,ambi wallet,ambi wallet,38,45,45.0,0.4817073170731707,0.3492063492063492,0.0,0.0,0.4,0.5419847328244275,1.0,16,16,16.0,0.8846153846153846,0.9047619047619048,0.5,0.0,0.8194444444444444,0.9541984732824428,1,16,16,16.0,0.8846153846153846,0.8947368421052632,0.5,0.0,0.8142857142857143,0.9318181818181819,1,0,0,5.0,0.8,1.0,0.0,0.0,0.14285714285714285,0.8,1,0,0,10.0,0.8,0.8823529411764706,0.0,0.0,0.7428571428571429,0.9431818181818182,1
122,True,52706191,252638781,ambi wallet,ambi wallet,0,0,25.0,0.2893081761006289,0.29411764705882354,1.0,0.0,0.17777777777777778,0.1984732824427481,1.0,0,0,19.0,0.5217391304347826,0.42857142857142855,0.0,0.0,0.4583333333333333,0.3893129770992366,1,0,0,19.0,0.5217391304347826,0.48,0.0,0.0,0.4857142857142857,0.26136363636363635,1,0,0,6.0,0.625,1.0,0.0,0.0,0.2,0.625,1,0,0,10.0,0.625,0.6190476190476191,0.0,0.0,0.5227272727272727,0.7272727272727273,1
123,True,52706191,263273729,ambi wallet,ambi wallet,0,0,21.0,0.19858156028368795,0.3333333333333333,1.0,0.0,0.037037037037037035,0.10687022900763354,1.0,0,0,17.0,0.2711864406779661,0.375,0.0,0.0,0.2222222222222222,0.2595419847328244,1,0,0,17.0,0.2711864406779661,0.375,0.0,0.0,0.22857142857142856,0.30681818181818177,1,0,0,3.0,0.42857142857142855,0.3333333333333333,0.0,0.0,0.2857142857142857,0.30000000000000004,1,0,0,10.0,0.42857142857142855,0.3076923076923077,0.0,0.0,0.45714285714285713,0.5,1
124,False,52706191,285146357,ambi wallet,multisig WalletSimple/BitGo,0,0,18.0,0.2,0.25,0.5,0.0,0.022222222222222223,0.09160305343511455,1.0,0,0,19.0,0.29508196721311475,0.28205128205128205,0.0,0.0,0.2361111111111111,0.2748091603053435,1,0,0,19.0,0.29508196721311475,0.28205128205128205,0.0,0.0,0.24285714285714285,0.2727272727272727,1,0,0,3.0,0.42857142857142855,0.3333333333333333,0.0,0.0,0.2857142857142857,0.30000000000000004,1,0,0,10.0,0.42857142857142855,0.25925925925925924,0.0,0.0,0.5142857142857142,0.5681818181818181,1
125,False,52706191,278050681,ambi wallet,multisig Stefan George,0,0,18.0,0.13157894736842105,0.21212121212121213,1.0,0.0,0.02962962962962963,0.04580152671755722,1.0,0,0,13.0,0.2,0.3333333333333333,0.0,0.0,0.20833333333333334,0.1984732824427481,1,0,0,13.0,0.2,0.3333333333333333,0.0,0.0,0.22857142857142856,0.25,1,0,0,3.0,0.4166666666666667,0.2727272727272727,1.0,0.5,0.2857142857142857,0.4,1,0,0,8.0,0.4166666666666667,0.4444444444444444,0.0,0.0,0.5428571428571428,0.5,1
126,True,52706191,281126761,ambi wallet,ambi wallet,0,0,15.0,0.19014084507042253,0.36666666666666664,1.0,0.0,0.02962962962962963,0.06870229007633588,1.0,0,0,12.0,0.20967741935483872,0.40540540540540543,0.0,0.0,0.18055555555555555,0.1984732824427481,1,0,0,12.0,0.20967741935483872,0.40540540540540543,0.0,0.0,0.18571428571428572,0.25,1,0,0,2.0,0.5,0.4,1.0,0.5,0.2857142857142857,0.5,1,0,0,9.0,0.5,0.3333333333333333,0.0,0.0,0.4857142857142857,0.4545454545454546,1
127,False,52706191,279554397,ambi wallet,wallet 5,0,0,0.0,0.16917293233082706,0.3533834586466165,0.19999999999999996,0.0,0.05141388174807198,0.09075043630017454,0.0,0,0,0.0,0.183206106870229,0.64,0.09999999999999998,0.0,0.1033210332103321,0.19371727748691103,1,0,0,0.0,0.183206106870229,0.6086956521739131,0.09999999999999998,0.0,0.07806691449814127,0.1283018867924528,1,0,0,6.0,0.15789473684210525,0.45454545454545453,0.19999999999999996,0.09999999999999998,0.06666666666666667,0.125,1,0,0,10.0,0.15789473684210525,0.5454545454545454,0.19999999999999996,0.0,0.14953271028037382,0.15660377358490563,1
128,False,52706191,279982671,ambi wallet,multisig Gavin Wood/Ethereum/Parity,0,0,0.0,0.08404802744425385,0.25874125874125875,0.07999999999999996,0.040000000000000036,0.04040404040404041,0.056349873843566045,0.0,0,0,0.0,0.07596899224806201,0.673469387755102,0.08333333333333337,0.0,0.08560311284046693,0.10092514718250634,1,0,0,0.0,0.07596899224806201,0.6444444444444445,0.08333333333333337,0.0,0.09411764705882353,0.06719022687609078,1,0,0,6.0,0.08181818181818182,0.45454545454545453,0.08333333333333337,0.0,0.08771929824561403,0.08256880733944949,1,0,0,10.0,0.08181818181818182,0.6190476190476191,0.08333333333333337,0.0,0.17142857142857143,0.07504363001745196,1
129,False,52706191,330058410,ambi wallet,smart GnosisSafe,0,0,33.33333333333333,0.22598870056497175,0.2413793103448276,0.2857142857142857,0.0,0.07589285714285714,0.1322314049586777,0.0,0,0,20.0,0.2929936305732484,0.5185185185185185,0.2857142857142857,0.0,0.14285714285714285,0.29476584022038566,1,0,0,22.0,0.2929936305732484,0.48,0.2857142857142857,0.0,0.14482758620689656,0.19999999999999996,1,0,0,6.0,0.32142857142857145,0.6,0.2857142857142857,0.0,0.12903225806451613,0.2592592592592593,1,0,0,10.0,0.32142857142857145,0.6190476190476191,0.2857142857142857,0.0,0.28125,0.25625,1
130,False,52706191,335801898,ambi wallet,dapper,0,0,11.0,0.11920529801324503,0.1935483870967742,1.0,0.0,0.02962962962962963,0.04580152671755722,1.0,0,0,9.0,0.19047619047619047,0.41935483870967744,0.0,0.0,0.19444444444444445,0.19083969465648853,1,0,0,9.0,0.19047619047619047,0.41935483870967744,0.0,0.0,0.18571428571428572,0.25,1,0,0,4.0,0.3157894736842105,0.23076923076923078,0.5,0.5,0.21052631578947367,0.33333333333333337,1,0,0,9.0,0.3157894736842105,0.23076923076923078,0.0,0.0,0.37142857142857144,0.375,1
