,isInner,id1,id2,raw ssdeep,raw ppdeep,raw ppdeep_mod,raw byteBag,raw lzjd,raw bz,raw jump,raw fourbytes,skeletons ssdeep,skeletons ppdeep,skeletons ppdeep_mod,skeletons byteBag,skeletons lzjd,skeletons bz,skeletons jump,skeletons fourbytes,fstSecSkel ssdeep,fstSecSkel ppdeep,fstSecSkel ppdeep_mod,fstSecSkel byteBag,fstSecSkel lzjd,fstSecSkel bz,fstSecSkel jump,fstSecSkel fourbytes,fStat ssdeep,fStat ppdeep,fStat ppdeep_mod,fStat byteBag,fStat lzjd,fStat bz,fStat jump,fStat fourbytes,fStat0 ssdeep,fStat0 ppdeep,fStat0 ppdeep_mod,fStat0 byteBag,fStat0 lzjd,fStat0 bz,fStat0 jump,fStat0 fourbytes
isInner,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fstSecSkel ppdeep,,-0.02287251668917038,-0.15515876020842745,0.4922076870414505,0.4923045685446535,0.3840039977682668,0.38627866740193734,0.42318235479223054,0.2852430655879952,0.21605089953258996,0.16150457208457233,0.9916067247343615,0.9979465980874316,0.49113056292496504,0.3743564066617806,0.43299489123244445,0.31455080733655655,0.4652070368120206,,0.9922655073862919,1.0,0.4916988309127307,0.37416053043724207,0.4354241243633748,0.31971996328574215,0.4660490938682255,,0.4678653680628666,0.4298619399454586,-0.055149756877721286,0.32629025915195026,0.29414242729321816,0.2873734925805876,0.40390341731778756,,0.6579011779068317,0.628409654127614,0.37708537991423496,0.32629025915195026,0.35782813033036687,0.28364928506705683,0.46806013644418587,
fstSecSkel ppdeep_mod,,-0.0766424390396076,-0.1697871813558507,0.2746386901488395,0.274820313436917,0.5142125837335528,0.6262463754140697,0.6298802808859822,0.3582589133106511,0.038773903404188806,0.18584090451630159,0.4880955015138856,0.49141375903398693,0.9672934802733669,0.5551925221065288,0.6042616725345021,0.3601708889566011,0.358209604901506,,0.4883071315313053,0.4916988309127307,1.0,0.5638535891859184,0.616874575522193,0.3533388232549401,0.3528458517596442,,0.28916845158689847,0.2688870202439913,0.016351268263561928,0.42207908036050845,0.16547960553936145,0.36361838354401105,0.3644830753132727,,0.42647431805028013,0.412385222809979,0.33422981378676564,0.42207908036050845,0.0938648162189973,0.3444348312839007,0.35904505534910575,
fstSecSkel byteBag,,-0.11065629438470219,-0.24890846230879787,0.2206128707372631,0.22161839190654223,0.565303232423597,0.6347586382868409,0.7271596115136654,0.5162910706693904,0.021749800253927393,0.33791160541139903,0.3717215821027165,0.37415997039672405,0.5679867316517065,0.9771472658786403,0.677265950105947,0.5463206989181097,0.40118494526981957,,0.3715993991266489,0.37416053043724207,0.5638535891859184,1.0,0.6764373529484723,0.5461021347894778,0.39474889948018427,,0.32476541424956756,0.3051819080966408,-0.08922385968832981,0.6893244714465551,0.13759707005489213,0.5627672641569614,0.5202400692262359,,0.3367906821320621,0.3266288835065434,0.3838084612023039,0.6893244714465551,-0.07499752676234935,0.5186370206369028,0.401217884497716,
fstSecSkel lzjd,,-0.114785706321057,-0.24926685616495414,0.2692632144329847,0.2700146353484411,0.5275339899031208,0.6872121120676182,0.7485782012684126,0.4979361622347159,0.05089605302546906,0.33122843363220644,0.4343031207294157,0.4354888624515687,0.6227482856912657,0.6815840088644798,0.9557786628755951,0.5050898799343471,0.4370915224261371,,0.434150368256955,0.4354241243633748,0.616874575522193,0.6764373529484723,1.0,0.4897570555735302,0.4310747523998017,,0.34553754359081507,0.32146267201977263,-0.09122637492077003,0.5508531598509048,0.2210585431406928,0.4931994231734661,0.5513910207933846,,0.42522525629684726,0.41155374554707636,0.345836638452941,0.5508531598509048,0.09148250423368967,0.46229621592987463,0.4376246081205285,
fstSecSkel bz,,-0.10644125929941128,-0.24113194989154818,0.20184943946435155,0.20211949970434206,0.42398895673460896,0.41714036956025663,0.5064836947928423,0.6438576869169658,0.024936916458657435,0.2947988955299576,0.31730407639849834,0.3196891246295848,0.3609068821300752,0.5546867938260207,0.4993956434053035,0.707767796720039,0.3839454288048292,,0.31735564033008323,0.31971996328574215,0.3533388232549401,0.5461021347894778,0.4897570555735302,1.0,0.37515734550315327,,0.26141309329290024,0.24475950029032117,-0.05961972169641588,0.5490737090587344,0.14293592430088894,0.49682964343146574,0.506256823892108,,0.2925513206558828,0.2827348635099263,0.2513463099795801,0.5490737090587344,-0.07505967877125098,0.6560499109927879,0.3661639728943313,
fstSecSkel jump,,0.05317403423842852,-0.08772206305967864,0.2660984250785269,0.2661233283671145,0.3447041535010015,0.33098634328704246,0.4268387991257286,0.3139776978544797,0.18445961129996502,0.125032888037084,0.46713250609718904,0.46605495994965396,0.35630074274261925,0.4071860831212862,0.4394753031381964,0.3349464103860031,0.9705488252309195,,0.46702411905848623,0.4660490938682255,0.3528458517596442,0.39474889948018427,0.4310747523998017,0.37515734550315327,1.0,,0.47129219260527255,0.44978627668175697,-0.06814767844717014,0.4300229032423811,0.27776124828594556,0.41121449504227364,0.5034571900803858,,0.4830873136294622,0.46813704093643105,0.5232765227642683,0.4300229032423811,0.26260446339281107,0.37620937604041815,0.8430724452879462,
fstSecSkel fourbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
fStat ssdeep,,-0.03560772413129025,-0.14369141771078348,0.289080660303882,0.2881111940976811,0.26797253191324777,0.2515521935517034,0.3539512240988258,0.24336663355851976,0.23906532280177034,0.14065544815178468,0.46838619057173647,0.46748887605719147,0.2910119711364243,0.32890817827671814,0.3486208435679875,0.2500025053240262,0.46884460684289125,,0.46882382830222374,0.4678653680628666,0.28916845158689847,0.32476541424956756,0.34553754359081507,0.26141309329290024,0.47129219260527255,,1.0,0.9529465608447065,0.0700079771244237,0.3854274471776057,0.30816400698761226,0.25981389126019944,0.4472402206965793,,0.44401122147957495,0.42535458509554447,0.4344087450527549,0.3854274471776057,0.28964076381753157,0.2650086841662382,0.4663130890371481,
fStat ppdeep,,-0.022308464366550013,-0.12418741596885047,0.2643425371271471,0.26345226314713843,0.24155517640113178,0.238454302749072,0.33083677245969106,0.2251741281770564,0.22603645785479315,0.12085939425203351,0.4299736630596466,0.4295364363398276,0.27085550789079876,0.30932625071059033,0.3249909242082009,0.2314071918087493,0.4473700931905867,,0.43052501742966764,0.4298619399454586,0.2688870202439913,0.3051819080966408,0.32146267201977263,0.24475950029032117,0.44978627668175697,,0.9529465608447065,1.0,0.103463111996277,0.3647152289405225,0.27953265184116455,0.24454372800565963,0.41632578104643087,,0.4135647323465963,0.3971839330098951,0.4135341255043846,0.3647152289405225,0.2745063359319261,0.25179571982734733,0.44438904002804286,
fStat ppdeep_mod,,-0.00798885561212778,0.15547828791627843,-0.06800896666365902,-0.06851338319338651,0.020378784055071784,0.006796051406106337,-0.07884062147820027,-0.0636480208154549,0.00038344763770376385,-0.14042616005819664,-0.0551842822821018,-0.05541168700247264,0.01345700530138466,-0.09866691672464672,-0.09535192303285367,-0.0918496543195545,-0.0680348261429501,,-0.05489053908149589,-0.055149756877721286,0.016351268263561928,-0.08922385968832981,-0.09122637492077003,-0.05961972169641588,-0.06814767844717014,,0.0700079771244237,0.103463111996277,1.0,-0.12540710139682923,-0.12483046428892505,-0.10201187656120515,-0.18220506033115544,,-0.04345857497601414,-0.05003433412412288,-0.07401463229112998,-0.12540710139682923,-0.0006996240586374434,-0.04608175073895574,-0.07499176515881076,
fStat byteBag,,-0.09965629883555825,-0.2914219731643434,0.22613510416972718,0.2267790742432573,0.45284697241646193,0.42081416757302276,0.5815542612098015,0.5254001836581472,0.07349960286398252,0.34868900864983965,0.32403123339220946,0.32624574647053517,0.42766720639667466,0.6848897821240383,0.5563714525438637,0.5504508557534782,0.43508339365908405,,0.32397614095285726,0.32629025915195026,0.42207908036050845,0.6893244714465551,0.5508531598509048,0.5490737090587344,0.4300229032423811,,0.3854274471776057,0.3647152289405225,-0.12540710139682923,1.0,0.2689175320333402,0.5340263047434023,0.6207983632069848,,0.3035931047820406,0.295023451470045,0.39790275120994945,1.0,-0.05905578184805858,0.5170507112931908,0.43219763879220413,
fStat lzjd,,-0.005796077737397588,-0.14390328894502583,0.2611794911210535,0.26130314417942124,0.1592689769633569,0.10790523792349706,0.19056717633471967,0.1695289368160053,0.19894986311816507,0.14273029676527105,0.2951856862681076,0.29419228068481756,0.1712673275803397,0.15782069466885754,0.22796173289900507,0.1573412424469782,0.2822031923147472,,0.29489034661266916,0.29414242729321816,0.16547960553936145,0.13759707005489213,0.2210585431406928,0.14293592430088894,0.27776124828594556,,0.30816400698761226,0.27953265184116455,-0.12483046428892505,0.2689175320333402,1.0,0.16605536366499563,0.3983500395234307,,0.30695546534706064,0.3036861627543265,0.2021856691261905,0.2689175320333402,0.2679132675024492,0.1256368015752326,0.30321521037860516,
fStat bz,,-0.041264712579730176,-0.12381138499069477,0.18996477852580756,0.1904587052360565,0.41536095588571964,0.44384328834541936,0.5101623436332368,0.4707911287484146,0.052045734370841215,0.36213706757882774,0.2860453544029077,0.28755677663891044,0.36938912404012947,0.5665439435727079,0.5004435098122699,0.4735353263763445,0.41660590882785875,,0.28582260487722844,0.2873734925805876,0.36361838354401105,0.5627672641569614,0.4931994231734661,0.49682964343146574,0.41121449504227364,,0.25981389126019944,0.24454372800565963,-0.10201187656120515,0.5340263047434023,0.16605536366499563,1.0,0.47186491552123844,,0.28540229154270336,0.27655980198157576,0.3461025182169871,0.5340263047434023,-0.052832554017423004,0.48945325592448874,0.4268973829353521,
fStat jump,,-0.12320061424170493,-0.32363615375196825,0.26790174483971263,0.2683202847671354,0.3808544862038018,0.37918836979370135,0.5115480998474463,0.503514359573961,0.11882353767516068,0.3061243552442421,0.40310954631536805,0.40376070412701554,0.37268185781574537,0.5407446667631685,0.5674950585772249,0.5429427236522921,0.5085285123293989,,0.4031814013188114,0.40390341731778756,0.3644830753132727,0.5202400692262359,0.5513910207933846,0.506256823892108,0.5034571900803858,,0.4472402206965793,0.41632578104643087,-0.18220506033115544,0.6207983632069848,0.3983500395234307,0.47186491552123844,1.0,,0.3713290903842161,0.3555340879628098,0.32253457644851385,0.6207983632069848,0.10361930859537045,0.45883557564618555,0.4938348794284961,
fStat fourbytes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
fStat0 ssdeep,,0.026610111862003353,-0.09197718002105099,0.4923916912283426,0.4922267833380369,0.35755861372175574,0.3945319405604282,0.4039734699268002,0.2656031338999119,0.1895517946322511,0.0752567410790913,0.6586344528944432,0.6583424066410246,0.4269335750783152,0.3393847091055538,0.42465504795271186,0.2857589821214583,0.48262283995641353,,0.6577149156440847,0.6579011779068317,0.42647431805028013,0.3367906821320621,0.42522525629684726,0.2925513206558828,0.4830873136294622,,0.44401122147957495,0.4135647323465963,-0.04345857497601414,0.3035931047820406,0.30695546534706064,0.28540229154270336,0.3713290903842161,,1.0,0.96440243069259,0.5310782876335984,0.3035931047820406,0.39777090857487984,0.24534470118282822,0.49753272524053865,
fStat0 ppdeep,,0.03298924083105547,-0.0823978885552468,0.489474394671573,0.4895622695371643,0.3433862010104781,0.38264628977256127,0.3906772946992453,0.25371786997611623,0.1792080613617049,0.06718385850835264,0.628756647615752,0.6289451544566481,0.41283430797965115,0.32918691114022586,0.41096785586922124,0.27439651683632227,0.4676607773576909,,0.6277757513933705,0.628409654127614,0.412385222809979,0.3266288835065434,0.41155374554707636,0.2827348635099263,0.46813704093643105,,0.42535458509554447,0.3971839330098951,-0.05003433412412288,0.295023451470045,0.3036861627543265,0.27655980198157576,0.3555340879628098,,0.96440243069259,1.0,0.5511347082723221,0.295023451470045,0.3886728873699506,0.23595762988682464,0.4833774474874857,
fStat0 ppdeep_mod,,0.0889777730050814,-0.072314217532441,0.27737326726701494,0.2773856299223098,0.2860093565281883,0.30323604015213007,0.382745301547332,0.1896366757525828,0.20106016281643938,0.04038921300929225,0.3772139127676636,0.3774688516247715,0.3304376652687458,0.36964482235317425,0.341332196904868,0.2001136634459372,0.5178949249026072,,0.3765986297128427,0.37708537991423496,0.33422981378676564,0.3838084612023039,0.345836638452941,0.2513463099795801,0.5232765227642683,,0.4344087450527549,0.4135341255043846,-0.07401463229112998,0.39790275120994945,0.2021856691261905,0.3461025182169871,0.32253457644851385,,0.5310782876335984,0.5511347082723221,1.0,0.39790275120994945,0.20694179287988468,0.24334260503182137,0.5532026588771228,
fStat0 byteBag,,-0.09965629883555825,-0.2914219731643434,0.22613510416972718,0.2267790742432573,0.45284697241646193,0.42081416757302276,0.5815542612098015,0.5254001836581472,0.07349960286398252,0.34868900864983965,0.32403123339220946,0.32624574647053517,0.42766720639667466,0.6848897821240383,0.5563714525438637,0.5504508557534782,0.43508339365908405,,0.32397614095285726,0.32629025915195026,0.42207908036050845,0.6893244714465551,0.5508531598509048,0.5490737090587344,0.4300229032423811,,0.3854274471776057,0.3647152289405225,-0.12540710139682923,1.0,0.2689175320333402,0.5340263047434023,0.6207983632069848,,0.3035931047820406,0.295023451470045,0.39790275120994945,1.0,-0.05905578184805858,0.5170507112931908,0.43219763879220413,
