,isInner,id1,id2,group1,group2,raw ppdeep,raw ppdeep_mod,raw byteBag,raw lzjd,raw jump,raw ncd,raw fourbytes,skeletons ppdeep,skeletons ppdeep_mod,skeletons byteBag,skeletons lzjd,skeletons jump,skeletons ncd,skeletons fourbytes,fstSecSkel ppdeep,fstSecSkel ppdeep_mod,fstSecSkel byteBag,fstSecSkel lzjd,fstSecSkel jump,fstSecSkel ncd,fstSecSkel fourbytes,fStat ppdeep,fStat ppdeep_mod,fStat byteBag,fStat lzjd,fStat jump,fStat ncd,fStat fourbytes,fStat0 ppdeep,fStat0 ppdeep_mod,fStat0 byteBag,fStat0 lzjd,fStat0 jump,fStat0 ncd,fStat0 fourbytes
16,True,338773866,609247614,smart GnosisSafe,smart GnosisSafe,0,51.31578947368421,0.874523214520584,0.3875338753387534,0.02941176470588236,0.4308004052684904,0.8857142857142857,0,52.17391304347826,0.8741063644289451,0.48405797101449277,0.4831460674157303,0.5703056768558952,1,0,52.083333333333336,0.8741063644289451,0.4883720930232558,0.4831460674157303,0.569493006993007,1,0,59.09090909090909,0.83917970858068,0.4143646408839779,0.5093632958801498,0.3801980198019802,1,0,58.97435897435897,0.83917970858068,0.47126436781609193,0.48689138576779023,0.42144873000940736,1
17,True,338773866,618313905,smart GnosisSafe,smart GnosisSafe,0,47.61904761904762,0.5696087764631216,0.23671497584541062,0.018796992481203034,0.2304033485540335,0.8857142857142857,0,37.234042553191486,0.7777777777777778,0.23671497584541062,0.27203065134099613,0.2125143075162152,1,0,37.5,0.7777777777777778,0.2397094430992736,0.27203065134099613,0.21229476899579994,1,0,54.23728813559322,0.7930642410460489,0.28967254408060455,0.3601532567049809,0.2,1,0,35.41666666666667,0.7930642410460489,0.3438320209973753,0.27969348659003834,0.16827852998065765,1
18,True,338773866,581146901,smart GnosisSafe,smart GnosisSafe,0,47.945205479452056,0.9099696216514775,0.4797687861271676,0.027027027027026973,0.5272355878347708,0.9117647058823529,0,57.77777777777778,0.9141256429096253,0.5421686746987951,0.5378486055776892,0.6506137865911237,1,0,57.4468085106383,0.9141256429096253,0.5421686746987951,0.5378486055776892,0.6515366430260048,1,0,59.67741935483871,0.877632327831531,0.40273972602739727,0.5657370517928286,0.4684095860566449,1,0,65.48672566371681,0.877632327831531,0.49707602339181284,0.545816733067729,0.5046059365404298,1
19,True,338773866,864750641,smart GnosisSafe,smart GnosisSafe,0,44.705882352941174,0.8795765328628143,0.4065934065934066,0.02583025830258301,0.40755102040816327,0.7027027027027027,0,50.79365079365079,0.8738566077184424,0.5238095238095238,0.4398496240601504,0.5364267129228101,1,0,51.5625,0.8738566077184424,0.5192878338278932,0.4398496240601504,0.5360243055555556,1,0,53.96825396825397,0.843834141087776,0.3875338753387534,0.46616541353383456,0.34516765285996054,1,0,58.11965811965812,0.843834141087776,0.47126436781609193,0.443609022556391,0.3983130271790066,1
20,True,338773866,1131669342,smart GnosisSafe,smart GnosisSafe,0,47.5,0.8793338913608529,0.36533333333333334,0.02930402930402931,0.4021960146400976,0.7027027027027027,0,50.79365079365079,0.871806014253433,0.5238095238095238,0.43656716417910446,0.5306563039723662,1,0,51.5625,0.871806014253433,0.5192878338278932,0.43656716417910446,0.5306828003457217,1,0,53.96825396825397,0.8421900161030595,0.3617021276595745,0.46641791044776115,0.3424657534246575,1,0,58.11965811965812,0.8421900161030595,0.4797687861271676,0.4402985074626866,0.39345794392523364,1
21,True,338773866,1131681407,smart GnosisSafe,smart GnosisSafe,0,49.31506849315068,0.9171929158159632,0.391304347826087,0.016129032258064502,0.404625550660793,0.7222222222222222,0,53.17460317460318,0.9263237233842095,0.5058823529411764,0.43673469387755104,0.546339202965709,1,0,53.125,0.9263237233842095,0.5103244837758112,0.43673469387755104,0.5452436194895591,1,0,53.225806451612904,0.8767908309455588,0.38005390835579517,0.4653061224489796,0.35517970401691334,1,0,59.82905982905983,0.8767908309455588,0.4586894586894587,0.43673469387755104,0.4084507042253521,1
22,True,338773866,964718461,smart GnosisSafe,smart GnosisSafe,0,48.31460674157304,0.5466588299122886,0.2549019607843137,0.01953125,0.21822033898305085,0.7222222222222222,0,40.625,0.760775473399459,0.2278177458033573,0.22440944881889768,0.19984802431610943,1,0,40.816326530612244,0.760775473399459,0.2278177458033573,0.22440944881889768,0.19923954372623573,1,0,53.333333333333336,0.8045845272206303,0.2864321608040201,0.3582677165354331,0.19387755102040816,1,0,38.297872340425535,0.8045845272206303,0.3333333333333333,0.22834645669291342,0.1653771760154739,1
23,True,407276993,334992245,smart GnosisSafe,smart GnosisSafe,0,50.0,0.876465449864374,0.4301675977653631,0.06072874493927127,0.4915606936416185,0.9393939393939394,0,61.904761904761905,0.8932182948325448,0.48405797101449277,0.31932773109243695,0.5417495029821073,1,0,61.71875,0.8932182948325448,0.48405797101449277,0.31932773109243695,0.5425584868093579,1,0,51.5625,0.8446490218642118,0.35092348284960423,0.4243697478991597,0.4337606837606838,1,0,40.963855421686745,0.8446490218642118,0.47126436781609193,0.31932773109243695,0.3815925542916236,1
24,True,407276993,456797118,smart GnosisSafe,smart GnosisSafe,0,54.929577464788736,0.9361416813095348,0.49707602339181284,0.04435483870967738,0.655028901734104,0.9393939393939394,85,84.12698412698413,0.9577610536218251,0.5802469135802469,0.7352941176470589,0.827037773359841,1,85,83.59375,0.9577610536218251,0.5802469135802469,0.7352941176470589,0.8272772523643603,1,75,73.73737373737373,0.9573732718894009,0.4670487106017192,0.7521008403361344,0.717948717948718,1,72,70.64220183486239,0.9573732718894009,0.5329341317365269,0.7436974789915967,0.7300930713547052,1
25,True,407276993,551359043,smart GnosisSafe,smart GnosisSafe,0,51.94805194805195,0.9335529928610653,0.4883720930232558,0.01953125,0.6337316176470589,1.0,0,65.21739130434783,0.9439726786043936,0.5515151515151515,0.636734693877551,0.7533333333333333,1,0,64.58333333333334,0.9439726786043936,0.5515151515151515,0.636734693877551,0.7530981887511916,1,69,67.64705882352942,0.8892029395138497,0.45454545454545453,0.6448979591836734,0.5833333333333334,1,77,76.3157894736842,0.8892029395138497,0.5192878338278932,0.6448979591836734,0.6274509803921569,1
