,isInner,id1,id2,group1,group2,raw ppdeep,raw ppdeep_mod,raw byteBag,raw lzjd,raw jump,raw ncd,raw fourbytes,skeletons ppdeep,skeletons ppdeep_mod,skeletons byteBag,skeletons lzjd,skeletons jump,skeletons ncd,skeletons fourbytes,fstSecSkel ppdeep,fstSecSkel ppdeep_mod,fstSecSkel byteBag,fstSecSkel lzjd,fstSecSkel jump,fstSecSkel ncd,fstSecSkel fourbytes,fStat ppdeep,fStat ppdeep_mod,fStat byteBag,fStat lzjd,fStat jump,fStat ncd,fStat fourbytes,fStat0 ppdeep,fStat0 ppdeep_mod,fStat0 byteBag,fStat0 lzjd,fStat0 jump,fStat0 ncd,fStat0 fourbytes
4303,True,219388777,752181817,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,54.255319148936174,0.9281791907514451,0.39509536784741145,0.008333333333333304,0.7246315789473684,0.8947368421052632,0,81.92771084337349,0.9730445246690734,0.5283582089552239,0.8260869565217391,0.8915569326103796,1,0,82.35294117647058,0.9730445246690734,0.5329341317365269,0.8260869565217391,0.8906128782001551,1,88,87.5,0.9640804597701149,0.5278969957081545,0.8695652173913043,0.8110236220472441,1,91,89.36170212765957,0.9640804597701149,0.5238095238095238,0.8260869565217391,0.7925925925925926,1
4304,True,219388777,752187700,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,45.1219512195122,0.6473201066034943,0.26732673267326734,0.033333333333333326,0.49473684210526314,0.6842105263157895,0,72.22222222222223,0.6787893580668782,0.3438320209973753,0.4521739130434783,0.6963594113090628,1,0,71.62162162162161,0.6787893580668782,0.3544973544973545,0.4521739130434783,0.6966640806826998,1,65,65.51724137931035,0.689807976366322,0.4666666666666667,0.4782608695652174,0.5866141732283464,1,0,73.77049180327869,0.689807976366322,0.3875338753387534,0.4521739130434783,0.6055555555555555,1
4305,True,219388777,752200368,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,46.25,0.6062444510210121,0.24574209245742093,0.025000000000000022,0.48336842105263156,0.47368421052631576,0,66.66666666666666,0.631013431013431,0.3128205128205128,0.4,0.6924864446165763,1,0,66.19718309859155,0.631013431013431,0.3128205128205128,0.4,0.691233514352211,1,65,63.63636363636363,0.6395864106351551,0.5337423312883436,0.4173913043478261,0.5787401574803149,1,69,68.42105263157895,0.6395864106351551,0.38005390835579517,0.4,0.6074074074074074,1
4306,True,219388777,752201401,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,47.5,0.5916432064009483,0.257985257985258,0.05833333333333335,0.47410526315789475,0.42105263157894735,0,64.17910447761194,0.6100659662838993,0.3333333333333333,0.3739130434782608,0.6808675445391169,1,0,63.768115942028984,0.6100659662838993,0.3333333333333333,0.3739130434782608,0.6803723816912335,1,0,59.183673469387756,0.6144756277695717,0.4968553459119497,0.3913043478260869,0.562992125984252,1,0,66.07142857142857,0.6144756277695717,0.35809018567639256,0.3739130434782608,0.6,1
4307,True,219388777,753136284,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,42.857142857142854,0.5828148148148148,0.24574209245742093,0.04166666666666663,0.4703157894736842,0.4444444444444444,0,62.121212121212125,0.6000488639139995,0.3128205128205128,0.35652173913043483,0.6777691711851278,1,0,61.76470588235294,0.6000488639139995,0.3128205128205128,0.35652173913043483,0.6772692009309542,1,0,56.25,0.6056129985228951,0.5031847133757962,0.3739130434782608,0.562992125984252,1,0,63.63636363636363,0.6056129985228951,0.3403141361256545,0.35652173913043483,0.6,1
4308,True,219388777,753296279,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,53.0,0.9162951244067309,0.3763440860215054,0.033333333333333326,0.6816842105263158,0.8947368421052632,0,83.13253012048193,0.9529158699808795,0.4883720930232558,0.6,0.8226181254841208,1,0,83.52941176470588,0.9529158699808795,0.49707602339181284,0.6,0.8207913110938713,1,91,90.55118110236221,0.9712230215827338,0.46502057613168724,0.9130434782608696,0.8307086614173228,1,0,62.121212121212125,0.9712230215827338,0.5238095238095238,0.6173913043478261,0.7055555555555556,1
4309,True,219388777,753299055,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,46.753246753246756,0.593026706231454,0.2736318407960199,0.04166666666666663,0.4568421052631579,0.42105263157894735,0,62.6865671641791,0.6078670901539214,0.3128205128205128,0.30434782608695654,0.6522075910147173,1,0,62.31884057971015,0.6078670901539214,0.3161953727506427,0.30434782608695654,0.6516679596586501,1,61,61.53846153846154,0.6189069423929099,0.5816993464052288,0.4260869565217391,0.5984251968503937,1,0,50.0,0.6189069423929099,0.3617021276595745,0.33913043478260874,0.5685185185185185,1
4310,True,219388777,753314920,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,53.191489361702125,0.908463859749964,0.35809018567639256,0.025000000000000022,0.6484210526315789,0.8947368421052632,0,80.72289156626506,0.9484783129642943,0.4670487106017192,0.5565217391304348,0.8001549186676995,1,0,81.17647058823529,0.9484783129642943,0.4670487106017192,0.5565217391304348,0.799844840961986,1,85,84.375,0.9525862068965517,0.5084745762711864,0.8608695652173913,0.7874015748031497,1,0,60.294117647058826,0.9525862068965517,0.5515151515151515,0.5739130434782609,0.7,1
4311,True,219388777,755965088,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,52.83018867924528,0.9161374133949192,0.4143646408839779,0.025000000000000022,0.672,0.8947368421052632,0,80.72289156626506,0.9611486486486487,0.48405797101449277,0.6956521739130435,0.8249419054996127,1,0,80.0,0.9611486486486487,0.4797687861271676,0.6956521739130435,0.8246702870442203,1,91,89.76377952755905,0.9697841726618706,0.5213675213675214,0.9043478260869565,0.8228346456692913,1,91,89.13043478260869,0.9697841726618706,0.5058823529411764,0.6956521739130435,0.6981481481481482,1
4312,True,221869697,222960307,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,49.504950495049506,0.6670840289371174,0.22195704057279236,0.0078125,0.30227185213708124,0.8947368421052632,0,68.4931506849315,0.8325559701492538,0.2864321608040201,0.25196850393700787,0.2876076872100729,1,0,68.0,0.8325559701492538,0.2864321608040201,0.25196850393700787,0.28798938287989384,1,0,50.892857142857146,0.8433048433048433,0.3229571984435798,0.40157480314960625,0.29699248120300753,1,0,51.02040816326531,0.8433048433048433,0.38005390835579517,0.25196850393700787,0.24440619621342513,1
4313,True,221869697,223093685,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,40.625,0.6599496221662469,0.2641975308641975,0.0234375,0.3359173126614987,0.8947368421052632,0,67.46987951807229,0.8418980975289744,0.29949238578680204,0.3203125,0.3449116392443632,1,0,68.0,0.8418980975289744,0.29620253164556964,0.3203125,0.3443223443223443,1,0,56.89655172413793,0.8854860186418109,0.4274193548387097,0.6015625,0.43050847457627117,1,0,57.142857142857146,0.8854860186418109,0.4065934065934066,0.3125,0.28818897637795277,1
4314,True,221869697,223117438,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,44.827586206896555,0.6562582693834348,0.2549019607843137,0.015625,0.33394902105652013,0.8947368421052632,0,67.46987951807229,0.8424507658643327,0.2832080200501253,0.3203125,0.3436928702010969,1,0,68.0,0.8424507658643327,0.2864321608040201,0.3203125,0.3418803418803419,1,0,56.89655172413793,0.8854860186418109,0.4274193548387097,0.6015625,0.43050847457627117,1,0,57.142857142857146,0.8854860186418109,0.4301675977653631,0.3125,0.29337539432176657,1
4315,True,221869697,224789186,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,49.01960784313726,0.6296559567813478,0.21904761904761905,0.008620689655172376,0.37019839594765724,0.8947368421052632,0,67.12328767123287,0.7833373234378741,0.23671497584541062,0.24561403508771928,0.3434881949733435,1,0,66.66666666666666,0.7833373234378741,0.2397094430992736,0.24561403508771928,0.3427480916030534,1,0,49.01960784313726,0.7856093979441997,0.35454545454545455,0.4298245614035088,0.3548387096774194,1,0,48.4375,0.7856093979441997,0.3333333333333333,0.24561403508771928,0.2523364485981308,1
4316,True,221869697,225264203,multisig Gavin Wood/Ethereum/Parity,multisig Gavin Wood/Ethereum/Parity,0,0.0,0.12970149253731345,0.07337526205450734,0.034782608695652195,0.07285048708174502,0.3684210526315789,0,0.0,0.14920245398773005,0.06224066390041494,0.07894736842105265,0.08784313725490196,1,0,0.0,0.14920245398773005,0.06224066390041494,0.07894736842105265,0.08641005498821681,1,0,0.0,0.14912280701754385,0.6888888888888889,0.1578947368421053,0.11693548387096774,1,0,0.0,0.14912280701754385,0.2542372881355932,0.08771929824561409,0.07476635514018691,1
