raw fourbytes,0.9904323908671477
raw ncd,0.870075712764699
fStat jump,0.7950579675854726
fStat0 jump,0.7482402697267242
fStat0 bz,0.7448391103750148
fstSecSkel bz,0.7408760203478055
fStat ncd,0.7377410386844907
fstSecSkel jump,0.7364840884892937
fstSecSkel ncd,0.7322696084230451
skeletons jump,0.7235301076540873
skeletons ncd,0.716757364249379
fStat0 ncd,0.7144652785993139
skeletons bz,0.6920767774754525
fStat bz,0.6848160416420206
fStat byteBag,0.6840618715249024
fStat0 byteBag,0.6840618715249024
raw bz,0.6688749556370519
fstSecSkel byteBag,0.6446823612918491
skeletons byteBag,0.6231811191293032
raw lzjd,0.6096947829173075
fstSecSkel ppdeep_mod,0.5438453803383414
skeletons ppdeep_mod,0.5435792026499467
fstSecSkel lzjd,0.5275493907488465
skeletons lzjd,0.519223944161836
raw byteBag,0.51316100792618
fStat ppdeep_mod,0.4364131077723885
raw ppdeep_mod,0.42004317993611734
fStat0 lzjd,0.3956139832012303
fStat ssdeep,0.3643381048148586
fStat ppdeep,0.3643381048148586
fStat0 ssdeep,0.3416982136519579
fStat0 ppdeep,0.34168342600260265
fstSecSkel ssdeep,0.3260233053353839
fstSecSkel ppdeep,0.3260233053353839
skeletons ssdeep,0.3246924168934106
skeletons ppdeep,0.3246924168934106
fStat0 ppdeep_mod,0.31086596474624395
raw ssdeep,0.30793801017390277
raw ppdeep,0.30793801017390277
skeletons fourbytes,0.29760144327457705
fstSecSkel fourbytes,0.29760144327457705
fStat fourbytes,0.29760144327457705
fStat0 fourbytes,0.29760144327457705
raw jump,0.2543327812610907
fStat lzjd,0.13095942269016916
