,isInner,id1,id2,group1,group2,raw ssdeep,raw ppdeep,raw ppdeep_mod,raw byteBag,raw lzjd,raw bz,raw jump,raw fourbytes,skeletons ssdeep,skeletons ppdeep,skeletons ppdeep_mod,skeletons byteBag,skeletons lzjd,skeletons bz,skeletons jump,skeletons fourbytes,fstSecSkel ssdeep,fstSecSkel ppdeep,fstSecSkel ppdeep_mod,fstSecSkel byteBag,fstSecSkel lzjd,fstSecSkel bz,fstSecSkel jump,fstSecSkel fourbytes,fStat ssdeep,fStat ppdeep,fStat ppdeep_mod,fStat byteBag,fStat lzjd,fStat bz,fStat jump,fStat fourbytes,fStat0 ssdeep,fStat0 ppdeep,fStat0 ppdeep_mod,fStat0 byteBag,fStat0 lzjd,fStat0 bz,fStat0 jump,fStat0 fourbytes
574,True,330820538,1004797528,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.4305555555555556,0.5625,0.1662870159453303,0.6,0.0,0.42857142857142855,0.0,0.0,0.5230769230769231,0.5890909090909091,0.19626168224299065,0.5641025641025641,0.20512820512820518,1,0.0,0.0,0.5223880597014925,0.5890909090909091,0.18518518518518517,0.5641025641025641,0.20512820512820518,1,0.0,0.0,0.368421052631579,0.5805369127516778,0.3673469387755102,0.717948717948718,0.20512820512820518,1,0.0,0.0,0.5238095238095238,0.5805369127516778,0.46938775510204084,0.5641025641025641,0.17948717948717952,1
575,True,330820538,929629466,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.3076923076923077,0.4388810531264692,0.1403118040089087,0.29670329670329665,0.01098901098901095,0.09523809523809523,0.0,0.0,0.4,0.49299719887955185,0.16099773242630386,0.31034482758620685,0.10344827586206895,1,0.0,0.0,0.40298507462686567,0.49299719887955185,0.16099773242630386,0.31034482758620685,0.11494252873563215,1,0.0,0.0,0.5360824742268041,0.5191919191919192,0.30935251798561153,0.33333333333333337,0.10344827586206895,1,0.0,0.0,0.5118110236220472,0.5191919191919192,0.23645320197044334,0.29885057471264365,0.10344827586206895,1
576,True,330820538,929629468,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.28048780487804875,0.4471899224806202,0.1352549889135255,0.29885057471264365,0.02298850574712641,0.09523809523809523,0.0,0.0,0.37878787878787873,0.4863179771388985,0.15575620767494355,0.313953488372093,0.10465116279069764,1,0.0,0.0,0.38235294117647056,0.4863179771388985,0.1583710407239819,0.313953488372093,0.10465116279069764,1,0.0,0.0,0.5052631578947369,0.5089820359281437,0.2907801418439716,0.33720930232558144,0.09302325581395354,1,0.0,0.0,0.5079365079365079,0.5089820359281437,0.24875621890547264,0.3023255813953488,0.09302325581395354,1
577,True,330820538,1663020611,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.4727272727272727,0.5787836903939184,0.17162471395881007,0.3787878787878788,0.030303030303030276,0.375,0.0,0.0,0.4901960784313726,0.6376060320452404,0.20754716981132076,0.3939393939393939,0.12121212121212122,1,0.0,0.0,0.49056603773584906,0.6376060320452404,0.21040189125295508,0.3939393939393939,0.12121212121212122,1,0.0,0.0,0.4835164835164835,0.7018970189701897,0.3188405797101449,0.4242424242424242,0.1515151515151515,1,0.0,0.0,0.5275590551181102,0.7018970189701897,0.31758530183727035,0.3939393939393939,0.13636363636363635,1
578,True,451218057,443908225,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.625,0.8777187046882552,0.46285714285714286,0.8461538461538461,0.02564102564102566,1.0,0.86,0.9,0.8857142857142857,0.9579698651863601,0.5468277945619335,0.8461538461538461,0.9230769230769231,1,0.88,0.9,0.8888888888888888,0.9579698651863601,0.5515151515151515,0.8974358974358975,0.9230769230769231,1,0.64,0.64,0.64,0.9572649572649573,0.5876288659793815,0.9487179487179487,0.9487179487179487,1,0.94,0.96,0.9523809523809524,0.9572649572649573,0.5507246376811594,0.8974358974358975,0.9487179487179487,1
579,True,451218057,356458989,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.5714285714285715,0.8160817414482452,0.391304347826087,0.5384615384615384,0.0,1.0,0.0,0.0,0.654320987654321,0.810296191819464,0.3837837837837838,0.46153846153846156,0.1282051282051282,1,0.0,0.0,0.6506024096385542,0.810296191819464,0.3837837837837838,0.4871794871794872,0.1282051282051282,1,0.0,0.0,0.463768115942029,0.7710843373493976,0.39805825242718446,0.5641025641025641,0.20512820512820518,1,0.0,0.0,0.5634920634920635,0.7710843373493976,0.4245614035087719,0.5641025641025641,0.20512820512820518,1
580,True,451218057,383230779,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.5135135135135136,0.597396559739656,0.2704714640198511,0.7435897435897436,0.0,1.0,0.0,0.0,0.5396825396825397,0.7928408225437928,0.3128205128205128,0.717948717948718,0.41025641025641024,1,0.0,0.0,0.5384615384615384,0.7928408225437928,0.30612244897959184,0.7692307692307692,0.41025641025641024,1,0.0,0.0,0.5859375,0.8353413654618473,0.4095238095238095,0.7435897435897436,0.5384615384615384,1,0.46,0.65,0.626984126984127,0.8353413654618473,0.49812734082397003,0.7435897435897436,0.41025641025641024,1
581,True,451218057,414387186,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.5833333333333334,0.7835753176043557,0.3368146214099217,0.5897435897435898,0.05128205128205132,1.0,0.0,0.0,0.6052631578947368,0.8097631012203876,0.391304347826087,0.5384615384615384,0.1282051282051282,1,0.0,0.0,0.6025641025641025,0.8097631012203876,0.39509536784741145,0.5384615384615384,0.1282051282051282,1,0.0,0.0,0.46969696969696967,0.7469879518072289,0.3584905660377358,0.5641025641025641,0.20512820512820518,1,0.0,0.0,0.5555555555555556,0.7469879518072289,0.4725274725274725,0.5897435897435898,0.23076923076923073,1
582,True,451218057,496016141,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.5051546391752577,0.8427350427350427,0.4463276836158192,0.6923076923076923,0.02564102564102566,1.0,0.72,0.77,0.7634408602150538,0.8745644599303136,0.5103244837758112,0.6666666666666667,0.7948717948717949,1,0.72,0.79,0.7684210526315789,0.8745644599303136,0.5058823529411764,0.6153846153846154,0.8205128205128205,1,0.64,0.64,0.64,0.9094488188976378,0.7142857142857143,0.8205128205128205,0.8461538461538461,1,0.9,0.94,0.9285714285714286,0.9094488188976378,0.5871886120996441,0.7948717948717949,0.8205128205128205,1
583,True,451218057,514064731,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.5057471264367817,0.5619533527696793,0.24878048780487805,0.603448275862069,0.03448275862068961,0.36363636363636365,0.0,0.0,0.5444444444444444,0.7362229102167183,0.29949238578680204,0.6428571428571428,0.3214285714285714,1,0.0,0.0,0.5434782608695652,0.7362229102167183,0.29620253164556964,0.625,0.3214285714285714,1,0.0,0.0,0.53125,0.7747440273037542,0.40540540540540543,0.5,0.4642857142857143,1,0.0,0.0,0.6031746031746031,0.7747440273037542,0.554006968641115,0.625,0.3035714285714286,1
584,True,451218057,523137846,multisig Christian Lundkvist,multisig Christian Lundkvist,0.0,0.0,0.46,0.5526680526680526,0.23373493975903614,0.5901639344262295,0.0,0.25,0.0,0.0,0.5319148936170213,0.6970907016543069,0.30612244897959184,0.5901639344262295,0.2786885245901639,1,0.0,0.0,0.5416666666666666,0.6970907016543069,0.29620253164556964,0.5901639344262295,0.2786885245901639,1,0.0,0.0,0.53125,0.71875,0.41818181818181815,0.5737704918032787,0.39344262295081966,1,0.0,0.0,0.6141732283464567,0.71875,0.46710526315789475,0.5901639344262295,0.2622950819672131,1
